company_name,job_summary,job_title,City,State
Procter and Gamble,Do you love diving into data sets? Would you enjoy telling stories and helping others see the benefit of data based decision-making? We want you to know:,Data Analyst,Seattle, WA
Washington Health Benefit Exchange,"Well organized, flexible, proactive, resourceful and efficient with strong attention to detail. The Washington Health Benefit Exchange is a public-private…",Data and Reporting Analyst,Olympia, WA
Association of Washington Cities,"The top candidate will be highly motivated and detail oriented with strong customer service skills. Ability to pay close attention to detail, including data…",Applications and Data Analyst,Olympia, WA
Fisher Investments,"California employees accrue up to 17 days of PTO and 3 days of sick time per year. Fisher Investments is rapidly expanding its reach, both domestically and…",Junior Business Information Analyst (2019-8481),Camas, WA
Inviso Corporation,"Exceptional attention to detail and ability to fully own models, including continued maintenance and implementation of required improvements based on feedback.",Sr Data Analyst – 18 Month Microsoft Contract,Bellevue, WA
PayScale,"Do you have that curious analytical mind with the sniffer for finding additional revenue & operational efficiencies? If so, we have the perfect role for you.",Sales Business Intelligence Analyst,Seattle, WA
Indeed,"As the world’s number 1 job site, our mission is to help people get jobs. We need talented, passionate people working together to make this happen.",Business Intelligence Analyst,Seattle, WA
eXcell,Did you know that Gartner positioned eXcell as a Leader in its Magic Quadrant for End User Outsourcing? Come work for the leader today!,"Data Analyst - Power BI, SQL",Redmond, WA
Procter and Gamble,"Do you love diving into data sets? Would you enjoy telling stories and helping others see the benefit of data based decision-making? Daily, you can expect to:",Associate Data Analyst,Seattle, WA
Microsoft,"Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and…",Sales Operations Data Analyst,Bellevue, WA
Centralia College,"Minimum of 3 years of experience with Higher Education data collection, analysis, and reporting, working in higher education or with a Department of Education…",Data and Research Analyst,Centralia, WA
SightLife,Analyzes complex business problems and issues using data from internal and external sources to provide insight to analysts and decision makers.,Data Analyst,Seattle, WA
BOEING,"At Boeing, we are all innovators on a mission to connect, protect, explore and inspire. From the seabed to outer space, you’ll learn and grow, contributing to…",Data Science & Analytics Intern (Paid) - Summer 2020,Bellevue, WA
GOCOOL,Create dashboards to communicate test results and monitor key metrics. Teach teams and management how best to understand and use these tools in their daily…,Data Analyst,Bellevue, WA
Adaptive Biotechnologies,Every immune system has a story to tell— the key is knowing how to listen. Our goal is to meaningfully improve people's lives by learning from the wisdom of…,Data Analyst,Seattle, WA
JLL,"JLL is seeking a Data Analyst to support our client-dedicated team in Seattle, WA, supporting data management areas within Occupancy Planning, Transactions and…",Data Analyst,Seattle, WA
Infoblox,"Infoblox is looking for a highly organized, detail-oriented and efficient Sales Operations Data Analyst to ensure the integrity of our Salesforce.com account…",Sales Operations Data Analyst,Tacoma, WA
Tech Mahindra,Data Analyst with 3-4 yrs of experience. Should be able to write SQL queries. I’m looking for someone who can help with the Data Analysis of the UHRS data both…,Data Analyst,Redmond, WA
"Managed Health Care Associates, Inc.",Must have strong analytical skills and attention to detail. Develop and maintain relationships with stakeholders in assigned territory through account…,Account Analyst,Vancouver, WA
TwinStar Credit Union,Does being a part of a team aimed at creating a custom digital platform that revolutionizes personal banking inspire you? We look forward to meeting you!,Business Analyst,Lacey, WA
Pactera Technologies,Pactera is looking for Subject Matter Expert (SME). Classification SMEs are expected to fulfill the following roles & responsibilities:,French language Data Analyst,Redmond, WA
Ideal Option PLLC,"Under general direction from the Director of Operations, the Business Analyst supports Ideal Option by providing data analytics of provider productivity.",Business Analyst,Pasco, WA
Child Care Resources,"About 75% of young childrenages birth to 5 years are not in formal early learning programs and are insteadin the full- or part-time care of their parents,…",Administrative & Data/Reporting Specialist,Seattle, WA
Google,3 years of experience working with statistical packages (e.g. By applying to this position your application is automatically submitted to the following…,"Product Analyst, Data Science",Seattle, WA
PicMonkey,"The ideal candidate is strong in critical thinking, logic, organization, self-motivation and attention to detail. PicMonkey is an equal opportunity employer.",Data Analyst,Seattle, WA
Lexion,"We are looking for someone who has an interest in data quality assurance, data entry, and has a strong attention to detail.",Data Quality Analyst,Seattle, WA
Beyondsoft Consulting,"Beyondsoft Consulting, Inc., is a leading, technical solutions and consulting partner. We combine emerging technologies and proven methodologies to tailor…",Data Analyst,Redmond, WA
Microsoft,Attention to detail with self-discipline and a drive for results. Are you passionate about the opportunity to leverage large volumes of data sets to draw deep…,Data Analyst,Redmond, WA
CorneaGen,Analyzes complex business problems and issues using data from internal and external sources to provide insight to analysts and decision makers.,Data Analyst,Seattle, WA
"Amazon.com Services, Inc.","High attention to detail, including precise and effective communications. High School diploma or equivalent. Native or native-like fluency in spoken and written…",Data Associate - German,Seattle, WA
City of Seattle,Seattle is a thriving and equitable community powered by dependable transportation. To deliver a transportation system that provides safe and affordable access…,Strategic Data Analyst (Mgmt Sys Anlyst) - Temporary,Seattle, WA
"Xyant Technology, Inc.","Outlook integration experience, HTML & C#. Please send your updated resume, available time for phone discussion and expected salary per annum to vinoth.xyant…",SQL Data Analyst,Bellevue, WA
Chelan County Public Utility District,"As part of hydropower operations, we've also built 14 parks that serve more than 3 million visitors each year. Test and validate tools and data for accuracy.",Hydro Data Analyst,Wenatchee, WA
WSECU,We look forward to reviewing your application! All applicants must include a resume. Contact us at 1-800-562-0999 ext. 11111 with any questions.,Digital Business Analyst,Olympia, WA
BBSI,"Assist in development and maintenance of team metrics. Reviews agreements for conformity to company rates, rules, and regulations. Ad hoc projects and analyses.",Business Analyst-Contracts Analyst,Vancouver, WA
Fisher Investments,California employees accrue up to 17 days of PTO and 3 days of sick time per year. Fisher Investments Workforce Planning Team is searching for an experienced…,Data Analyst (2019-8385),Camas, WA
Brillio LLC,Performing routine and ad hoc reporting forbusiness. Work closely with teams to develop standards andtools to effectively manage data center capacity.,Data Analyst,Redmond, WA
CBRE,"This is not an IT-type job, but more akin to those who have at least 1-3 years of Business Operations Data support experience. Other duties may be assigned.","Business Operations Analyst, Corporate Real Estate",Tacoma, WA
Verisk Financial,"We are looking for someone who has an interest in researching, data entry, and has a strong attention to detail. Good time management and self-motivation.",Data Analyst,Bellevue, WA
Logic Rule,"Only Candidates who are authorized to work in the US will be considered for this position. MS Office and Advanced Excel skills (Pivot tables, Charts, KPI…",Project Consulting & Data Analyst,Seattle, WA
Adobe,The Adobe Digital Video and Audio (DVA) Data Science team is seeking an experienced data science/analytics professional to help drive a culture of evidence…,Data Science Analyst,Seattle, WA
ADURO,"Proven attention to detail and accuracy. Responsible for managing the collection, analysis and reporting of information, as well as planning, designing,…",Data Analyst,Redmond, WA
MIRACORP,"MIRACORP Inc., is a veteran, women-owned firm specializing in federal government contract services. One of our competitive advantages is that we provide…",Business Data Analyst (Entry Level),Auburn, WA
Starbucks,"Network Optimization Advanced Analytics team leads the network design practice for manufacturing, warehousing, transportation, and last mile delivery network,…","data analyst, operations research - Seattle, WA",Seattle, WA
zioqu,"Bachelors or master’s in Business Administration or BA in CS/IT , Information Systems, Business Intelligence, or Business Logistics.",Business Analyst,Seattle, WA
User Research International,"Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and…",Data Analyst,Redmond, WA
University of Washington,"Exceptional organizational skills and attention to detail. As a UW employee, you have a unique opportunity to change lives on our campuses, in our state and…",TRANSPORTATION DATA ANALYST,Seattle, WA
The Rescue Mission,"3 Weeks Vacation and Paid Holidays. Good clerical skills, with exceptional attention to detail. Rescue Mission Purpose, Vision, and Value Statement.",Data Entry and Reporting Specialist,Tacoma, WA
Fred Hutchinson Cancer Research Center,"Very detail oriented and work with a high degree of accuracy. At Fred Hutchinson Cancer Research Center, home to three Nobel laureates, interdisciplinary teams…",Business Operations Analyst,Seattle, WA
Nestle USA,Nestlé and Starbucks are bringing together the world’s most iconic coffee brands. Starbucks’ robust product portfolio celebrates coffee with rich tradition –…,Sr. Customer Data Analyst,Seattle, WA
Jobot,"We are on Forbes fasting growing companies list for 3 years running! Based in Austin, TX, our company offers outsourced sales support solutions to the hotel…",(Remote) Business/Data Analyst,Seattle, WA
Advantine Technologies,"Full time, Permanent position or Contract (w2 or Corp-Corp) is also fine. 6+years of work experience (3-5 years will also work if technically very good).","Data Analyst (SQL, PowerBI) Corp-corp is also fine",Redmond, WA
Milliman,"Milliman's Seattle Health Practice provides consulting services to clients in the healthcare industry including health plans, government payers, providers and…",Healthcare Management Data Analyst,Seattle, WA
University of Washington,"As a UW employee, you have a unique opportunity to change lives on our campuses, in our state and around the world. These positions are open to U.S.",DATA ANALYST,Seattle, WA
HCI Group,"Bachelor's Degree in Health Science, Computer Science, Math, Business or related field, or equivalent combination of education and experience/technical training…",Senior Data Analyst,Washington State,
Expeditors,Help us change the logistics industry by joining our small but growing Machine Learning team. As our Machine Learning Data Analyst you will put your data skills…,Data Analyst II/III (Machine Learning),Seattle, WA
LiveRamp,Has a sense for good design and exceptional attention to detail. LiveRamp is the trusted platform that makes data accessible and meaningful.,Data Analyst,Seattle, WA
City of Tacoma,Tacoma Power is excited to be hiring an Asset Management Data Analyst in our Transmission and Distribution (T&D) Section. Communication from the City of Tacoma:,T&D Asset Management Data Analyst,Tacoma, WA
CBRE,"CBRE’s Analytics & Business Intelligence Group, based in San Diego, delivers world class. Data-driven solutions to both internal and external stakeholders.",Data Analyst,Seattle, WA
Providence Health & Services,"Providence Health and Services is calling a Clinical Data Analyst Trauma (0.5 FTE, Day Shift) to Providence Regional Medical Center Everett, Trauma Injury…",Clinical Data Analyst Trauma,Everett, WA
Zoom Information Inc.,"Two years ago, DiscoverOrg's database had less than a million contacts. Today we are at 175 million, and that's the tip of the iceberg.",Data Analyst,Vancouver, WA
Liberty Mutual Insurance,The US Trend Monitoring & Reporting team within Global Retail Markets Actuarial Modeling & Analytics is seeking a Senior Business Analyst.,"Senior Business Analyst, US Trend Monitoring & Reporting",Seattle, WA
Fisher Investments,California employees accrue up to 17 days of PTO and 3 days of sick time per year. This is a detail oriented role geared towards driving continuous improvement.,Sales Operations Analyst (2019-8344),Camas, WA
Big Fish Games,"Life at Big Fish Games. Big Fish Games is an innovative developer and world-class publisher of a diverse portfolio of casual game franchises, including Big Fish…",Senior Data Analyst,Seattle, WA
Fisher Investments,California employees accrue up to 17 days of PTO and 3 days of sick time per year. It’s an exciting time to be a member of the Fisher Investments Technology…,Technology Business Analyst (2019-8213),Camas, WA
AdColony,We are looking for a Data Analyst who can develop tools that presents data in a useful format for business needs.,Data Analyst,Bellevue, WA
Multicare Health System,The reasons to work at MultiCare are as unique as the people who do. Join us for the professional challenges you seek. In the settings you prefer.,HIM Data Integrity Analyst - Auburn,Auburn, WA
AdColony GmbH,We are looking for a Data Analyst who can develop tools that presents data in a useful format for business needs.,Data Analyst,Bellevue, WA
Pivotal Consulting,"Are you a Data Analyst/Jr. Data Scientist with scripting skills in SQL, Python or R? Do you have experience working with statistical software?",Data Analyst / Data Applied Scientist,Redmond, WA
Pactera Technologies,"High attention to detail while observing geographic entities like road names, places, and names on the maps. Responding to guideline ambiguities/changes/updates…",Search Engine Data Analyst,Redmond, WA
Team Red Dog,3 to 6 years of experience in business analysis and marketing analysis required. You want steady income and a job that lets you shine doing what you do best.,Marketing Data Analyst,Renton, WA
Starbucks,This job contributes to Starbucks success by providing business expertise in identifying and designing improvements on application(s) or database system(s) for…,"business systems analyst, Master Data Systems – Seattle, WA",Seattle, WA
Brilliant Infotech Inc.,"3 years of experience in Data Analysis. Need to be EX-employer to Microsoft. Data Analyst, Power BI, SQL, Excel (Pivot, Vlookup, Hlookup)*.",Junior Data Analyst,Redmond, WA
CEDENT,"Cedent is a rapidly growing, young and team-oriented organization. Our mission is to provide expertise and counsel rather than resources.",Data Analyst,Redmond, WA
BiSoft,"Alternatively, a Master’s degree with 5 years of experience. Perform as the data expert for our products Bi-Pay, and Bi-Grocery.",Systems Data Analyst,Redmond, WA
State of Washington Health Benefits Exchange,"Well organized, flexible, proactive, resourceful and efficient with strong attention to detail. The Washington Health Benefit Exchange is a public-private…",Data and Reporting Analyst,Olympia, WA
Motus Recruiting and Staffing,"With an applicable Bachelor’s degree, 5 yrs of experience is required. This is a full-time contract position that is part of the Transmission Account Services…",Business Analyst II,Vancouver, WA
Varsity Tutors,"The Business Intelligence and Data Science team provides access to clean data, drives decision making using simple and advanced analytical techniques, and…",Director of Data Science and Analytics,Seattle, WA
Canviz,"Attention to design, grammar, and spelling detail. Canviz is looking for an experienced business analyst with 3+ years of experience to successfully support…",Business Analyst,Kirkland, WA
ProKarma,"ProKarma currently has exciting opportunities for Data Analysts that would like to join our team as a full-time employee in Seattle, WA.",Data Analyst,Seattle, WA
Intrinium,"_This job is located in Spokane, WA. Intrinium is an Information Technology and Security Solutions company, providing comprehensive consulting and managed…",Business Analyst,Seattle, WA
Starbucks,This job contributes to Starbucks success by providing business expertise in identifying and designing improvements on application(s) or database system(s) for…,"business systems analyst, Master Data Systems – Seattle, WA",Seattle, WA
eTek IT Service,8+ years of large enterprise project experience in BI / Analytics / Data warehouse projects. Strong Analytical and problem-solving skills.,Data Analyst,Seattle, WA
Washington Health Benef,"Well organized, flexible, proactive, resourceful and efficient with strong attention to detail. The Washington Health Benefit Exchange is a public-private…",Data and Reporting Analyst,Olympia, WA
Prokarma Inc.,"ProKarma currently has exciting opportunities for Data Analysts that would like to join our team as a full-time employee in Seattle, WA.",Data Analyst,Seattle, WA
Starbucks,This job contributes to Starbucks success by working with customers collaboratively across the enterprise around the globe.,"operations and data analyst, Finance and Accounting - Seattle, WA",Seattle, WA
Course5 Intelligence,Requirement in short - (SQL based Transactional Data Analysis). The Data Analyst position is a critical role and will be focused on supporting one of Course5…,Data Analyst,Seattle, WA
Zillow,Zillow is currently seeking a Data Science Intern to join the Decision Science team in our Seattle office. Our team is tasked with absorbing billions of rows of…,Data Scientist - Intern,Seattle, WA
US Department of Veterans Affairs,"VA encourages persons with disabilities to apply, including those eligible for hiring under 5 CFR 213.3102(u), Schedule A, Appointment of persons with…",Management and Program Analyst,Seattle, WA
State of Washington State Investment Board,The Washington State Investment Board (WSIB) is seeking highly qualified candidates to fill an Investment Data Analyst position within the Investment Data…,Investment Data Analyst,Olympia, WA
"Amazon.com Services, Inc.","BA/BS in Engineering, Computer Science, Business, Finance or related field. 3+ years of relevant work experience in a role requiring application of analytic…",HR Business Data Analyst,Seattle, WA
Ursus,Use data to acquire information about specific topics. Find survey participants and gather the needed information.,Data Analyst IV,Seattle, WA
Inviso Corporation,"Must have attention to detail, communication, and organization skills. As part of the sales operations team, the Business Intelligence Analyst will play a key…",Business Intelligence Analyst,Bothell, WA
ITL USA,"In the role of Technology Analyst, you will interface with key stakeholders and apply your technical proficiency across different stages of the Software…",Infosys - Azure SQL/ Data Lake - Technology Analyst,Redmond, WA
EY,"Bachelor's degree in Computer Science, Operations Research, Mathematics, Statistics, Economics, Engineering or a related field and 5 years of progressive, post…","Data Analyst, Data & Analytics (Advanced Analytics) Manager (Multiple Positions)",Seattle, WA
Liberty Mutual Insurance,"Advance your Career at Liberty Mutual Insurance - A Fortune 100 Company. As a Centralized Reporting Analyst on the Economics Enablement Product Reporting team,…","Senior Business Analyst, Data Strategy and Reporting",Seattle, WA
Microsoft,"Microsoft’s Turn 10 Studios, creators of the highly acclaimed Forza Motorsport series, is looking for an analytical and collaborative professional who’s…",Senior Game Data Analyst - Turn 10 Studios,Redmond, WA
Microsoft,Are you passionate about leveraging real-world data to solve security problems and helping customers to be more secure in the cloud?,Security Data Analyst II,Redmond, WA
"ExtraHop Networks, Inc.",The ExtraHop platform is a novel approach to processing vast amounts of wire data in real-time. Want to join a collaborative team that builds solutions which…,Intern Data Scientist,Seattle, WA
Microsoft,Data Scientists at Microsoft help to improve the quality of experiences on our devices and services. We are looking for highly motivated and passionate Data…,Internship Opportunities for PhD Students: Data & Applied Sciences,Redmond, WA
Uplight,Rapt attention to detail ensuring that reports are accurate. Do you dream about creating a more sustainable future? What you get to do:,Data Analyst (Ad-Hoc Reporting),Seattle, WA
Google,"You possess great attention to detail, and summarize with brevity and impact. Applications for this role will open on October 21st, and close on November 2nd,…","Product Analyst/Business Analyst Intern, Summer 2020",Kirkland, WA
Pactera Technologies,"Pactera, leading industry in localization and globalization services, is looking for in-house transcribers to work with us in our Redmond, WA office.",Data Analyst Transcription,Redmond, WA
Federal Way Public Schools,The employee must constantly lift/carry up to 5 pounds and must frequently lift /carry up to 10 pounds. Under the direction of the Director of Assessment and…,Data Visualist/Infographics Analyst,Federal Way, WA
BOEING,Boeing Business Intelligence and Training Analytics team in Training and Professional Services (T&PS) is committed to promote a data-driven culture by…,Business Intelligence Analyst,Renton, WA
"Gee Whiz II, LLC","Gee Whiz, part of the Auvil Fruit family of companies, is a premium grower and producer of Washington apples and cherries sold under the highly regarded _Gee…",Business Intelligence Analyst,Orondo, WA
PushPay,"A strong attention to detail will ensure the integrity of analysis, and empower the business to trust summarized outputs. Engagement is the key to community.",BI Analyst,Redmond, WA
Saudi Aramco,"As one of the world’s largest fully integrated energy enterprises, Saudi Aramco not only looks for individuals who can meet our expectations but for those…",Data Analyst- Relocation to Saudi Arabia,United States,
Confidential - Life Sciences Software,Senior Business Analyst to support our professional services group with requirements and business process gathering for client implementations as well as…,Senior Business Analyst,United States,
Volt Workforce Solutions,"This is a BA to Senior BA who is detail oriented, efficient in developing quality documentation, able to quickly build effective relationships, and can…",Business Analyst,Ephrata, WA
NFP Corp,"Attention to detail, professional presentation skills and ability to work with complex projects. Attention to detail and ability to consider tasks from multiple…",Data Migration Analyst,Seattle, WA
Nestle USA,Nestlé and Starbucks are bringing together the world’s most iconic coffee brands. Starbucks’ robust product portfolio celebrates coffee with rich tradition –…,Sr. Customer Data Analyst,Seattle, WA
Costco Wholesale,"The Test Data Management (TDM) Analyst will plan, design, configure, implement, and support Costco’s enterprise test data management capabilities.",Test Data Management Analyst #3251~,Issaquah, WA
Seattle Children's - Hospital Main Campus,These three simple words capture what we do at Seattle Children’s –- to help every child live the healthiest and most fulfilling life possible.,Data Analyst Sr,Seattle, WA
Decisive Data,"Our organization delivers top-notch business intelligence solutions to our clients. The team is agile, lean, and composed of hard working, smart, self-starting…",Data Analyst,Redmond, WA
PACE America Inc,"Generation of application data in a relational data model. Extraction of information from drawings, specifications, and 3D models.",Software Data Analyst Intern – Part-Time,Everett, WA
US Department of the Navy,"Within the Department of Defense (DoD), the appointment of retired military members within 180 days immediately following retirement date to a civilian position…",PROGRAM ANALYST,Kitsap County, WA
Google,"Applications for this role will open on October 21st, and close on November 20th, 2019. Join us for a full-time, 12-14 week internship during Summer 2020 with…","Data Scientist Intern, PhD, 2020",Seattle, WA
PATH,Please include a cover letter with your resume describing your interest in the position and how you meet the qualifications.,"Research and Data Analyst, Malaria and Neglected Tropical Diseases",Seattle, WA
Cequint,"The Splunk Analyst is responsible for supporting the efforts of the data science team and it’s overall mission of providing a platform for the ingestion,…",Data Analyst,Seattle, WA
Evosus,"Here’s a snapshot of what we want you to do: You live and breathe the product! Your job is to understand market needs, align the product vision with developers,…",Product Owner / Business Analyst,Vancouver, WA
Opti Staffing Group,Attention to detail and calculations. Have a desire and ability to support customer needs with strong attention to detail. Paid Time Off accrued weekly.,Construction Data Analyst,Milton, WA
Costco Wholesale,"Minimum 3 years’ Business Analyst/Product Owner experience. Strong work ethic, demonstrated attention to detail and excellent time management skills.",Business Analyst 3337~,Issaquah, WA
King County,THIS POSITION IS OPEN TO KING COUNTY EMPLOYEES ONLY. Join the extraordinary team at King County Records & Licensing Services as the Records and Information…,Business Analyst,Seattle, WA
Limeade,"Limeade is a software company that elevates the employee experience and helps build great places to work. The Limeade ONE platform offers employee well-being,…",Data Integration Analyst,Bellevue, WA
"Brooks Sports, Inc","Effective problem-solver, with extraordinary analytical skills and attention to detail. Brooks is a team of passionate people united by a desire to do…",Data & Analytics Business Analyst / Data Modeler,Seattle, WA
"Amazon Web Services, Inc.","2 years of work experience applying data analysis and visualization techniques using tools such as , Quicksight, Domo.","Data Analyst, Sales Enablement",Seattle, WA
University of Washington,"As a UW employee, you will enjoy generous benefits and work/life programs. For detailed information on Benefits for this position, click here.",CURRICULUM DATA ANALYST,Seattle, WA
Stryker,"Your primary focus with be to analyze, administer and implement programs to establish and maintain quality standards of existing products and services, as well…",Staff Quality Data Analyst,Redmond, WA
American Heart Association,Are you ready to join an organization where you can make an extraordinary impact every day? Imagine all Americans enjoying ideal cardiovascular health free of…,Statistical Analyst,Tacoma, WA
Coastal Community Bank,Must have excellent attention to detail to ensure timely and effective communication. Here at Coastal Community Bank we take pride in our roots which is why…,FinTech Compliance Data Analyst,Everett, WA
Course5 Intelligence,"Blueocean is a next-generation services organization with a deep focus on market intelligence, data analytics, and social intelligence, all uniquely delivered…",Market Research Data Analyst,Redmond, WA
Dunhill Staffing Systems,"Develops plans for long-range strategies, organizational goals, objectives and initiatives. Provides data for management review and tracking performance to plan…",Staff Analyst 3 - 39206,Everett, WA
Kelly Services,"Kelly Services is seeking a Business Analyst for a multinational company that develops and markets systems, equipment and services for the transport sector in…",Business Analyst,Redmond, WA
Inviso Corporation,Strong work ethic and attention to detail. The Inviso BI Analyst is a key member of our organization who works within Inviso project teams to help our clients…,"Sr Business Intelligence Analyst at Inviso in Bellevue, WA",Bellevue, WA
Guardian Life Insurance Company,Business Analyst- Remote Opportunities - (19001931). Do you have the desire to be part of an innovative technology group? Part of the CGM finance organization.,Business Analyst- Remote Opportunities,United States,
Advantage Resourcing,"7 years of work experience, including 3 years as an analyst or consultant. Data Analyst / Business Analyst - 555262. 6 months with possible extensions.",Data Analyst / Business Analyst,Kirkland, WA
Seven Resourcing,"The CSV & Data Integrity Consultant will be instrumental in key IT Validation and Data Integrity requirements. FDA, MHRA, GxP and company standards.",CSV & Data Integrity Consultant,Seattle, WA
TRA Medical Imaging,Attention to detail and focused on accuracy. Work requires high attention to detail and the ability to handle mentally stressful situations.,Business Analyst,Tacoma, WA
WSP USA,"As a member of WSP’s Data Informatics Group, you will be part of a growing organization that is at the heart of transportation planning and data science.",Transportation Analyst/Data Scientist,Seattle, WA
Sound Physicians,"As a technical data analyst on the Sound Physicians Enterprise Data Management (EDM) team, you will be working with business and technical stakeholders in…",Technical Data Analyst,Tacoma, WA
BRS,"PetroCard is ‘More than just fuel’, we are the leader in Cardlock, Mobile Fueling and Fuel Distribution solutions.",Sr. Data Analyst*,Kent, WA
"Amazon.com Services, Inc.","Strong critical thinking, verbal and written communication skills, and attention to detail. BS degree in Accounting, Tax, Finance, a related field or equivalent…","Data Analyst, Tax Technology",Seattle, WA
DESC,"Reconcile KCICN Payment and Adjustment Cycle Detail Reports. Medical, Dental, Life, Long-term Disability. Employee Assistance Program (EAP), Flexible Spending…",Health Integration Data Analyst,Seattle, WA
Terex Corporation,The Terex Intern Program immerses high potential students in challenging real-world projects which directly help drive business results at our global…,Data Science (Telematics) Intern,Redmond, WA
Crane Co.,Minimum 5 years of work experience in data analytics focused on baselining large and diverse data sets and anomaly detection. Degree in a related field.,Global Data Threat Analyst,Lynnwood, WA
Stryker,"The Customer Data Management Analyst supports the management of information security, data protection, data quality and exchange.",Customer Data Management Analyst,Redmond, WA
ConMet,We are unable to provide any visa sponsorship of any kind (including H1b or OPT) for this position—all applicants must have permanent legal ability to…,Data Analyst (IoT Connected Products),Vancouver, WA
AG Consulting Partners,"Are you an energetic Project Manager with experience in data analytics, data sourcing and data modeling? Can you work comfortably with challenging projects and…",Data Analytics Project Manager,Redmond, WA
Insight Global,Tableau Desktop or Tableau Server. Model Creation (Regression or Predictive). Experience in Data Acquisition and Report Automation.,Sr. Business Intelligence Analyst,Tacoma, WA
Leidos,Program Analyst – Data Analytics Support. The Leidos Civil Group is seeking a Program Analyst to join the National Airspace System (NAS) Integration Support…,Program Analyst – Data Analytics Support,Des Moines, WA
"Amazon.com Services, Inc.","BS/BA in a quantitative field such as Mathematics, Statistics, Engineering, Computer Science, Information Systems, quantitative Social Sciences or related field…",Business Analyst,Seattle, WA
"Amazon Web Services, Inc.","BA/BS in Finance, Accounting, Business, Economics, or a highly analytical field (e.g., Engineering, Math, and Computer Science) or equivalent and a minimum 3…",Financial Analyst - AWS Data Center Infrastructure,Seattle, WA
Logic20/20,Strong project coordination skills and attention to detail. Logic20/20 is one of Seattle’s fastest growing full service management consulting firms and was…,"Data Analyst, Marketing",Redmond, WA
Microsoft,Ensure accuracy of data analysis with attention to detail and a focus on delivery excellence. This great opportunity at Microsoft is a global role that will be…,Senior Data Analyst,Redmond, WA
"Amazon.com Services, Inc.","Completed Bachelor’s Degree in Logistics, Transportation, Industrial Engineering, Business Administration, Math, Computer Science, Information Systems, or…","Business Analyst, Air",Seattle, WA
"Seattle, WA","This position will report to the Senior Director, Go-To-Market and will support Rosetta Stones Go-To-Market (GTM), Product and Marketing teams to understand and…","Business Analyst, Asian Markets",Seattle, WA
Pushpay,"A strong attention to detail will ensure the integrity of analysis, and empower the business to trust summarized outputs. Engagement is the key to community.",BI Analyst,Redmond, WA
Unity Technologies,"We are looking for a Data Scientist Intern to join our centralized data science team for the summer! Data is the foundation of our business in AI @ Unity, and…",Data Science Intern,Bellevue, WA
Direct Resources Group,Ability to prioritize tasks and work with a sense of urgency and attention to detail. The Direct Resources Group (DRG) Marketing Data Analyst will be an…,Marketing Data Analyst,Seattle, WA
Intersect ENT,"Minimum 5 years of progressive experience in data, forecasting, and/or analytics. Sales Operations Analyst is responsible for driving value to the Sales and…",Sr. Sales Operations Analyst,United States,
