company|description|position|reviews|Region|City|State
Quartet Health|"Company Description:

Quartet is a healthcare technology company striving to improve the lives of people with mental health conditions and was ranked #29 of Modern Healthcare's 2019 Best Places to Work in Healthcare. We connect people to a personalized care team to get them the right care at the right time. Our collaborative technology platform and range of services brings together physicians, mental health providers, and insurance companies to effectively improve patient outcomes and drive down healthcare costs.

Backed by $153MM in venture funding from top investors like Oak HC/FT, GV (formerly Google Ventures), F-Prime Capital Partners, Polaris Partners and Centene Corporation, Quartet is headquartered in NYC and is currently operating in several markets across the United States Pennsylvania, Washington, Northern California, New Jersey, North Carolina, Louisiana, and Illinois.

Role Description:

We are looking for talented data scientists with a passion for addressing business needs through data modeling and analysis to join our team. As an individual contributor on this team, you will work side-by-side with senior members of the team and internal partners from across the organization. This position requires strong problem-solving, analytical and communication skills; experience with multitasking and prioritizing in a fast-paced environment; and the tenacity to execute against deliverables in a timely, high-quality fashion.

As a data scientist at Quartet, you will work on a range of projects -- developing statistical analyses to study impact of Quartet interventions; predicting mental health needs among populations; building machine learning models to suggest timely and appropriate behavioral health care interventions for patients. You'll develop a deep understanding of Quartet interventions and the predictive models and algorithms that enable effective integration of mental health into primary care to steer patients towards better health. You will learn and apply statistical methodologies to measure outcomes and impact of interventions.

You'll work with datasets that include millions of detailed medical, pharmacy, lab claims, EHR, and application data. You will help with development and validation of new algorithms that enhance our system in terms of scalability, reliability and accuracy.

The ideal candidate will be an entrepreneurial, motivated data scientist who is well-versed in data analysis and algorithm implementation and eager to learn new things and make an impact on the industry. Health data experience is a plus, but it's not necessary.

Responsibilities:

Work with an interdisciplinary technical team to develop statistical models in Quartet's platform.
Apply statistics, data mining, machine learning techniques to develop studies to evaluate patient outcomes and recommendations to meet patients' and doctors' needs.
Design and develop effective models, features, and algorithms involving multiple datasets - user activity, medical claims, pharmacy claims, lab test claims etc.
Derive insights from descriptive analysis that drive a data-informed process for experimenting with new products to improve patient outcomes.
Learn and contribute to team efforts to make our code scalable, our work output data-rich and actionable, and our research reproducible.

Qualifications:

2-3 years experience as a data scientist.
Formal training in statistics and computer science.
Knowledge of mathematical fundamentals: probability theory, linear algebra and statistics.
Strong data transformation and extraction skills with SQL databases.
Strong statistical programming skills in both Python and R.
Comfort/self-sufficiency with Amazon Web Services infrastructure.
Comfort/self-sufficiency with Linux servers.
Comfort/self-sufficiency with git for version control.
Ability to execute, starting from problem definition, to a working implementation.
Ability to clearly communicate across disciplines and work collaboratively.



Employee Benefits for Quartet include: Unlimited vacation, volunteer opportunities, catered lunches, snacks, team events and outings, mental healthcare coverage of 15 free therapy sessions + unlimited copay reimbursements, medical, dental + vision coverage, generous parental leave, commuter benefits, 401K, stock option grants, gym benefits.

Want to know what Quartet life is like? Click here to meet our team.

Quartet is committed to building a diverse team and fostering an inclusive culture, and is proud to be an equal opportunity employer. We embrace and encourage our employees' differences in race, religion, color, national origin, gender, family status, sexual orientation, gender identity, gender expression, age, veteran status, disability, pregnancy, medical conditions, and other characteristics. Headhunters and recruitment agencies may not submit resumes/CVs through this Web site or directly to managers. Quartet does not accept unsolicited headhunter and agency resumes. Quartet will not pay fees to any third-party agency or company that does not have a signed agreement with Quartet.

Please note: Quartet interview requests and job offers only originate from quartethealth.com email addresses (e.g. jsmith@quartethealth.com). Quartet will also never ask for bank information (e.g. account and routing number), social security numbers, passwords, or other sensitive information to be delivered via email. If you receive a scam email or wish to report a security issue involving Quartet, please notify us at: security@quartethealth.com.

Have someone to refer? Email talent@quartethealth.com to submit their details to us.
Start your job application: click  Easy Apply"|data scientist|5|Northeast|New York| NY
Two Sigma|"Two Sigma is a different kind of investment manager. Since 2001, we have used data science and technology to derive insights that forecast the future and discover value in markets worldwide. Our team of scientists, technologists and academics looks beyond traditional finance to understand the bigger picture and develop creative solutions to some of the world’s most challenging economic problems. Our work spans across markets and industries, from insurance and securities to private investments and new ventures.
The Alpha Insights team at Two Sigma is looking for an entrepreneurial data scientist to contribute to its data-driven investment initiatives. Alpha Insights crowdsources the world’s investment insights and through such data creation we are an integral part of Two Sigma investment management process. We interact with people external to the firm to collect and analyze their investment insights through our web and mobile products.
Data science in Alpha Insights has 3 missions: (1) make relevant data and metrics accessible to the team (2) perform analyses to guide business and product decisions and (3) build data-driven features that power our products.
You will take on the following responsibilities:

Deliver metrics and analyses to all functions within Alpha Insights including product, design, and business unitsWrite ETLs to convert structure/unstructured data into stable data assetsBuild visualizations to enable team members to extract relevant insightsApply statistical analysis and exploratory techniques to enable data-driven decision makingOwn data-driven product components (e.g. ranking and recommendation algorithms)
You should possess the following qualifications:

3-5 years of experience in data analysis or similar roleMS or PhD in Computer Science, Statistics, Economics or related, quantitative fieldExperience applying statistical methods (distribution analysis, classification, regression, clustering, etc.). Application of these methods to user behavior a plusDemonstrated experience highlighting innovation, creativity, and intuition, e.g. the ability to laterally identify other sources of useful information and think 'outside the box'Strong data transformation skills (e.g. using Pandas, R,)Software engineering skills in at least one imperative programming language Communication skills to explain metrics/analyses to members of management, engineering, product and business teams.Prior experience in finance is not required
You will enjoy the following benefits:

Core Benefits: Fully paid medical and dental insurance premiums for employees and dependents, 401k match, employer-paid life & disability insurancePerks: Onsite gyms with laundry service, wellness activities, casual dress, snacks, game roomsLearning: Tuition reimbursement, conference and training sponsorshipTime Off: Generous vacation, sick days, and paid caregiver leaves
We are proud to be an equal opportunity workplace. We do not discriminate based upon race, religion, color, national origin, sex, sexual orientation, gender identity/expression, age, status as a protected veteran, status as an individual with a disability, or any other applicable legally protected characteristics.
Apply Now: click  Apply Now"|data scientist|4|Northeast|New York| NY
Fareportal Inc.|"(We are unable to sponsor for this role or in the future)

At Fareportal, we create the technology that is driving innovation in the travel industry - one of the world's fastest-growing sectors. Our employees are the core of our organization and together we're revolutionizing the way people book travel.

Our portfolio of brands including CheapOair and OneTravel receive over 100 million visitors annually and drive over $4 billion in annual revenue.

In addition to competitive pay and benefits, generous time off, and frequent company-wide social events, Fareportal provides employees with an environment that nurtures diversity, creativity, and success. Our open and Agile workspace gives our employees the time and space for collaboration, brainstorming, and research and development. At Fareportal, you'll be challenged, rewarded, and motivated to work effectively day in and day out.

We are looking for a machine learning engineer to join our team. You will be handling hundreds of millions of events per day, responsible for creating and supporting machine learning models that will drive our business.

Machine Learning Engineers is at the heart of how Fareportal works and they are part software engineer and part machine learning / data scientist. You will focus on creating and supporting large scale models that we deploy to power our recommendation, pricing or other systems.

The ideal candidate will participate in the design and implementation of the entire model pipeline, from project ideation, figuring out which data to capture and store, coming up with features, to creating the final model.

We are passionate about making data-driven decisions and you will have the opportunity to shape the team's direction and create large impact.

Our team loves Python and Scala (and is not afraid of Functional Programming) and we strongly encourage DevOps approaches.

Responsibilities:

Support our data modeling efforts to ensure we are capturing the data needed to improve our modelingcapabilities.Create features for our feature storeBuild machine learning modelsUse a variety of techniques including predictive modeling, recommendation engines, revenuemanagement, conversion rate optimization, and site and user experience optimization.

Our ideal candidate:

Who You Are

You are smart and love to build systems that are well tested as well as flexibleYou like being around smart people who will challenge you on a daily basis.You love to ramp up on new technologies to build awesome things with us!Passionate about working with large unstructured and structured data sets and developing newapproaches to relevance problems

Requirements

Bachelor in Computer Science, Software engineering, Data Science or related disciplines (we are open to exceptions) - Only May 2020 UndergraduatesGood knowledge of one of: Python or ScalaSolid understanding of object oriented or functional programming conceptsFamiliarity with version control conceptsGood knowledge of machine learningGood knowledge of PysparkGood knowledge of software engineering best practices
Apply Now: click  Easy Apply"|junior data scientist|5|Northeast|New York| NY
Attune|"Company DescriptionRunning a small business is hard. Getting insurance for your small business is even harder. It takes forever, the process is antiquated, and one wrong decision can be disastrous.

At Attune, we’re changing small business insurance in a big way.

At the forefront of the insuretech industry, we are rebuilding small business’s access to insurance from scratch, making it instant, easy, and safe. How? Instead of requiring that a business answers hundreds of questions (seriously), our sophisticated platform aggregates the necessary data from different sources, and then uses incredibly advanced analytics to create tailored products that can be delivered in mere minutes, not days or weeks.

We are at the beginning of our journey and are looking for innovators who are curious and excited to drive change.

Backed by Two Sigma, AIG, and Hamilton Insurance Group, we have the horsepower and partners to make a big impact. Unlike other start-ups, Attune has the funding, expertise, and support to modernize and move quickly. If you are energized by making the complex, simple; the time consuming, easy; and the antiquated, tech-enabled, we want you on our team.

Disrupting an industry through data, technology and speed isn't easy – but the challenges we’ll tackle together are some of the most rewarding you’ll experience in your career.Job DescriptionYou'll join a growing analytics team that drives Attune’s business model forward by solving some of the most complex analytical problems in the industry. You will partner with the actuarial, underwriting, claims, product, revenue and customer service functions within Attune to frequently test new hypotheses, implement learnings and create edge.

Responsibilities include:

Working on initiatives like: improving insurance risk predictions, analyzing drivers of claims, understanding user engagement patterns, finding the best potential customers to contact, reducing load on our customer service team, and identifying abnormal broker behaviorCreating new predictive models in insurance pricing, pricing elasticity, reserving, claims analytics and etc. Exploring new datasets to see how they can add value to the businessHelping to incorporate analyses and models into daily workflows for other departmentsContributing to our ETLs, internal web applications, and BI dashboardsDoing quick ad-hoc analyses and supporting engineers to troubleshoot issues

Qualifications

Experience working in an statistics, analytics or data focused roleExperience with predictive modeling in generalFamiliarity with advanced statistical analysis methods (e. g., bayesian statistical modeling, hierarchical modeling and etc) in addition to machine learning regression/classification/clustering techniques Working knowledge of bayesian software language (STAN, JAGS, or OpenBUGS) a plusWe are flexible about what tools you've worked with, but comfort in either Python or R is a must, as is basic SQL. We don't require experience with deep learning or with tools for working with massive data setsProperty Casualty insurance experience and knowledge is a plus, but not a must

Traits for success:

You enjoy working with programmers and other data scientists to constantly improve the integrity and automation of your work. You are frequently sharpening your software skills.You are well organized and can handle many unrelated requests without losing track of them.You are quick with numbers and back-of-the-envelope calculations.You have strong written and verbal communication skills.You are a hands-on problem solver who is comfortable with ambiguity and loves a fast-paced environment.You have strong interpersonal skills and are capable of building relationships to drive success.


Additional InformationWhat we offer you:

An opportunity to change the small business landscape.A great working environment that lives continuous improvement and encourages sharing ideas and taking risks to find better ways of doing things.A culture that promotes great relationships both inside the office and outside through activities in our community and company sponsored intramural clubs and events.Equity compensation.Medical, dental, and vision from day one and 401(k) matching.Fully stocked kitchens with free snacks & drinks.

Attune Insurance Services, LLC is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected Veteran status.Apply Now: click  Apply Now"|data scientist|5|Northeast|New York| NY
C3.ai|"C3.ai is a leading enterprise AI software provider for accelerating digital transformation. The comprehensive and proven C3 AI Suite uses a model-driven abstraction layer to enable organizations to develop, deploy, and operate enterprise scale AI applications 40x to 100x faster than alternative approaches. www.c3.ai

As a Data Scientist, you will participate in the definition of new analytics capabilities able to provide our customers with the information they need to make proper decisions to support our customers in operating the internet of things (IoT). In addition, you will help find the appropriate machine learning / data mining algorithms to answer these questions. Finally, you will be responsible for implementing this into the product and making it available to our customers.

Qualified candidates will have an in-depth knowledge of most common machine learning techniques and their application. You will also understand the limitations of these algorithms and how to tweak them or derive from them to achieve similar results at large-scale.

Your Responsibilities:

Driving adoption of Deep Learning systems into next-generation of C3.ai products.
Designing and deploying Machine Learning algorithms for industrial applications such as fraud detection and predictive maintenance.
Collaborating with data and subject matter experts from C3.ai and its customer teams to seek, understand, validate, interpret, and correctly use new data elements.

Requirements:

MS or PhD in Computer Science, Electrical Engineering, Statistics, or equivalent fields.
Applied Machine Learning experience (regression and classification, supervised, and unsupervised learning).
Strong mathematical background (linear algebra, calculus, probability and statistics).
Experience with scalable ML (MapReduce, streaming).
Ability to drive a project and work both independently and in a team.
Smart, motivated, can do attitude, and seeks to make a difference.
Excellent verbal and written communication.

Preferred

Experience with JavaScript and prototyping languages such as Python and R. Experience with Java and Scala is a plus.
Knowledge in electrical engineering and cyber-physical systems is a plus.
A portfolio of projects (GitHub, papers, etc.) is a plus.

C3.ai provides a competitive compensation package and excellent benefits including:


Competitive salary, generous stock options, 401K, medical, dental, and vision benefits. At the office, we offer a fully stocked kitchen with catered breakfast and lunch, table tennis and pool table, free membership at our on-site gym, Friday evening social hours with food, drink and music and a fun team of great people.

C3.ai is proud to be an Equal Opportunity and Affirmative Action Employer. We do not discriminate on the basis of any legally protected characteristics, including disabled and veteran status.

Start your job application: click  Apply Now"|data scientist|0|Northeast|New York| NY
Dailymotion|"Company DescriptionDailymotion is the leading video discovery destination & technology that learns about your tastes over time, constantly surfacing the best, most relevant content on the web. Our mission is to provide the best video user experience for consumers on the market, connecting publishers and advertisers to engaged viewers who turn to Dailymotion for their daily fix of the most compelling music, entertainment, news and sports content around.

Through partnerships with the world's leading publishers and content creators, including CBS, CNN, Fox Sports, GQ, Mashable, Universal Music Group, VICE and more, Dailymotion commands 4 billion monthly pageviews across its mobile app, desktop and connected TV experiences. Dailymotion is owned by Vivendi, one of the largest mass-media corporations in the world.

As part of our growing activities, we have built our own ad stack (SSP) to enhance our programmatic advertising capabilities, deliver new monetization solutions for our ecosystem of online, mobile and TV, and provide innovative marketing solutions for advertisers.Job DescriptionAre you someone with a passion for digging into large distributed pools of data, unearthing insights, and transforming them into a visually compelling form that appeals both to technical and non-technical audiences? Then this is the job for you!

On a daily basis, you will be responsible for:

Performing data analysis on products managed by Dailymotion’s AdTech tribe, including our SSP that serves billions of requests daily, and extract actionable insights that will be used to drive decisions across the businessStatistically validating and A/B testing hypotheses generated by Business, Product and Data Science teams.Driving the collection of new data that would help build the next generation of algorithms (E.g. audience segmentation, contextual targeting, bidder behavior monitoring)Building easy to use dashboards (E.g. Tableau) to help visualize insights and KPIs interactivelyAutomating analysis into monitoring and alerting tools to continuously drive value for business ownersProactively owning the end-to-end delivery of projects, from design, to development, testing, and operations.

Qualifications

Bachelor’s degree, or higher, in Business, Finance, Statistics, or related field.3 years of business / data analysis experiencePrevious ad-tech experience (required) Extensive experience solving analytical problems using quantitative approachesComfortable with manipulation and analysis of complex, high volume, high dimensional data from varying sources (E.g. SQL, AWS/GCP, Excel)Solid Experience of Data Visualization Tools (E.g. Tableau suite)Strong intellectual curiosity and ability to structure and solve difficult problems with minimal supervisionAbility to communicate complex quantitative analysis in a clear, precise and actionable manner in English. French is a plus.A background in Machine Learning and Statistics is a plusProgramming in Python is a plus


Additional InformationLocation: New York

Type of contract: Full-time

Start Date: ASAP

• Flexible time off, vacation, holidays, sick-leave so you can take time off when you need to

• Fitness club membership to NY Health & Racquet Club

• 100% healthcare coverage starting on day 1

• Commuter benefits

• 401k Contribution

• Paid parental leave

• Fully stocked kitchens with free snacks and drinks

If you want to explore Dailymotion culture a little further please check out:

1./ Our BuiltIn page: https://www.builtinnyc.com/company/dailymotion

2./ Our Recent Global Hackathon in November 2018. https://www.dailymotion.com/video/x70val9

3./ Welcome to the Jungle page: https://www.welcometothejungle.co/companies/dailymotion/team

Dailymotion is a global champion of diversity and inclusion. We pride ourselves in being an equal opportunity employer that provides an environment of mutual respectApply Now: click  Apply Now"|data scientist|5|Northeast|New York| NY
MassMutual|"Essential Responsibilities

Lead projects and research initiatives Develop algorithms and predictive models, create prototype systems, visualizations, and web applications Design and analyze experiments Assemble data sets from disparate sources and analyze using appropriate quantitative methodologies, computational frameworks and systems Disseminate findings to non-technical audiences through a variety of media, including interactive visualizations, reports and presentations Mentor junior team members 

Desired Skills and Experience

7+ years working with data and relevant computational frameworks and systems 7+ years developing of probabilistic models and machine learning algorithms Proficient level of understanding in the following areas and an expert in at least one: machine learning, probability and statistics (esp. Bayesian methods), natural language processing, operations research Exceptional problem solving skills and willingness to learn new concepts, methods, and technologies Expert in data analysis using R or Python (numpy, scipy, matplotlib, scikit-learn, pandas, etc.) programming languages Knowledge of HTML/CSS/Javascript, d3.js and web application frameworks (Flask, Django, Play!, etc.) Knowledge of NoSQL systems, Hadoop/map-reduce, Spark, Hbase, etc. Experience in database design and SQL Ability to work in a highly collaborative environment Outstanding communication skills (publication history a plus)

Education

M.S. or Ph.D. in a quantitative discipline (Computer Science, Statistics, Applied Mathematics, Electrical Engineering, Physics, etc.) is required
Start your job application: click  Apply Now"|lead data scientist|5|Northeast|New York| NY
ShopKeep|"About Us

Born out of frustration with the traditional cash register business, ShopKeep was designed by a retailer with a noble aim: to rescue independent business owners from the nightmare of archaic point of sale systems, and replace them with something beautiful, simple, and affordable. It turned out that by doing this, we were giving our fellow merchants a fighting chance against the big guys.

Today, our mission is simple: empower independent business owners to dream big and to fight smart. We're doing this through our cloud-based architecture, amazing customer care, and intuitive software that delivers the data small business owners need to run smarter businesses.

At ShopKeep, we've been successful because of our awesome team that believes small businesses make up the heart of our communities.

About This Role

The Data team at ShopKeep is a results-focussed team using data to provide solutions across the company. We are a B2B SaaS company, with terabytes of data - from our digital marketing channels and our sales pipelines, all the way through our merchant life cycle, including billing, onboarding, product/feature usage, transactions and customer care.

We are looking for an experienced data scientist to help us use this data to drive measurable improvements across ShopKeep. We are convinced our data holds the keys to figure out ways to optimize our business and find valuable insights. We are looking for a data scientist who believes the same and has some relevant experience.

What You Will Do

Use your data science expertise to build and productionize statistical learning models in areas of customer acquisition, LTV, retention and product engagement.
Work with the marketing team to understand and help find actionable insights from the data to drive measurable improvements.
Work with the product team to build solutions that empower our merchants.
Build pipelines to pull in new sources of data for your models in a way that is scalable and robust. Manage / debug previously written pipelines.
Be a data story teller - communicate data insights and findings to stakeholders, both technical and non-technical.
Strive to understand the nuances of the business and processes and become a trusted partner to your stakeholders.

What We'd Like to See

2 years+ experience building and productionizing predictive models with Python
Background in data mining and statistical analysis
Good pattern recognition and predictive modeling skills
Comfort with a git-based workflow
Fluency with Python / Pandas and a deep desire to improve
Understanding of probability, simulation, and statistical inference
Experience writing SQL

Bonus Points For

Time series modeling
Data visualization tools (especially Looker)
Columnar databases (especially Redshift)
Document databases (especially ElasticSearch)
Postgres
Apache Spark
Experience with the AWS ecosystem

Benefits

We provide the essentials...

Health, Life and Disability Benefits
Employee Assistance Program (EAP)
Generous Referral Bonus Program for Technology Roles
Flexible Paid Time Off (PTO)
401(k) Match

...and the fun-damentals:

Lively and enriching Engineering culture
Regularly scheduled hackathons, meetups and Tech Talks
Opportunity to attend Engineering Conferences, thanks to our generous company conference budget
Newsletters produced by Engineering teams
Cross-office collaboration between our NYC and Belfast teams with the opportunity to travel to our different offices
Regular team events, including Happy Hours and Game Nights
Catered lunches
Break area to play and relax
Standing desks

ShopKeep is an Equal Opportunity Employer

We are an Equal Opportunities Employer. We don't discriminate based on gender, gender identity, sexual orientation, race, nationality, or any other individual characteristics. We practice equality of opportunity in employment and select the best person for the job.

Applying

We like CVs, but links to your Github profile, your personal projects, your Twitter, your blog, your open source contributions, and so forth will give us a better idea of who you are.Apply Now: click  Apply Now"|data scientist|5|Northeast|New York| NY
Healthfirst|"DescriptionThe Senior Data Scientist is responsible for defining, building, and improving statistical models to improve business processes and outcomes in one or more healthcare domains such as Clinical, Enrollment, Claims, and Finance. As part of the broader analytics team, Data Scientist will gather and analyze data to solve and address complex business problems and evaluate scenarios to make predictions on future outcomes and work with the business to communicate and support decision-making. This position requires strong analytical skills and experience in analytic methods including multivariate regressions, hierarchical linear models, regression trees, clustering methods and other complex statistical techniques.Duties & Responsibilities:

• Develops advanced statistical models to predict, quantify or forecast various operational and performance metrics in multiple healthcare domains

• Investigates, recommends, and initiates acquisition of new data resources from internal and external sources

• Works with multiple teams to support data collection, integration, and retention requirements based on business needs

• Identifies critical and emerging technologies that will support and extend quantitative analytic capabilities

• Collaborates with business subject matter experts to select relevant sources of information

• Develops expertise with multiple machine learning algorithms and data science techniques, such as exploratory data analysis and predictive modeling, graph theory, recommender systems, text analytics and validation

• Develops expertise with Healthfirst datasets, data repositories, and data movement processes

• Assists on projects/requests and may lead specific tasks within the project scope

• Prepares and manipulates data for use in development of statistical models

• Other duties as assigned

Minimum Qualifications:

-Bachelor's Degree

Preferred Qualifications:

- Master’s degree in Computer Science or Statistics



Familiarity with major cloud platforms such as AWS and Azure
Healthcare Industry Experience

Minimum Qualifications:

-Bachelor's Degree

Preferred Qualifications:

- Master’s degree in Computer Science or Statistics
Familiarity with major cloud platforms such as AWS and Azure
Healthcare Industry Experience

WE ARE AN EQUAL OPPORTUNITY EMPLOYER. Applicants and employees are considered for positions and are evaluated without regard to mental or physical disability, race, color, religion, gender, national origin, age, genetic information, military or veteran status, sexual orientation, marital status or any other protected Federal, State/Province or Local status unrelated to the performance of the work involved.

If you have a disability under the Americans with Disability Act or a similar law, and want a reasonable accommodation to assist with your job search or application for employment, please contact us by sending an email to careers@Healthfirst.org or calling 212-519-1798 . In your email please include a description of the accommodation you are requesting and a description of the position for which you are applying. Only reasonable accommodation requests related to applying for a position within Healthfirst Management Services will be reviewed at the e-mail address and phone number supplied. Thank you for considering a career with Healthfirst Management Services.


EEO Law Poster and Supplement]]>Start your job application: click  Apply Now"|senior data scientist|5|Northeast|New York| NY
Seen by Indeed|"Seen by Indeed is a free service that connects qualified job-seekers (that's you) with top companies hiring tech roles.With one application you can be considered for thousands of tech roles from leading companies on Seen.

How Seen WorksWe find out what's important to you and match you with your dream job

Get started Complete a 5-minute application to be considered for roles at hundreds of leading companiesGet matched Companies apply to you with opportunities that reflect your role, location and salary specificationsGet career coaching Level up with free 1:1 coaching, our team will make sure you're ready to tackle any interviewGet your dream job

Skills and RequirementsWe look for top tech talent to join the Seen platform. Each candidate is reviewed on the following to make sure you're a good fit for our network

In Demand SkillsFrom strong communication skills to experience with the latest technologies, you have what employers are looking for

Stand Out QualitiesYou bring unique qualities and traits that stand out and make an impact

Change readyYou are ready for a career changes and will be responsive to employers who reach out with job opportunities

Get matched with top tech companies on Seen!"|data scientist|0|Northeast|New York| NY
IBM|"Introduction

At IBM we have an amazing opportunity to transform the world with cognitive technology. By using the vast amounts of information available today to identify new patterns and make new discoveries, we are helping cities become smarter, hospitals transform patient care, financial institutions minimize risk, and pharmaceuticals find cures for rare diseases.

Data scientists work with enterprise leaders and key decision makers to solve business problems by preparing, analyzing, and understanding data to deliver insight, predict emerging trends, and provide recommendations to optimize results. Data scientists use a variety of data (structured, unstructured, IoT streaming), analytics, AI tools, and programming languages often using a cloud infrastructure to handle the volume and veracity of data streams.

Armed with data, modeling expertise, and analytic results, the data scientist communicates conclusions and recommendations to stakeholders in an organization's leadership structure. Business acumen is an important skill for data scientists to effectively communicate their findings to business leaders, data scientists need strong consulting, communication, visualization, and storytelling skills.

Your Role and Responsibilities

START DATES FOR THIS POSITION ARE IN 2020

Data Scientists are in demand across IBM's growth areas. If hired, you will be matched to a team based on business demand, location and fit. Join the forward-thinking teams at IBM solving some of the worlds most complex problems there is no better place to grow your career!

What Youll Do as an Entry-Level Data Scientist:


You will implement and validate predictive models as well as create and maintain statistical models with a focus on big data.You will be exposed to and incorporate a variety of statistical and machine learning techniques such as logistic regression, experimental design, generalized linear models, mixed modeling, CHAID/decision trees, neural networks and ensemble models.Youll communicate with internal and external clients to understand business needs and provide analytical solutions.You will use leading edge tools such as COGNOS, Watson Studio and Watson Machine Learning.Youll work in an Agile, collaborative environment, partnering with other scientists, engineers, and database administrators of all backgrounds and disciplines to bring analytical rigor and statistical methods to the challenges of predicting behaviors.

Who You Are:

You are great at solving problems, debugging, troubleshooting, and designing & implementing solutions to complex technical issues.You thrive on teamwork and have excellent verbal and written communication skills.You have strong technical and analytical abilities, a knack for driving impact and growth, and some experience with programming/scripting in a language such as Java or Python.You have a basic understanding of statistical programming in a language such as R, SAS, or Python.You have an interest in, understanding of, or experience with Design Thinking and Agile Development Methodologies


Required Professional and Technical Expertise


Basic understanding of statistical programming in a language such as R, SAS, or Python.Experience with programming/scripting in a language such as Java or Python.Knowledge of statistical concepts such as regression, time series, mixed model, Bayesian, clustering, etc., to analyze data and provide insights.


Preferred Professional and Technical Expertise


Advanced knowledge of statistical concepts such as regression, time series, mixed model, Bayesian methods, clustering, etc., to analyze data and provide insights.


About Business Unit

No matter where you work in IBM, you are making an impact. As an Early Professional with IBM, you will be taking on a key role with one of our industry-leading business units to work on the technology that is solving our most challenging problems and changing the way the world thinks.

Your Life @ IBM

What matters to you when youre looking for your next career challenge?

Maybe you want to get involved in work that really changes the world? What about somewhere with incredible and diverse career and development opportunities where you can truly discover your passion? Are you looking for a culture of openness, collaboration and trust where everyone has a voice? What about all of these? If so, then IBM could be your next career challenge. Join us, not to do something better, but to attempt things you never thought possible.

Impact. Inclusion. Infinite Experiences. Do your best work ever.

About IBM

IBMs greatest invention is the IBMer. We believe that progress is made through progressive thinking, progressive leadership, progressive policy and progressive action. IBMers believe that the application of intelligence, reason and science can improve business, society and the human condition. Restlessly reinventing since 1911, we are the largest technology and consulting employer in the world, with more than 380,000 IBMers serving clients in 170 countries.

Location Statement

We consider qualified applicants with criminal histories, consistent with applicable law.

Being You @ IBM

IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.
"|entry level data scientist|5|Northeast|New York| NY
PA Consulting|"</h4>Do you crave a collaborative organization where your contributions will make a strong impact?

Do you want to develop products in the latest cloud-based technologies building ecosystems rather than creating client-facing slides?

Are you ready to roll up your sleeves and embrace a work culture that’s insanely passionate and committed to bringing the latest advanced analytics to life?

The Data Science & AI group at PA Consulting is your dream community. As part of the fastest growing innovation practice within PA Consulting, you will work with the latest advanced analytics, machine learning, and big data technologies to generate actionable insights from data and develop innovative data products. We focus on Life Science, Healthcare, Energy & Utilities and CPG sectors and work with various data sets, from social media to public health data. Our domain focus is broad and covers everything from computer vision and NLP, recommender engines, classification and clustering algorithms, linear programming and optimization.Job Requirements•	2-5 years professional experience as a data scientist, software engineer or statistical modeler

•	Master’s degree from top tier university in Computer Science, Statistics, Economics, Physics, Engineering, Mathematics, etc.

•	Expertise in machine learning algorithms and methods

•	Strong understanding and application of statistical methods

•	Experience writing production level code in one of the following: Python, Java, C++, C

Preferred:

•	Experience working with database systems (e.g. SQL, NoSQL, MongoDB, Postgres, ect.)

•	Experience working with big data distributed programming languages, and ecosystems (e.g. S3, EC2, Hadoop/MapReduce, Pig, Hive, Spark, etc)

•	Experience building scalable data pipelines and with data engineering/ feature engineering.

•	Webscraping leveraging Beautifulsoup, Selenium, Scrapy, etc

•	Experience with front end (UI), HTML5, JavaScript, CSS, R Shiny, Tableau

•	Experience leveraging ML techniques to build recommender systems, NLP engines, computer vision algorithms, etc..About PA Consulting GroupBringing Ingenuity to Life: We’re an innovation and transformation consultancy that believes in the power of ingenuity to build a positive-human future in a technology-driven world. Our diverse teams of experts combine innovative thinking with breakthrough-technologies to progress further, faster.

With a global network of FTSE 100 and Fortune 500 clients, we’ll offer you unrivalled opportunities for growth and the freedom to excel. Combining strategies, technologies and innovation, we turn complexity to opportunity and deliver enduring results, enabling you to build a lasting career.

Isn’t it time you joined us?

We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class. VEVRAA Federal Contractor

Start your job application: click  Apply Now"|data scientist|5|Northeast|New York| NY
