company|description|position|reviews|Region|City|State
Peak Vista Community Health|"Peak Vista Community Health Centers is a non-profit healthcare organization whose mission is to provide exceptional healthcare to people facing access barriers. We provide primary care services (medical, dental and behavioral healthcare) through 26 outpatient health centers in El Paso, Teller, Lincoln, Adams, Elbert, Arapahoe and Kit Carson counties. We deliver care with our strong ""Hospitality"" culture. Our organization has over 950 employees and serves over 94,000 patients in the Pikes Peak and East Central Plains region. Peak Vista is accredited by the Accreditation Association for Ambulatory Health Care, Inc. (AAAHC).

Job Summary (Essential Functions)

Responsible for the development of new reports which will include recurring and ad hoc reporting. Responsible for using SQL, Crystal Reports, and Microsoft Access databases for developing reports. Responsible for reporting capabilities within the Practice Management and EHR systems. Develops tools for self-reporting by other departments. Demonstrates analytical and troubleshooting skills in an electronic documentation environment. Supports HIPAA compliance and Peak Vista's compliance plan. Demonstrate understanding of Peak Vista business process to support the flow of information through all information systems. Performs other duties as assigned

Supervision Received: Business Intelligence Supervisor

Supervision Exercised: None

Qualifications

Education:

High School diploma required.

Work Experience:

1 year analysis experience required, in technical or quality control. SQL experience preferred

Cognitive Skills (Language, Math, Reasoning Ability):

Effective and clear verbal communications skills are a must. Experience writing clear, concise technical documentation and clear, accurate, nontechnical summaries (samples of each style should be submitted). Experience quickly learning new software and should be eager to research new technology and better solutions to existing problems.

Computer Skills:

Thorough knowledge of Microsoft operating systems preferred.

Other Skills:

Proven track record of meeting deadlines and service level objectives and should have good judgment on when and to whom to escalate problems. Must be proactive and be able to make informed decisions within his/her realm. Excellent organizational and follow-up skills with strong attention to detail. Must have proven experience at interacting positively with all levels of management and co-workers over various communication channels, including in-person, over the phone and via email. Must be able to work independently and have proven experience as a productive member of a team.

Physical Demands

Frequent standing and walking, occasional long periods of sitting, moderate bending, moderate energy requirements and fine motor skills. Looking at computer screen continuously for long periods of time, hearing within normal range. Must be able to lift 30 pounds.



Successful candidates will complete pre-employment screening; which includes, but is not limited to a Criminal Background check. Peak Vista Community Health Centers is a drug and alcohol free workplace and an Equal Opportunity Employer.


PVCHC participates in the Electronic Employment Verification Program. E-Verify is an Internet-based system that compares information from an employee's I-9 to data from the U.S. Department of Homeland Security and Social Security Administration Records. To learn more, visit: everify.comSDL2017"|data analyst|5|West|Colorado Springs| CO
Horizontal|"The Financial Assurance team is a forward-looking, proactive business management domain that creates and maintains audits and controls to ensure revenue leakage is identified and corrected. The Financial Assurance Analyst position reports directly to a Revenue Assurance Manager. The primary focus of this role includes developing audits, auditing, analysis and reporting of the financial impacts of these audits. This position requires exceptional interpersonal skills, a high comfort level with dynamic priorities, a curiosity and willingness to solve business problems and identify new problems. The ideal candidate has a strong awareness of the systems used for order entry, provisioning and invoicing customers and is proficient in financial analysis and SQL Server Programming.

Requirements:

Bachelors degree with 4+ years of professional work experience.

Working knowledge of SQL Server.

Minimum of 2 years of relevant experience.

Drug/Background

Horizontal is proud to be an Equal Opportunity and Affirmative Action Employer. We seek to provide employment opportunities to talented, qualified candidates regardless of race, color, sex/gender including gender identity and/or expression, national origin, religion, sexual orientation, disability, marital status, citizen status, veteran status, or any other protected classification under federal, state or local law.

In addition, Horizontal will provide reasonable accommodations for qualified individuals with disabilities. If you need to request a reasonable accommodation in order to complete the application or interview process, please contact hr@horizontal.com.

All applicants applying must be legally authorized to work in the country of employment."|data analyst|0|West|Broomfield| CO
The Judge Group, Inc.|"Location: Lone Tree, COSalary: Competitive Market Rate

Description: Our client is currently seeking 2 Data Warehouse Analysts in Lone Tree, CO.

If interested please respond with an updated resume to corozco@judge.com



Charles Orozco


Perform physical and/or logical data modeling and analysis. Will develop dashboards to track remediation of issues. Required to have strong statistics and data analysis background. Ability to work in a fast-paced, technical, cross-functional environment and be able to produce with minimal direction. Excellent written and verbal communication skills.

Data Modeling ETL Data Analysis Nice to have Hadoop/Hive Teradata experience Big Data- Hadoop/Hive Talend/Informatica Cloud Experience- AWS/GCP BI Skills Strong Communication Skills Effective in working alone and collaborating with a team

This role is a back-end data warehousing analyst. We profile source data using SQL, analyze the behavior of the data, create an enterprise data model and then create a source-to-target mapping. The modeling has several layers including raw layer (kind of like the source) and then either 3NF layer or a Star Schema on top. We also work in a Hadoop and Teradata environment but generally rely on SQL and modeling skills (ERwin tool for modeling). Analysts are expected to understand the business use cases, the behavior of the data and the best design for the use cases.

If interested please respond with an updated resume to corozco@judge.com



Charles Orozco


Contact: corozco@judge.com

This job and many more are available through The Judge Group. Find us on the web at www.judge.com - provided by Dice"|data analyst|0|West|Lone Tree| CO
ConsumerTrack|"Job DescriptionConsumerTrack is unique in the digital marketing and media industry - we combine marketing, digital, content and fintech. Our performance based approach increases brand awareness and generates targeted audience engagement on our internal web properties and partner sites.

Learn More About What We Do

This role requires a balance of technical experience in dealing with data, data sources and reporting platforms (Tableau) with business acumen and the understanding of how to create intuitive reports, insights and actionable intelligence for each business unit and various departments. This is a key strategic role for the company as the Senior Data Analyst will be defining new opportunities and goals for the company based on their analysis.

Responsibilities:

Credit vertical key performance indicator development and implementation.Complete in-depth analyses that drive strategic improvements and growth opportunities.Develop, implement, and optimize data management processes and design self-serving reporting and analytics solutions.

Requirements

Experience: 5+ years of relevant work experience in Business Analytics, BI Analyst, Data, FP&AIntermediate SQL knowledge - ability to perform joins, unions, case statements confidentlyAdvanced Microsoft Office knowledge, expert level in Excel, Power Query or Power Pivot a plusComplex problem-solving skills and ability to work with large amounts of dataAbility to use data to produce insights and present to cross-departmental team (Product, Media, SEO, Ad Ops, Marketing, Technology) to develop a cohesive and comprehensive understanding of key drivers of the businessFinancial/Business acumen - understanding of key drivers of a business, revenue, cost, and profitIntermediate to advanced experience developing reports and dashboards using business intelligence tools such as Tableau, Power BI, Looker, Google Data Studio, etc. Experience with Tableau Desktop and Server a plusExperience and confidence with business operations as well as technology: must understand how the web, analytics, and databases work

Benefits

Competitive salary with excellent growth opportunity; we pride ourselves in having a team that exudes leadership, high initiative, creativity, and passion.Awesome medical, dental and vision plans with heavy employer contribution.Paid vacation, holidays, and sick daysFlexible time/work from home (for eligible employees)Company funding for outside classes and conferences to help you improve your skills.Contribution to Student Loan Debt after the first year of employment.401K. Employee can start contributing immediately. After the first year, CTI contributes 100% of the first 3% contributed and 50% of salary deferrals in excess of 3% up to 5%

We are an equal-opportunity employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, or any other characteristic protected by law."|senior data analyst|0|West|Denver| CO
Rentokil Initial|"Senior Data Analyst

Steritech is the market leader in food safety, quality assurance, and customer experience management. We pride ourselves on being a trusted partner to many of the world's leading brands across industries as diverse as manufacturing, processing, retail, food service, and hospitality. We help our clients give the best, safest, and healthiest possible service to THEIR customers.

Not to mention



World-class training of the latest food safety and customer service best practices
Coaching/mentoring and career advancement opportunities
Great benefits - Medical, Dental, and Vision, Employer-matched 401(k)
Paid vacation, holidays, and PTO days


The Senior Data Analyst (SDA) is a position on the Analytics Team reporting to the Director, Insights & Analytics.

The Senior Data Analyst position has the following responsibilities included in the Data Analyst Position.

The DA has primary responsibility for analyzing client data for specific insights that will enable the client to make better business decisions.

Examples of these types of analyses include:



Evaluation of assessment results for predictive/prescriptive analytics,
Correlation of assessment results to outside data sources,
Comparison of assessment data to results from a given client's peer group,
Analysis of factors associated with assessment results to determine specific relationships,
Monitoring Specialist metrics to advise the client team on potential concerns, and
Routinely advising on adherence to specific service level agreements.


The DA role is client facing, and may require attendance and presentations at business reviews and other client or internal meetings in order to strengthen the relationship with the customer. The DA will work closely with the rest of the client team to ensure seamless communication and delivery of results.

In addition, the Data Analyst must develop an in-depth understanding of the Brand Standards business, Steritech protocols and procedures and specific customer brand requirements to ensure a high level of service to the client and to facilitate excellent communication between Steritech and all levels of the client organization.

Additionally the Senior Data Analyst role will have responsibility for the development of embedded Qlik reports for internal and external customers. This will include:



Working closely with internal/external customers to identify requirements
Writing SQL code for database queries
Developing the reports in Qlik
Embedding the reports in OnBrand
Testing/QA of reports
On-going maintenance of reports.

Responsibilities

ESSENTIAL DUTIES AND RESPONSIBILITIES

Interpret data, analyze results using statistical techniques and provide ongoing reports
Proficiency with spreadsheet applications, including Excel.
Extrapolation of data patterns to derive meaningful results. Ability to create visualizations that clearly illustrate results for non-technical personnel
Ability to clearly communicate complex analysis to non-technical personnel both verbally and in written forms
Must display critical thinking skills, including the ability to assess numbers, trends, and data in order to reach new conclusions based on the findings
Develop and maintain and in-depth knowledge of the market segment, sharing insights, trends, benchmarking and best practices with clients assigned
Proactively assesses company performance on quality, calibration, round spread, day-parting, survey results, Specialist feedback and manages SLAs
Suggests new methods of data capture, analysis and reporting to provide continuous improvement and value to clients served
Able to interface closely with internal/external clients to identify the requirements for embedded Qlik reports
SQL database query capabilities
Qlik dashboard and reporting knowledge and skill
Proactively assesses, clarifies, validates customer needs and adds value to customers programs on an ongoing basis.
Establishes productive, professional and consultative relationships with key personnel throughout assigned client organizations (at both the franchise and corporate level).
Performs all other duties as assigned.

BASIC QUALIFICATIONS

The requirements listed below are representative of the knowledge, skill, ability and/or background required.



Must have a Bachelor's Degree in data science or a related field or three years progressive experience in a data analysis role
Must be a self-starter with the ability to perform independently in high pressure and dynamic situations with skill and tact
Demonstrated ability to execute on projects and initiatives
Excellent communication skills, both verbal and written
Ability to demonstrate data analysis skill and ability to apply this to business situations
Attention to detail.
Sound decision making skills.
Desire and ability to travel via car and airplane to meet clients, field operations, attend meetings and conference as necessary (10% travel potential)
Proficiency with Google applications (docs, sheets, calendar, drive, etc.).
Must pass pre-employment background screenings (DMV, criminal, drug).

PREFERRED QUALIFICATIONS

Minimum two years of data analysis experience
Proficiency with Business Intelligence Tools such as Power BI, Tableau and QlikView
Experience in the (foodservice/grocery/convenience/QSR) industry

PHYSICAL DEMANDS

Reasonable accommodations may be made to enable individuals with disabilities to perform essential duties.



Passenger car, telephone, personal computer, other general office equipment
Walking, standing, squatting, kneeling, sitting, driving, seeing, communicating (orally & in writing).

Qualifications

We are Proudly an Equal Opportunity Employer!

EOE AA M/F/Vet/Disability

Link to Federal employment poster:

http://www1.eeoc.gov/employers/upload/eeoc_self_print_poster.pdf

Pay Transparency Nondiscrimination Provision

https://www.dol.gov/ofccp/pdf/pay-transp_formattedESQA508c.pdfSDL2017"|senior data analyst|0|West|Denver| CO
SYNQ3 Restaurant Solutions|"ABOUT THE SYNQ3:

SYNQ3 is the restaurant industry’s leading technology and automation-solutions provider. SYNQ3’s technologies enable restaurants to enhance order-processing, provide better customer service for to-go and catering orders, and increase sales and profits. As the globally recognized leader in restaurant technology, SYNQ3 services numerous top brands with thousands of restaurants, such as Red Lobster, Red Robin Gourmet Burgers and Brews, Chipotle Mexican Grill, Noodles & Company, and P.F. Chang’s China Bistro, to name a few.

ABOUT THE JOB:

As a critical member of the Data Services team, the Sr Data Analyst will be responsible for working closely with other DS team members and with our R&D team to recommend database structures, build complex integration pipelines, clean and analyze large datasets, and build visualizations, based on the data storage and retrieval needs. The Senior Data Analyst will also share responsibility for monitoring our SQL databases and immediately address issues and problems.

RESPONSIBILITIES:

Maintain multiple Microsoft SQL Server and Storage environments (On-Prem & Azure).

Create new development and production databases, catalogs, and repositories, to include general database maintenance.

Write complex SQL queries and create reporting visualizations (PowerBI) to support reporting and data analysis needs.

Create and analyze complex data sets, presenting findings to business leaders and external clients.

Tune and optimize SQL queries, functions, stored procedures, triggers, and dependent reports.

Support the Enterprise Business Integration pipeline by creating new and managing existing bi-directional data pipelines.

Collaborate with cross-department staff to automate business processes and workflows.

Provide Tier-3 technical support for internal incident and request cases escalated by junior team members.

Perform regular code reviews with junior team members, to include version control management.

Assist in DR mitigation by creating and managing automated backups and performing DR test scenarios.

Provide on-call support for critical outages and issues, as required.

All other duties as assigned.

QUALIFICATIONS:

Bachelor's degree from an accredited college in a related discipline, or equivalent experience/combined education

10+ years of relevant professional experience, or combined equivalent

EXPERIENCE & KNOWLEDGE:

Demonstrated MS SQL Server 2014+ Stack experience

Demonstrated DML/DDL/DCL/TCL experience

Experience with Azure Data and Warehousing Solutions

Experience presenting to Executives and high-level Stakeholders

Experience with Azure Data Factories is a plus

Experience with MS PowerBI

In-depth knowledge of data transforms, retrieval, and visualizations

Knowledge of Physical/Logical database modeling

Knowledge of CDC, OLAP, and EDW concepts are a plus"|senior data analyst|5|West|Colorado Springs| CO
Assured Consulting Solutions|Location: Colorado Springs, CO Clearance Required:Must be a U.S. Citizen and possess a current and active TS/SCI clearance granted by the Department of Defense or an Intelligence Community agency. Background: Assured Consulting Solutions provides strategic and innovative solutions for customer needs across the business, technology, and organizational spectrum. As a member of our team, you will have the chance to work with customers that are both Government and industry leaders and technology innovators. We are seeking a highly motivated Data Analyst to use technology to mine complex, voluminous, and different varieties of data from various sources and platforms in order to collect, analyze, and compile data to meet customer needs. This position will be a critical role on a new contract, supporting various systems and services. As a dynamic and growing small business, we're investing in the tools, technologies, and resource quality necessary to reach the next level. Our data specialists are expected to bring passion, excitement, creativity, and strategic thinking to their operational environment. We expect contributions in the area of corporate, operational, and strategic growth from all employees. Responsibilities include, but are not limited to: * Identify new sources of data and methods to improve data collection, analysis, and reporting * Collect customer requirements * Determine technical issues * Design algorithms and data manipulation capabilities using R, Python, C++, JavaScript, Go, and other known programming languages. * Build data solutions, tools, and capabilities to enable self-service frameworks for data consumers to monitor and report on data. * Improve the quality of data use and usability by driving an understanding and adherence to the principles of data quality management including metadata, lineage, and business definitions * Work collaboratively with Intelligence and Data analysis teams to produce qualitative and quantitative data that support Intelligence products. * Track, analyze, and report on task performance * Identify high risk areas and presentrecommendations to management * Providetechnical guidance to analysts and consumers * Address issues with impact beyond own team based on knowledge of related disciplines. Required Qualifications: * Proven work experience in applying data science methods to real-world problems * In-depth understanding of data models and architectures * Knowledge of data architecture, analytical tools, software development and user interface web applications * Excellent analytical and organization skills * Experience working with a team of high performing individuals * Must be able to work with very little supervision in a highly charged and fast paced environment. * Current DoD Top Secret clearance and eligible for SCI access and ACCM read-on. Desired Qualifications: * Experience providing services similar in required tasks Education Qualifications: Requires a Bachelor's degree in Computer Science or a related field with at least two (2) years of experience. Four (4) years of additional experience may be substituted for a degree. Years of Experience: * 6 years w/ High School Diploma * 2 years w/ Bachelor's Degree Position Type:Full-Time Shift:Day|data analyst|0|West|Colorado Springs| CO
CSG|"16557 Data Scientist (Open)Position Type:Full timeLocation(s):US.CO.Greenwood Village.OfficePosition Details:

Collaborate with internal and external customers to identify trends and opportunities and develop clear business and measurement objectives.

Create a high-level of business awareness that guides the development of impactful data insights. Provide and implement actionable insights for service and product solutions that can increase customer utilization, reduce churn, streamline operations, and improve overall field support. Analyze, automate, and evolve program metrics that feed into key review mechanisms such as MBRs and QBRs.

Lead the evaluation and integration of disparate, detailed-level data sets into a unified view, and leverage these data sets for the development of models of prospect, and revelations in business terms that tells the customer how to solve business problems with customer dashboards and visualization reports Responsible for jobs that span three domains: statistical/mathematical reasoning, business communication/leadership, and programming.

Apply various quantitative methods, including regression, multivariate, and graphical methods to analyze and interpret information from complex data sources. Perform exploratory data analysis and provide broad business conclusions based on initial appraisal. Determine which conclusions warrant a data science project.

Implement associated big data tools and frameworks required to provide the requested capabilities.

Analyze data to develop predictive models, Identify data patterns and trends.Implement ETL processes while integrating data form different sources. Monitor performance and advise on necessary infrastructure changes.Define data retention policies. Enhance data collection procedures to include information that is relevant for building analytic systems and models. Process, cleanse, and verify the integrity of data used for analysis.
Education
Bachelors Degree in Computer Science, Mathematics, Statistics, and/or a related field, or the equivalent work experience in data management.
Experience

A minimum of 3 years experience applying advanced analytics to complex business problems that involve a wide array of data sets and then making recommendations conveying those results, challenges, direction and overall project direction to clients.

Knowledge, Skills and Abilities
Strong technical background with experience building customer and forecasting models with proficiency in SQLHighly organized with great attention to detail. Strong cross-functional collaboration, collaboration, negotiation, and leadership skills. Strong executive and customer presence who can deliver actionable insights and drive results in a complex and changing business model. Experience understanding ecosystems, user behavior, and long-term trends within our industry. Proficient understanding of distributed computing principles. Experienced in or eagerness to learn Domo, AWS, Python and REDShift
To apply to this job, click  Apply Now"|data scientist|1|West|Greenwood Village| Arapahoe, CO
Pinnacol Assurance|"Pinnacol Assurance does just one thing, and does it better than anyone: provide caring workers' compensation protection to Colorado employers and employees. And while we may be a little biased, we believe that our work shapes communities and changes lives.

We have big hearts and love big ideas. We celebrate continuous improvement, innovation, compassion, teamwork, integrity and excellence. Speaking of celebrating, we love having fun at work. We host holiday parties, on-site painting classes, and employees love our yoga classes and book club, too.

What you'll do:

You will work with medical, claims, and policy related data that comes in a variety of formats – structured and unstructured - to generate insights and embed artificial intelligence into applications. As a Data Scientist, you will work with internal teams to:


Extract and clean data from various sources
apply tools and methods to transform or enrich data for an array of possible uses
build creative solutions for a variety of problems of interest to our company

What you can expect:

Ability to thrive in a fast-paced environment and enjoy working closely with a core data science team
Build collaborative working relationships with both technical and business team members from a variety of teams and backgrounds
Share knowledge and communicate complex concepts effectively to both technical and non-technical team members and leaders
Enthusiastically seek out opportunities to grow both your domain and technical knowledge
Devise creative approaches for leveraging incomplete or noisy data to build intelligent and/or automated solutions for decision-making and analysis
Create effective technical documentation, charts, graphs, and analyses to support operationalizing and maintenance of solutions and products
Support team members in the maintenance of systems for production environments and resolution of internal and external customer issues

What you'll bring to the table:

Experience with common data science libraries (e.g. spaCy, Pandas, NumPy, Scikit-learn, XGBoost, Tensorflow, PyTorch, Keras)
Two or more years of experience working with healthcare data (e.g. medical records, insurance claims, and clinical text) strongly preferred
Experience with one or more of the following strongly preferred: recommendation systems, prescriptive analytics, search, building data pipelines
Familiar with fundamental concepts, practices, and principles of software and API development, version control, containers, and scalable infrastructure/platforms
Strong programming skills. Preferred languages: Python, SQL,Bash
Experience executing projects using cloud environments; preferred experience in Google Cloud Platform

We can't do our work without people like you.

Our employees are extraordinary and committed to making a difference. Here's some of the ways we show our appreciation.

Our benefits go beyond the basics. You'll get to choose from diverse benefit offerings for medical, dental and vision.
We care about each other. We enjoy a positive, collaborative work environment. We are hard workers and high performers.
Take a day (or 20!) off. Enjoy 20 paid days off your first full year plus eight paid holidays annually.
Take care of yourself. Sign up for unique wellness programs, including on-site, company-paid fitness facilities and classes
Get your learning on. We promote a learning culture to help you master your current job and cultivate the skills of the future through a variety of on-site, online, and off-site professional development opportunities.
Give back and get paid. Through our employee volunteer program, Pinnacol in Action, employees receive paid time off to volunteer with Colorado nonprofits.
Share in our success. You'll have the opportunity to earn a quarterly incentive, up to 20 percent of your annual base salary, when your team exceeds their goals and objectives.

When we find the right person, we try to put our best foot forward with an offer that excites you. We consider what you'd like to be paid, what similar jobs pay in the Denver area and make sure there's equal pay for equal work among those you'll be working with.

Want to love your work? Apply today!Apply Now: click  Easy Apply"|data scientist|5|West|Denver| CO
Denver Health and Hospital Authority|We are looking for a Behavioral Health Data Scientist to support data needs of investigators in the Departments of Medicine and Behavioral Health for the purposes of research, quality improvement, grant and contract deliverables and publication. Coordinates and performs duties related to data acquisition and analysis for multiple projects simultaneously. Responsible for querying and managing data using Epic reporting tools, SQL Server, and SAS software suite or SPSS. Provides assistance in creating and refining research methodologies and works closely with investigators to design analytical plans and perform statistical analysis. Prepares tables, graphs and descriptive summaries of data for presentations, progress reports, grant applications and manuscripts. The ideal candidate must have strong organizational skills to set priorities and ability to work with high degree of accuracy and attention to details while responding to tight deadlines and multiple priorities and demands. Demonstrates skill in utilizing principles and practices of effective and persuasive communication to elicit and/or present explanatory or interpretive information in an organized, concise manner.Finally, the ideal candidate will be meticulous, detail-oriented, thoughtful around scientific method, and able to manage multiple projects. They will have excellent written communication skills that will be used when preparing presentations and assisting with writing papers, and a passion for mental health. Knowledge, Skills & Abilities: 1. Knowledge of Data Warehousing technologies including Microsoft SQL Server, SAS, Microsoft Access and Excel or other similar programs. 2. Strong Analytical and problem-solving skills and ability to compile, code, categorize, calculate, audit, and/or verify data. 3. Ability to create stored procedures and triggers as well as run queries, develop complex tables and joins, and perform data analysis. 4. Ability to manage several projects simultaneously while remaining flexible with changing priorities. 5. Ability to work both independently and as part of a team to accomplish goals. 6. Excellent communication skills and ability to summarize detailed information in an organized, concise manner. Preferred Skills 1. Experience in biomedical research including study design, conduct and analysis. 2. Demonstrated experience in advanced bioinformatics including regression modeling and “big-data” analytical techniques. 3. Experience in advanced data visualization for the purposes of analysis, publication and grand applications. Computers and Technology 1. Knowledge of relational databases (Microsoft SQL Server) 2. Experience with SAS software suite or SPSS 3. Familiarity with Epic Software is preferred.  Education: 1. Bachelors in biostatistics, clinical science, computer science, public health, statistics, or disciplines which include application of statistical analysis and research required. Master’s Degree highly preferred. Demonstration of continued technical education preferred. Experience: 1. 3 years of technical experience working with relational databases developing in SQL and writing reports preferably in Microsoft SQL Server Reporting Services (SSRS). 2. Business/clinical analysis experience for Data Warehousing and Business Intelligence solutions preferably in a Microsoft SQL Server Environment. 3. Proficiency with Microsoft Office specifically Excel and experience performing statistical analyses using SAS (Statistical Analysis System) or SPSS (Statistical Package for Social Sciences) is required. Qualitative analysis experience is highly desirable. 4. Typically, one or more years of healthcare experience working with clinical databases and the analysis of data preferred. Certificates, Licenses and Registration:1. Epic Certification or Proficiency in Clarity or Caboodle data models highly desirable. 2. Candidates who have these certifications in Inpatient and/or Ambulatory data models preferred.  |data scientist|5|West|Denver| CO
Stratagem Group|"Data ScientistAurora, COApply NowAre you interested in supporting the ever-changing technology needs of the U.S. Government by providing services that support defense initiatives? Come look at Stratagem, where we help the U.S. Government solve some of the most difficult and fun problems in the world.

Stratagem is hiring motivated, creative, and technically-minded individuals with a passion and skill for building the state-of-the-art in emerging technologies. We understand that candidates may not be able to check the boxes for all desired qualifications, but what is most important to us at Stratagem is that candidates have exceptional problem-solving skills, creative out-of-the-box thinking, and comfort with quickly learning, evaluating, and deploying new technologies. Successful employees are self-starters, excellent communicators and positive individuals with a passion for delivering uncompromising quality products.

** TS – SSBI Required **

This is a data scientist position in Aurora, CO and we are not hiring your average Java Joe’s. We’re looking for the Americano with a double pump. You will be given substantial feature ownership, and we'll expect you to contribute product ideas as well as occasional code. Your ideas will help shape the future of Stratagem.

Responsibilities & Skills

Our ideal candidate is a data scientist with a love for learning, the ability to pivot directions quickly, and someone with a conceptual understanding application development. You should love manipulating data, running statistical analysis, and getting your hands dirty by working in a multitude of environments.

As a data scientist, your responsibilities include:



Integrating with a diverse team to deliver in an agile-like manner
Using statistics tools to analyze data
Understanding and modeling the relationship between different metrics to identity key insights
Identifying opportunities for data science products
Consulting with developers to run tests and algorithms

Your core skills/experience include:

Expertise in one of the following: R, Python, Java, or Scala
Working in a software development environment
Expertise at data mining and analysis for structured and unstructured data
Ability to produce data visualizations on findings
3+ years experience
You are the proud owner of a TS/SCI SSBI clearance or you can be granted one


Bonus points if you have experience in any of the following:



Experience with systems like Hadoop and Spark
Bachelor Degree in Data Science, Statistics, Mathematics, Computer Science, or related discipline or equivalent business experience in a professional service related to Big Data
DevOps experience
Mission Management
SIGINT experience

About you

You are an exceptional problem solver, a quick learner, and a creative out-of-the-box thinker who values team work. You are comfortable with the pace and ever-changing requirements of a small development company while maintaining a healthy work life balance.

Who is Stratagem

Stratagem is a small and fast-growing technology company built around the idea that we can make a lasting impact for our customers and employees. We believe in a culture of innovation, fun, empowerment, and family. We want you to learn new skills so you can become more fulfilled in both your personal and professional life.

At Stratagem, our goal is to make our company the last company you work for!
Apply Now: click  Apply Now"|data scientist|5|West|Aurora| CO
Seen by Indeed|"Seen by Indeed is a free service that connects qualified job-seekers (that's you) with top companies hiring tech roles.With one application you can be considered for thousands of tech roles from leading companies on Seen.

How Seen WorksWe find out what's important to you and match you with your dream job

Get started Complete a 5-minute application to be considered for roles at hundreds of leading companiesGet matched Companies apply to you with opportunities that reflect your role, location and salary specificationsGet career coaching Level up with free 1:1 coaching, our team will make sure you're ready to tackle any interviewGet your dream job

Skills and RequirementsWe look for top tech talent to join the Seen platform. Each candidate is reviewed on the following to make sure you're a good fit for our network

In Demand SkillsFrom strong communication skills to experience with the latest technologies, you have what employers are looking for

Stand Out QualitiesYou bring unique qualities and traits that stand out and make an impact

Change readyYou are ready for a career changes and will be responsive to employers who reach out with job opportunities

Get matched with top tech companies on Seen!"|data scientist|0|West|Denver| CO
TD Ameritrade|"This position is responsible leading a cross functional team responsible for developing complex algorithms and using advanced modeling techniques (e.g., predictive and prescriptive) to interpret data, extract insights, and help produce data science solutions to enable better decision-making. The role works with large data sets and leverages cutting edge machine learning techniques (e.g., neural networks, time-series forecasting, ensemble learning, and unsupervised learning) to train historical data to predict the validated course of action for pre-specified outcomes. The role requires integration of multiple data sets for feature creation, reduction, and selection to identify the most important unbiased drivers for the prediction. This role partners with the business to understand the business strategy and apply knowledge of statistical, mathematical, and advanced modeling techniques to ask the right questions to derive appropriate outcomes.

This associate collaborates with a cross functional team to develop, deploy, verify product quality, and maintain the predictive model lifecycle to help provide business value for the organization.

Work with business to proactively identify opportunities for advanced analytics utilization Identify business questions or hypotheses to be analyzed Identify test groups and data sourcesIdentify control group to minimize biasIdentify best statistical or modeling method to utilizeIndependently conduct ad-hoc data mining activitiesPresent and discuss findings of advanced analytics analyses to non-technical stakeholdersWork with business to identify and recommend additional test factors and re-test as neededDiscuss patterns and trends identified by analysisReview prediction and optimization factorsCollaborate with business and IT partners to support the big data and cloud computing strategyDrive collection of new data sources and refinement of existing datasets to support business objectivesResearch and enhance advanced analytics tools and capabilitiesWork closely with external vendors on support and maintenance of statistical and data modeling toolsParticipate in projects to assess and implement new big data, machine learning and statistical capabilitiesTest and review custom datasets Support production releases of big data and statistical toolsReview, test and document changes to processes, tools and architecture Collaborate with analysts and data scientists to use expanded data sets and query techniquesParticipate in continuing education to enhance the level of advanced analytics knowledge and skillParticipate in research, consortiums, seminars, and events to obtain advanced analytics expertiseProvide support for training and workshops that provide big data research and tools to the analyst community

Graduate Degree Required in Computer Science, Information Systems, Data Science, Engineering, Mathematics or Business.6+ Years related experience6-8 Years total experienceExperience with data science techniques such as profiling, a/b testing, ensemble learning, unsupervised learning, deep learning, feature reduction, time-series forecasting, Bayesian Statistics, etc.Experience in data profiling, data mining, data cleaning, feature engineering and predictive analyticsUnderstanding of enterprise data warehouses and related data platformsHands-on experience with data tools and programming languages including SQL & PythonMust be proficient in developing and tuning Python & Postgres SQLExperience with data visualizationHands-on experience with big data & cloud computingExperience of data models to support advanced/predictive analyticsMust be business-centric, data-oriented, analytically minded and results drivenDemonstrated critical thinking skills to scope and frame problemsDisplays excellent judgment to propose effective, business driven solutionsExcellent interpersonal and relationship building skills to effectively educate and coach teammates and business partnersMilitary education or experience may be considered in lieu of civilian requirements listed

None required. Related certifications include:

CDMP (Certified Data Management Professional)CBIP (Certified Business Intelligence Professional)CIMP (Certified Information Management Professional)MCSA (Microsoft Certified Solutions Associate)MCSE (Microsoft Certified Solutions Expert)ICP (Informatica Certified Professionals) CAP (Certified Analytics Professional)DGSP (Data Governance and Stewardship Professional)BDE (Certified Big Data Engineer)
Start your job application: click  Apply Now"|lead data scientist|5|West|Denver| CO
