company|description|position|reviews|Region|City|State
American Axle & Manufacturing|"We are AAM. We have the POWER to move the world.

At AAM, we're looking for associates who push boundaries and drive solutions for the future. Innovators. Thinkers. Dreamers. Doers. No matter the role or function, every associate is a piece of what makes AAM great. Were growing and building #TeamAAM to be the best. Join us!

Job Posting TitleSenior Data ScientistJob Description SummaryWe are looking for a Senior Data Scientist that will help us discover the information hidden in vast amounts of data and help us support our business. Your primary focus will be in applying data mining/statistical techniques, creating patterns and predictions. Ensuring validity of data using statistical languages to develop and launch descriptive, Predictive and prescriptive analysis. Work closely with the business to understand business needs.Job Description

Perform Operational Support.Work on Major Projects and Responsible for Deliverables.Data mining using state-of-the-art methodsStrong skill in critical thinkingExpert in AWS service and components (S3, EMR, EC2, Lambda, Kafka, green grass)Processing, cleansing, and verifying the integrity of data used for analysisDoing ad-hoc analysis and presenting results in a clear mannerExperience in IoT solutionsEnhancing data collection procedures to include information that is relevant for building analytic systemsMaster of Python, R, and SQL languagesExtensive experience writing algorithms, statistical models, and predictions.Model creation using PythonData visualization using MS Power BI, R Shiny


Expert in classification, regression, clustering, anomaly detection, decision tree, Naïve Bayes, Support Vector Machines
Work with business users to conduct user acceptance testing.All other duties as assigned.

Required Skills and Education

Bachelors Degree (Computer Science, Statistics, and Mathematics)5 years relevant experiencePython, R Programming, R ShinyExpert in creating/modifying statistical data modelsExpert in Data Science - Experience creating Statistical Algorithms like Random Forest, Logistic regression, Naïve Bayes, SVM etc.Big data ecosystem. (Impala, Spark, Hive, SQOOP etc)Expert in Microsoft Power BI Dashboards and reportsExpert in creating statistical models to do real time machine learning.SQL expertGood understanding of ETL systemsExpert in Data Science - Experience creating Statistical Algorithms like Random Forest, Logistic regression, Naïve Bayes, SVM etc.Big data ecosystem. (Impala, Spark, Hive, SQOOP etc)Expert in Microsoft Power BI Dashboards and reportsExpert in creating statistical models to do real time machine learning.SQL expert

About American Axle & Manufacturing

For over 20 years, customers around the world have entrusted AAM to design, engineer, validate and manufacture driveline, metal forming, powertrain, and casting technologies for automotive, commercial and industrial markets. Today, we are a premier global Tier 1 automotive supplier with broad capabilities across multiple product lines to deliver efficient, powerful and innovative solutions for our customers. Weve earned the trust of our suppliers and our customers through our steadfast commitments to quality, operational excellence and technology leadership.

AAM delivers power. We deliver power literally through vehicle components, systems and innovation, but we also deliver power in ways unseen. We power our associates, their families, and the communities in which we operate. Our global team of over 25,000 associates has a clear vision of where AAM is going and how we are going to get there. After all, they are the reason we are a leader in the automotive industry. We are powering the future. We are AAM. Move with us, and join #TeamAAM.AAM will not discriminate against any Associate or applicant for employment because of age, race, color, gender, religion, weight, height, marital status, sexual orientation, genetic history or information, gender identity or expression, disability, protected veteran status, national origin, or other characteristic protected by law. AAM will take affirmative action to ensure that applicants are employed, and that Associates are treated equally during employment, without regard to their age, race, color, gender, religion, weight, height, marital status, sexual orientation, genetic history or information, gender identity or expression, disability, protected veteran status, national origin, or other characteristic protected by law. For the Disabled Job Seeker: We offer reasonable accommodations for qualified disabled individuals who are applicants for employment. To request assistance or accommodations, please e-mail aamhr@aam.com . AAM is an equal opportunity/affirmative action employer.Start your job application: click  Apply Now"|senior data scientist|3|Midwest|Southfield| MI
Fast Switch|"

Job Description

Job ID: 55849Data Scientist - 55849

Position Description:

The Analytics Research and Development team within our Global Data, Insight and Analytics (GDI&A) organization is looking for a highly skilled quantitative analyst / data scientist to assist in all levels of model development, evaluation, and deployment. The analyst will have significant autonomy in conducting research and selecting modeling methodologies. You will have the opportunity to work with some of the brightest global subject matter experts that are transforming the automobile industry.

Responsibilities include, but are not limited to:

Work with Optimization Solutions group, Operations and Finance teams to support optimal pricing reflecting the risk/return tradeoff.Employ statistical/econometric procedures to produce quarterly forecasts of vehicle loan characteristics to be included in pricing model.Develop tracking methodologies and reports to monitor model accuracy and evaluate performance.Prepare analysis to back-test and compare competing modeling methodologies.Responsible for maintenance and enhancements of all developed models.Utilize structural models to simulate business performance over different competitive and economic scenarios.Support deployment of upgraded analytical tools to dynamically price vehicle financing.Utilize optimization software to evaluate pricing methodologies.Use data mining techniques to find opportunities within the pricing area.Develop/evaluate marketing strategies to take advantage of pricing opportunities.Utilize deep learning technology to extract vehicle features.Work with various data sources and platforms (PC, Mainframe, Unix/Linux, Teradata, Hadoop) to gather data.Execute both descriptive and inferential ad hoc requests in a timely manner.

Skills Required:

Demonstrated skills in conducting complex statistical analysis in a business or academic environment.Demonstrated skills in large scale data manipulation and mining/pattern recognition.Strong oral and written communication skills.Strong programing skills in Python, C / C++/C# , Matlab, R, Pyspark.

Skills Preferred:

Knowledge of theoretical/empirical techniques commonly used in industrial organizations (e.g. game theory, contract theory, oligopoly theory).Knowledge on models with limited dependent variables (e.g. choice models, selection models)Ability to translate complex quantitative methods into easily understood results for all levels of business customers.Ability to handle multiple projects within a given timeframe.

Experience Required:

Strong knowledge of optimization techniques (e.g. linear/nonlinear/dynamic programming).Demonstrated proficiency in Monte Carlo simulation and other simulation techniques.Extensive experience on parallel/grid computing, and programming in a variety of software platforms.

Experience Preferred:

Some SAS programming experience required, proficiency in SAS is a definite plus.Some SQL programming experience required.Experience with Microsoft EXCEL, PowerPoint and Word.Ability to create and manipulate pivot tables and graphs a plus.

Education Required:

Master in quantitative areas, such as Economics, Computer Sciences, Physics, Statistics, Mathematics, Engineering.

Education Preferred:

Ph.D. in a quantitative field such as Computer Science, Statistics, Economics, Mathematics, Physics, Operations Research, Cognitive Neuroscience, Quantitative Social Science, Quantitative Finance, Engineering etc.

At Fast Switch, Our Purpose is Our People and Our Planet. We come to work each day and are reminded we are helping people find their success stories. Isn’t that cool? Also, Doing the right thing is our mantra. We act responsibly, give back to the communities we serve, and have a little fun along the way.

We at Fast Switch have been doing this for 22 years. We’re doing business in almost half the states in the union with offices in Detroit, MI, Columbus, OH, New York, Hartford, CT, Massachusetts, Minneapolis, MN, Los Angeles, CA, San Francisco, CA, and Tucson, AZ.

We're a financially strong, privately-held company that is 100% consultant and client focused.

We've differentiated ourselves by being fast, flexible, creative and honest. Throw out everything you've heard, seen, or felt about every other IT Consulting company. We do unique things, and we do them for Fortune 10 companies, Inc. 500 companies, and technology start-ups. We also have a strong belief in giving back to the communities we serve.

Our benefits are second to none and thanks to our flexible benefits options you can choose just the benefits that you need or want, options include:

• Medical and Dental (Fast Switch pays majority of the medical program)

• Vision

• Personal Time Off (PTO) Program

• Long Term Disability (100% paid)

• Life Insurance (100% paid)

• 401(k) with immediate vesting and 3% (of salary) dollar-for-dollar match

Plus, we have a lucrative employee referral program and an employee recognition culture.

In 2013, 2014, 2015, 2016, 2017 and 2018, Fast Switch was named one of the Top Work Places in Michigan by the Detroit Free Press and one of the Best Staffing Firms in 2016 and 2017. We have won the Columbus Business First “Fast 50” award 9 times in 12 years because of our strong growth which translates into more and better opportunities for our consulting staff members.

Ranked '#1' supplier by over 50% of our customers nationally.

Ranked 'Top 3' supplier by over 75% of our customers nationally.

 To view all of our open positions, please go to: www.fastswitch.com and at the bottom of the page click Job Portal, or get there directly at: https://www.jobs.net/jobs/fastswitch/en-us/all-jobs/

You can also follow us on Twitter at: www.twitter.com/fastswitch

And you can become a fan of Fast Switch on Facebook at: http://tinyurl.com/y9y3gdp
"|data scientist|5|Midwest|Dearborn| MI
Optimal|"Job DescriptionPosition Description:

The role of the Analytics Scientist is a critical enabler to the development of Company's Data Supply Chain including Connected Vehicle and Mobility data. This position will manage the data quality aspects of mobility data including profiling, data product UAT, monitoring, issue resolution and connected vehicle decoding validation. The Analytics Scientist works closely together with GDI&A Analytics, IT, Data Governance and the external solution partners to drive alignment and delivery of the Data Supply Chain and bring data up to quality required to deliver on the business objectives. Tasks Execute Data Accuracy, Characteristics, and Process Integration Working with various business partners to gather requirements and develop solutions in data quality management required to deliver business objectives Act as data stewards who consult with analytics teams, senior GDI&A management, executive sponsors, program sponsors, business partners to provide data domain expertise Become a Subject Matter Expert in data quality of Connected Vehicle and Smart Mobility Design and developing the system for data quality management Vehicle modem data decoding support Manage data quality issues using the traditional and AI/ML approaches Perform profiling, UAT, live data monitoring and problem resolution Establish data quality benchmarks and drive improvements to data quality to improve analytic outcomes Explore data insight to aid the analytics solutions Develop documentation for production efficiency and maintenance efficiency Drive and be a catalyst for innovation

Skills Required:

 Demonstrated problem formulation with the ability to take complex problems and break them down to create and implement an action plan Ability to communicate findings to make data analysis actionable and understandable by Data Operations team members, business partners, including IT and analytic teams Ability to communicate information and ideas in written and verbal formats effectively, including process documentation Strong collaboration skill and the ability to work within a cross-functional team Technical skill in data management and application design AI/ML model building Experience in Linux, Hadoop, Hive, SQL, Spark, DBMS, Python, Scala, Machine Learning and Informatica

Experience Required:

 Progressive responsibilities managing data and data processes Minimum of 3 years of experience in Analytics Data Management, including system design and data architecture Minimum of 2 years of experience in Big Data technologies in Hadoop/Spark platform AI/ML model developed by self in auto industry Familiar with Connected Vehicle and Mobility data attributes

Experience Preferred:

 Strong team player, to solve problems and actively incorporate input from various sources Demonstrated customer focus, with the ability to evaluate decisions through the eyes of the customer, build strong customer relationships, and create processes with customer viewpoint Strong analytical and problem solving skills, with the ability to communicate in a clear and succinct manner and effectively evaluates information/data to make decisions Strong interpersonal skills, with proven abilities to communicate complex topics to leaders and peers in a simple, clear, plan oriented manner Change oriented, with the ability to actively generates process improvements, support and drives change, and confront difficult circumstances in creative ways Resourceful and quick learner, with the ability to efficiently seek out, learn, and apply new areas of expertise, as needed Highly self-motivated, with the ability to work independently Strategic and clear thinking to translate discreet and complex ideas to business-driven results Detail-oriented with a strong drive to enforce common standards Demonstrated acceptance and adherence to high ethical, moral, and personal values

Education Required:

Bachelor's degree in Computer Science, Engineering, or Statistics"|data scientist|0|Midwest|Dearborn| MI
Cybertech|"Job DescriptionOpportunity

Our Fortune 500 client is seeking a Senior Data Scientist to join their team located in Detroit, MI. The Senior Data Scientist will be instrumental in supporting large business unit or enterprise-level analytics projects with broad responsibilities for translating business requirements into analytical constructs and providing analytical insights for effective decision making and communicating effectively to technical and non-technical stakeholders with strong domain expertise and business acumen.

Why work here

Recognized as a Gallup Great Workplace, receiving this award a remarkable four years in a rowRecognized for excellence in recruiting veterans and hiring/training people with disabilitiesWorks hard to maintain an open and inclusive culture among our 10,000 employeesHelps make our cities thriving places to live, work and play by supporting education and employment, environmental leadership, neighborhood revitalization, and arts and culture

Responsibilities

Supports analytics projects and collaborates with cross-functional stakeholders to complete end-to-end analyses that includes business requirements, data gathering, analysis, scale-able solutions deliverables, including visualizations and presentationsConducts advanced statistical analysis to determine trends and significant data relationships, and proactively recommends areas of improvementDevelops complex data sets and predictive models to support key decisions to improve safety, employee engagement, operational and financial efficiency, product quality, and customer satisfactionPrepares and delivers insightful presentations and actionable recommendations. Educates others on complex analytical findings in basic terms and with storytelling and data visualizationImplements new, industry-leading statistical, mathematical, machine learning or other methodologies for modeling or analysesChampions self-service reporting capability and use of business intelligence and statistical tools to advance the analytical capabilities of the organization and use of data to make data-driven decisions

Qualifications

Master’s degree (Ph.D preferred) with emphasis on coursework of a quantitative nature (e.g., Statistics, Computer Science, Engineering, Mathematics, Physics, Data Science, Industrial/Organizational Psychology and Econometrics, etc.) and 5 years of experience working in a data analytical or computer programming function;Experience in quantitative analytics e.g., data mining, regression analysis, hypothesis testing, A/B testing, machine learning modeling, including multivariate statistical analysis, natural language processing, unsupervised and supervised learning, deep learning, and predictive modeling, and model optimization in productionIntermediate- to advanced-level knowledge and skills in data modeling, data structure, and the application of complex SQL queries with data from multiple sources, including a Big Data platform (e.g., Hadoop, AWS, Azure)Proficient programming skills such as SQL, C/C++/C#, Java, R, Python, PHP, or SASHave in-depth experience developing models in a Big Data cloud environment and deploying and overseeing models running in productionAdept at leveraging the Microsoft Azure platform and its AI and machine learning toolsIntermediate-level skills and experience with data mining and statistical analysis using analytical packages / toolsIntermediate- to advanced-level skills and experience in articulating business questions, pulling data from relational databases and using advanced excel and statistical tools, and determining the appropriate analytical approach to conduct in-depth analysis to support decision makingAdept with multiple business intelligence tools and platforms (e.g., SAP Business Objects, Microsoft Power BI.)

Benefits

$130K to 140K annually ($65 to $70 per hour)Full suite of benefits while under contract offered (Medical, Dental, Vision, Etc.)Contract position with the opportunity for extension and possibly direct hire

Apply

If you feel that your skills match this opportunity, please submit your resume for consideration.Company DescriptionCybertech Recruiting and Staffing is celebrating 24 years of success matching job seekers to job openings! Our goal is to delight the candidates we come to know. Consider working with Cybertech, recent winner of #1 Supplier of the Quarter for a fourth time from one our clients.

Connect with us on Facebook, LinkedIn, Twitter and Instagram from www.cyber-inc.com!"|data scientist|3|Midwest|Detroit| MI
Advantage Solutions|"Data Scientist

At our Company, we grow People, Brands, and Businesses! We are seeking a highly dynamic Data Scientist to drive internal tool builds and predictive analytics capabilities to deliver data-driven insights that guide retail and Private Brand business initiatives. The Data Scientist will work cross-functionally with other team analysts, managers and directors to determine relevant tools that should be considered for build, with a focus on providing stand-out analytical solutions that will help drive the business of our customer base, while enhancing our value proposition in the industry. S/he is responsible for leveraging data from all available resources to build custom tools/models based on business needs, conducting ongoing optimization and testing, providing regular reporting and analysis, and suggesting and implementing opportunities for improvement of the model.

Take this opportunity to join North America’s leading business solutions provider and build your career working with amazing people in a growing industry! Apply today!

What we offer:

Full-Time Benefits (Medical, Dental, Vision, Life)401(k) with company matchTraining and Career DevelopmentGenerous Paid Time-Off

Responsibilities:

o Responsible for designing, implementing, executing, and improving the company’s custom analytical solutions.

o Possesses a thorough understanding modelling, including the needs of clients, the methodology by which a model is executed, and how it aligns with the company’s overarching business goals

o Creates reports and gathers performance summaries and analysis for further optimization

o Creates and articulates compelling value propositions

o Communicates insights and successful performance impact to clients and account teams

o Interfaces with internal teams to drive innovation, ensuring capabilities meet market needs and customer satisfaction goals

o Works with a complex set of variables to understand patterns

o Uses experience in statistical analysis to form new conclusions based on multiple data sets

Qualifications:

Master's Degree in Math, Statistics, Data Science, or related field or equivalent experience required; Ph.D. in Math, Statistics, Data science, or related field or equivalent experience preferred3-5 Years of experience in Analytics with either a retailer or services provider with retail clientsKnowledge of leading marketing analytic toolsExperience in Search Engine Marketing, specifically with PPC programs; Experience with Google AdWords, Bing Ads, and Microsoft Office SuiteA keen eye for detail. The role requires the ability to keep track of copious amounts of data across numerous accounts in a variety of ways. Following procedures exactly and being methodical is criticalExperience with A/B and multivariate testing
"|associate data scientist|5|Midwest|Grand Rapids| MI
Unified Tech Group Inc|"Primary Skills:

Experience with Python, R and Python libraries (Pandas, NumPy and SciPy)
Data Visualization experience (PowerBI or R)
Machine Learning experience
Experience with Hadoop, Spark

Skills and Knowledge:

Minimum 7+ years of total business experience
5+ years experience strategy consulting or on strategy teams in large companies
5+ years experience programming using R, Hadoop, SAS and Python
5+ years of business experience leading analyses and initiatives with a track record of business impact.
Proficiency in data mining, statistical analysis and modeling of large-scale, complex datasets.
Demonstrates proficiency in most areas of mathematical analysis methods, machine learning, statistical analyses, and predictive modeling and in-depth specialization in some areas.
Experience in SAS, SQL or other programming languages.
Strong knowledge of advanced analytics tools and languages to analyze large data sets from multiple data sources.
Anticipates and prevents problems and roadblocks before they occur.
Demonstrates strong ability to communicate technical concepts and implications to business partners.

Qualification:

Masters in Computer Science,Data Science, or a relevant discipline; advanced degree preferred."|data scientist|0|Midwest|Troy| MI
Zoetis|"Role Description:

We are seeking an innovative and highly motivated professional to be part of a research and development team tasked with storing, managing, and annotating data sets from disparate sources to be used in the development of animal health products. Zoetis offers products across a continuum of animal care: genetics, diagnostics, devices and sensors, vaccines and medicines, and seeks to use the power of data and analytics to enhance the innovation pipeline. In addition, as the world leader in animal health, Zoetis seeks to integrate data and analytics with its diverse portfolio of animal health products to create additional value for customers and enhance overall customer experience. The successful candidate should have strong skills in managing large data sets, filtering, annotating and reviewing data from animal populations, and merging disparate data sources for scientists to utilize in developing insights. In addition, the successful candidate will be expected to develop methods to allow easy access of data to the researcher. Experience with management and analysis of very large data using standard databases and data lakes is essential. Candidate will work in a team environment with world-class experts supporting the discovery and development of products across the portfolio. Experience with animal-based data is a plus.

Responsibilities:

The major duties will include but are not limited to:

Develop innovative strategies to extract and store information from on-farm, kennel, laboratory, clinical and research sources on behalf of scientists for use in research and development.Provide expertise to manage large data sets from a wide variety of sources and provide support to scientists to integrate and access the data. Demonstrate willingness to incorporate new knowledge into projects and strategies to support data needs of research and development.Develop ontologies for rapid retrieval and annotation across the animal health space.Develop pipelines for data filtering and cleaning.

Qualifications:

MS degree and at least 2 years of experience in computer science, information science, data analytics, statistics, engineering, or physics. Preference will be given for experience in managing multiple sources of complex data. Experience with implementing analytics algorithms in Python, Scala or a similar high-level programming language.Demonstrated skill analyzing large structured and unstructured datasets with Jupiter notebooks, R, Python or similar high-level tools, using big data stores (Cassandra, MongoDB, Hadoop, relational, etc.) Must be able to utilize UNIX systems, high-performance platforms and cloud computing.Experience with Statistical Analysis vs Rules based approaches.Passion for solving complex problems and making a difference.Ability to drive a project and work both independently and in a team.Excellent verbal and written communication skills, which includes the ability to present complex topics to non-technical audiences.Comfortable working in a rapidly changing environment and willingness to learn new skills and incorporate new ideas.


Full timeRegularColleagueZoetis is committed to equal opportunity in the terms and conditions of employment for all employees and job applicants without regard to race, color, religion, sex, sexual orientation, age, gender identity or gender expression, national origin, disability or veteran status or any other protected classification. Disabled individuals are given an equal opportunity to use our online application system. We offer reasonable accommodations as an alternative if requested by an individual with a disability. Please contact Zoetis Colleague Services at zoetiscolleagueservices@zoetis.com to request an accommodation. Zoetis also complies with all applicable national, state and local laws governing nondiscrimination in employment as well as employment eligibility verification requirements of the Immigration and Nationality Act. All applicants must possess or obtain authorization to work in the US for Zoetis. Zoetis retains sole and exclusive discretion to pursue sponsorship for the acquisition or maintenance of nonimmigrant status and employment eligibility, considering factors such as availability of qualified US workers. Individuals requiring sponsorship must disclose this fact. Please note that Zoetis seeks information related to job applications from candidates for jobs in the U.S. solely via the following: (1) our company website at www.Zoetis.com/careers site, or (2) via email to/from addresses using only the Zoetis domain of “@zoetis.com”. In addition, Zoetis does not use Google Hangout for any recruitment related activities. Any solicitation or request for information related to job applications with Zoetis via any other means and/or utilizing email addresses with any other domain should be disregarded. In addition, Zoetis will never ask candidates to make any type of personal financial investment related to gaining employment with Zoetis."|data scientist|3|Midwest|Kalamazoo| MI
Synergy Solutions|"Job DescriptionYou will be responsible for providing the data and analytics support for enterprise data integration tasks, including ingestion, standardization, enrichment, mastering and assembly of data products for downstream applications.

Drive the Data Strategy and align it with continuously changing business landscapeWork on all the data types across the enterprise including Customer, Dealer, Vehicle, Manufacturing, etc.Evaluate, explore and select the right data platform technologies including Big Data, RDBMS & NoSQL to meet the analytics requirementsProvide visibility to Data Quality issues and work with the business owners to fix the issuesAbility to work in different database technologies including Big Data / Hadoop (HDFS, MapReduce, Hive, Shark, Spark, etc.), RDBMS and NoSQL. You will be responsible for providing the data and analytics support for enterprise data integration tasks, including ingestion, standardization, enrichment, mastering and assembly of data products for downstream applications.Drive the Data Strategy and align it with continuously changing business landscapeWork on all the data types across the enterprise including Customer, Dealer, Vehicle, Manufacturing, etc.Evaluate, explore and select the right data platform technologies including Big Data, RDBMS & NoSQL to meet the analytics requirements Provide visibility to Data Quality issues and work with the business owners to fix the issues Ability to work in different database technologies including Big Data / Hadoop (HDFS, MapReduce, Hive, Shark, Spark, etc.), RDBMS and NoSQL.Experience in creation of scripts to manipulate files within HDFS is preferredKnowledge of data transfer and ingestion technologies including InformaticaDemonstrated experience building visualizations using Tableau/Qlikview Ability to write complex SQL queries needed to query & analyze dataAbility to communicate complex solution concepts in simple termsAbility to apply multiple solutions to business problemsAbility to quickly comprehend the functions and capabilities of new technologiesStrong Oral and written communication skills

QUALIFICATIONS

Advanced degree in Statistics, Mathematics, Operations Research, Economics, Physics, Computer Science and other technical fieldsMinimum of 3 years of experience in data design, data architecture and data modeling (both transactional and analytic)Minimum of 2 years of experience in Big Data / NoSQL technologies including Greenplum & Hadoop (HDFS, MapReduce, Hive, Shark, Spark, Informatica etc.), especially command line experience with loading and manipulating files within HDFSStrong team player, with the ability to collaborate well with others, to solve problems and actively incorporate input from various sourcesDemonstrated customer focus, with the ability to evaluate decisions through the eyes of the customer, build strong customer relationships, and create processes with customer viewpointStrong analytical and problem solving skills, with the ability to communicate in a clear and succinct manner and effectively evaluates information / data to make decisionsStrong interpersonal, and leadership skills, with proven abilities to communicate complex topics to leaders and peers in a simple, clear, plan oriented mannerAbility to anticipate obstacles and develop plans to resolve those obstaclesChange oriented, with the ability to actively generates process improvements, support and drives change, and confront difficult circumstances in creative waysResourceful and quick learner, with the ability to efficiently seek out, learn, and apply new areas of expertise , as needed Highly self-motivated, with the ability to work independentlySuperior organization, coaching and interpersonal skills, combined with effective leadership, decision-making, and communicationStrong oral and written communication skills (English) -Strategic and clear thinking to translate discreet and complex ideas to business-driven resultsDetail-oriented with a strong drive to enforce common standardsDemonstrated acceptance and adherence to high ethical, moral, and personal valuesExperience in creation of scripts to manipulate files within HDFS is preferredKnowledge of data transfer and ingestion technologies including InformaticaDemonstrated experience building visualizations using Tableau/QlikviewAbility to write complex SQL queries needed to query & analyze dataAbility to communicate complex solution concepts in simple terms Ability to apply multiple solutions to business problemsStrong Oral and written communication skills

Synergy Solutions is an equal opportunity employer. In keeping with the values of Synergy, we make all employment decisions without regard to race, religion, color, sex, age, national origin, ancestry, sexual orientation, physical handicap, mental disability, medical condition, disability, gender or identity or expression, pregnancy or pregnancy-related condition, marital status, height and/or weight. The list of duties and responsibilities outlined above is representative and may not be a complete and detailed list of tasks. Employee must perform any and all other duties assigned by his or her supervisor. Additionally, this job description does not constitute a contract of employment and that the company may exercise its employment-at-will rights at any time."|data scientist|0|Midwest|Detroit| MI
AF Group|"Job Description:

Requirements:

SUMMARYThe main focus for this role is developing/monitoring models used in multivariate analysis, linear modeling and data mining. This would include developing and testing predictive risk models; interact, understand and articulate the complex mathematical and computational learning concepts (to appropriate staff).In addition, this position will be expected to understand the business goals (growth) and capital strength and make strategic recommendations to enhance business processes and reflect our strategic goals.

RESPONSIBILITIES/TASKS:

Responsibilities will be multi-disciplinary and will include:
Provides technical and quantitative analysis for predictive modeling group.
Assists in statistical data mining and actuarial research by applying advanced statistical concepts.
Uses computer technology, computer modeling, spreadsheet applications, software tools, and programming languages.
Participates in and is responsible for projects requiring advanced statistical analyses, innovative research, mathematical calculations, and technical skills.
Conducts research utilizing predictive modeling.
Interprets data and identifies correlations using both univariate and multivariate analysis.
Participates in and is responsible for advanced projects.
Presents findings and recommendations to appropriate groups.
Prepares and delivers summary reports to the relevant or affected areas within the company. Helps to determine what actionable steps can be taken based on the findings.
Communicates and trains users on model results
Develops custom, explainable models that enhance business processes to reflect corporate goals, experience, and current market conditions using pattern recognition, evolutionary computation, and machine learning algorithms.
Document model requirements.
Examine and analyze data to determine optimal modeling approach.
Identify candidate risk factors.
Build models using training, test, and cross-validation data sets.
Share model results.
Finalize model.
Delivers conclusions.
Deploy and maintain models with or without the assistance of the IT department

ADDITIONAL RESPONSIBILITIES/TASKS FOR SENIOR DATA SCIENTIST II:

Leads communication of predictive model results to company.
Leads implementation efforts for assigned predictive model projects.
Trains predictive modelers I and II in predictive modeling and other analytical tasks.
Performs ad hoc analysis to identify issues with existing models.
Designs and leads implementation efforts for the maintenance procedures for our models.

EMPLOYMENT QUALIFICATIONS:

EDUCATION:

Bachelor's degree in insurance, math, economics, statistics, or computer science required. Advanced degree in statistics, actuarial science, or applied mathematics preferred. Continuous learning, as defined by the Company's learning philosophy, is required. Certification or progress toward certification is highly preferred and encouraged.

ADDITIONAL EXPERIENCE FOR SENIOR DATA SCIENTIST II:

7-10 years of research, modeling or actuarial experience required. Workers compensation experience is preferred.

SKILLS/KNOWLEDGE/ABILITIES (SKA) REQUIRED:

Excellent interpersonal, organizational and communication skills.
Ability and proficiency in the use of computers and company standard software specific to position.General familiarity with the following software: SAS, R, SQL.
Strong database management skills.
Ability to provide direction to other department analysts.
Ability to use independent judgment and initiative and to anticipate needs of executive and department, accomplishing tasks without direction.
Ability to work effectively as a member of a team.
Resourceful problem solving skills and desire to succeed.
Knowledge of insurance and underwriting techniques, agency and policyholder needs.
Ability to establish workflows, manages multiple projects, meet necessary deadlines, and work without supervision.
Exercise sufficient discretion and independent judgment with a wide degree of creativity and latitude.
Ability to apply the principles of independent logical thinking to define problems, collect data, establish facts, draw valid conclusions and make actionable strategic recommendations.
Ability to manage responsibilities as unexpected pressures/dilemmas arise.
Ability to comprehend consequences of various situations and make appropriate individuals aware of same for decision making.
Ability to maintain confidentiality.

ADDITIONAL SKILLS/KNOWLEDGE/ABILITIES (SKA) REQUIRED for Senior:

Expert knowledge of statistical modeling and data mining techniques.
Expert knowledge of modeling software and data manipulation techniques.
Ability to lead a project team in the full scope of project assignments.
Ability to serve as a mentor to others.

WORKING CONDITIONS:

Work is performed in an office setting with no unusual hazards. Minimal travel may be required.

The qualifications listed above are intended to represent the minimum education, experience, skills, knowledge and ability levels associated with performing the duties and responsibilities contained in this job description.

We are an Equal Opportunity Employer. Diversity is valued and we will not tolerate discrimination or harassment in any form. Candidates for the position stated above are hired on an ""at will"" basis. Nothing herein is intended to create a contract.
City:

Lansing

State:

Michigan

Apply by::

Brand::

"|senior data scientist|5|Midwest|Lansing| MI
Altair Engineering||data scientist|0|Midwest|Dearborn| MI
