company|description|position|reviews|Region|City|State
TeleSearch Staffing Solutions||data analyst|5|Northeast|Branchville| NJ
Randstad US|"job summary:Looking for a Data Analyst.

Working with marginal oversight, the incumbent is responsible for performing complex research, analysis, and reporting of network utilization, cost containment and key operational information. Creates and maintains healthcare dashboard and standardized reports. Gathers claims, provider and membership data, in support of affordability, trend and utilization analytics. Demonstrated use of software for data analysis (e.g. MS Excel, MS Access), data extraction and manipulation (e.g. COGNOS, SAS), data visualization (e.g. Microsoft Power BI, Tableau) and analytic automation (e.g. scripting, macros).


location: Union, New Jersey

education: Bachelors
"|data analyst|0|Northeast|Union| NJ
CodeForce 360|"Position : Data Analyst

Location : San Antonio , TX

Duration : Contract (one year)

Job Description :

data analyst collects and stores data on sales numbers, market research, logistics, linguistics, or other behaviors. They bring technical expertise to ensure the quality and accuracy of that data, then process, design and present it in ways to help people, businesses, and organizations make better decisions."|data analyst|1|Northeast|Jersey City| NJ
Ammon Labs|"
Compile important company Revenue Cycle data through the use of several computer-based applications. Collect, compile, model, validate, and analyze data needed by the company. The data is then used to understand the current trends in the Revenue Cycle department related to all aspects of billing and allow informed decisions to drive business performance and insight. Complete application configuration changes. Document application changes, testing plans, project requirements and obtain approvals as needed. Optimizes, maintains and supports the revenue cycle system / Telcor application as required. Identifies data integrity issues and analyzes data and process flows for improvement opportunities. Data Analysts will be asked to develop initiatives for providing more effective services, as well as resolve current service issues. Must have the ability to manage multiple projects, as well as meet time constraints and expectations. Designing new approaches to report delivery may also be included within the position.

Bachelor's degree in Healthcare, Accounting, IT or related field, but significant and relevant work experience in a heath care billing operation will be considered in lieu of a Bachelor's Degree. Minimum 2 years of work experience handling intricate database and information management and reporting responsibilities. Knowledge of PC based application required. Advanced excel and pivot table skills required. Good at multitasking and problem solving and have a working knowledge of data analysis tools. Strong communication skills to shape messaging verbally and or written to various levels of audience. .
"|data analyst|5|Northeast|Linden| NJ
Momentum Resource Solutions|"Job DescriptionResponsibilities:

Develop data strategy for several lines of business, partnering closely with finance, product and operational leaders to understand their data needs, create a roadmap, and deliver solutions that fit their evolving needsPartner with engineering teams to operationalize/scale data solutions to improve business intelligence and analytical platforms, such as querying, reporting and analytical toolsLeverage SQL, Tableau, and other analytic platforms to gather, clean, and prepare data; create dashboards/reports; develop KPIs; analyze trends; provide insightsIntegrate new tools, software, and technology to streamline processes, improve efficiency, and improve working methods and culture within the analytics teamAct as database expert within the team and organization

Qualifications:

BA/BS degree in a technical or quantitative/business-oriented field or equivalent practical experienceSite Traffic Data and Advanced SQL knowledge3+ years of relevant experienceExperience working with relational databases and manipulating large data sets in SQL and other scripting languagesExperience designing and delivering data warehousing, business intelligence, and reporting solutionsExperience building and creating dashboards for business consumption, including synthesizing data in graphical format and charts
"|data analyst|0|Northeast|Jersey City| NJ
Crossfire Consulting Corporation|"JOB TITLE: Senior Data Analyst

This position will be responsible for partnering with other analytics teams to drive customer centric analytics across platforms. You will help guide the analytics strategy thru our data platforms across the consumer space. You'll be responsible for working with our IT & analytics teams to develop and integrate cross channel data into structured data for analytics & insight development. As part of this role, you will be heavily involved in developing the future analytics for the Systems on Insight within VCG

JOB DUTIES:

Support the Cross Channel Adobe Analytics team with analytic insights Work with key stakeholders to prioritize strategic initiatives and drive capacity alignment across the ecosystem. Develop timelines and action plans to mitigate potential risks, including escalations to key stakeholders. Influence teams to meet delivery milestones, while building positive relationships. Ensure all necessary stakeholders are involved or informed of projects, their timelines, and dependencies Varied ad hoc projects and reports that require coordination across the various teams, as required.

MUST HAVE SKILLS:

Analytics Platforms & Tools: Strong background in HIVE and SQL. Experience with Adobe Digital Analytics, Business Intelligence & Analytics industry best practices. Extensive background with adobe digital analytics tools and click stream data (ad-hoc, data workbench, data feeds). Experience with SAS, R, H2O, Spark MLlib, Kyvos, Columnar & NoSQL databases is a bonus. Data Platforms: Knowledge of Data Warehouse & Business Intelligence principles for Both Teradata & Hadoop platforms. This includes HBase, Hive, Elasticsearch, PrestoDB, and Spark. Data Modeling: Experience with database modeling using digital and cross channel data sets Problem Solving: Ability to investigate and solve complex technical problems and data discrepancies. Ability to develop solutions that align tactical solutions with strategic goals. Leadership/Strategic Planning - Ability to facilitate cross functional teams to gain consensus and execute to deliver results. Ability to define the future state, as well as identifying the steps to get there. Self-Starter: Able to work independently, and multi-task under short deadlines, based upon general direction.

EDUCATION/CERTIFICATIONS:

BA or BS

REQUIRED SHIFT:

standard 9-5,

Locations Accepted:

Basking Ridge, NJ"|data analyst|0|Northeast|Jersey City| NJ
Diversant LLC|"JOB TITLE: Senior Data Analyst

This position will be responsible for partnering with other analytics teams to drive customer centric analytics across platforms. You will help guide the analytics strategy thru our data platforms across the consumer space. You’ll be responsible for working with our IT & analytics teams to develop and integrate cross channel data into structured data for analytics & insight development. As part of this role, you will be heavily involved in developing the future analytics for the Systems on Insight within VCG

JOB DUTIES:

Support the Cross Channel Adobe Analytics team with analytic insights

Work with key stakeholders to prioritize strategic initiatives and drive capacity alignment across the ecosystem.

Develop timelines and action plans to mitigate potential risks, including escalations to key stakeholders.

Influence teams to meet delivery milestones, while building positive relationships.

Ensure all necessary stakeholders are involved or informed of projects, their timelines, and dependencies

Varied ad hoc projects and reports that require coordination across the various teams, as required.

MUST HAVE SKILLS:

Analytics Platforms & Tools: Strong background in HIVE and SQL. Experience with Adobe Digital Analytics, Business Intelligence & Analytics industry best practices. Extensive background with adobe digital analytics tools and click stream data (ad-hoc, data workbench, data feeds). Experience with SAS, R, H2O, Spark MLlib, Kyvos, Columnar & NoSQL databases is a bonus.

Data Platforms: Knowledge of Data Warehouse & Business Intelligence principles for Both Teradata & Hadoop platforms. This includes HBase, Hive, Elasticsearch, PrestoDB, and Spark.

Data Modeling: Experience with database modeling using digital and cross channel data sets

Problem Solving: Ability to investigate and solve complex technical problems and data discrepancies. Ability to develop solutions that align tactical solutions with strategic goals.

Leadership/Strategic Planning - Ability to facilitate cross functional teams to gain consensus and execute to deliver results. Ability to define the future state, as well as identifying the steps to get there.

Self-Starter: Able to work independently, and multi-task under short deadlines, based upon general direction.

DESIRED SKILLS:

Analytics Platforms & Tools: Strong background in HIVE and SQL. Experience with Adobe Digital Analytics, Business Intelligence & Analytics industry best practices. Extensive background with adobe digital analytics tools and click stream data (ad-hoc, data workbench, data feeds). Experience with SAS, R, H2O, Spark MLlib, Kyvos, Columnar & NoSQL databases is a bonus.

Data Platforms: Knowledge of Data Warehouse & Business Intelligence principles for Both Teradata & Hadoop platforms. This includes HBase, Hive, Elasticsearch, PrestoDB, and Spark.

Data Modeling: Experience with database modeling using digital and cross channel data sets

Problem Solving: Ability to investigate and solve complex technical problems and data discrepancies. Ability to develop solutions that align tactical solutions with strategic goals.

Leadership/Strategic Planning - Ability to facilitate cross functional teams to gain consensus and execute to deliver results. Ability to define the future state, as well as identifying the steps to get there.

Self-Starter: Able to work independently, and multi-task under short deadlines, based upon general direction.

EDUCATION/CERTIFICATIONS:

BA or BS

REQUIRED SHIFT:

standard 9-5,

Locations Accepted:

Basking Ridge, NJ"|data analyst|4|Northeast|Jersey City| NJ
Yoh Services|"Job DescriptionOur client located in Newark is currently seeking a Market Data Analyst for a year+ contract.

In this role you will be responsible for:

Analyzing market data information requirements and developing recommendations to meet specific business needs. Working with other team members to implement the on boarding and continual review of existing market data vendors/suppliers. The incumbent will have direct interaction with internal investment professionals as well third-party market data vendors. The incumbent must have a working knowledge of financial markets; an excellent understanding of the type of business areas supported; previous experience in the market data services business management industry; and vendor governance and due diligence experience.

Qualifications:

Strong hands on experience with the various major market data vendors and their licensing policies, (e.g., Bloomberg, Refinitiv, S&P Global, FactSet, Moody’s, Morningstar, etc.).Strong relationship management experience both externally with market data vendors and internally with business stakeholders.Working knowledge of exchange and index vendors’ licensing policies. Understanding of the financial industry and related financial terms to supported market data needs. 
"|junior data analyst|1|Northeast|Newark| NJ
Collabera||data analyst|0|Northeast|Basking Ridge| NJ
Cognizant||data analyst|0|Northeast|Summit| NJ
Trident Consulting||data analyst|0|Northeast|Newark| NJ
Param Consulting Services, Inc.||data analyst|0|Northeast|Edison| NJ
Siliconteksystems||data analyst|0|Northeast|Trenton| NJ
Barnabas Health||data analyst|0|Northeast|New Brunswick| NJ
My Job Tank||data analyst intern|0|Northeast|Jersey City| NJ
Verizon|"What you’ll be doing...

As a data scientist, you will be ensuring that analytics drive continuous business improvements, bringing more profitable growth and an even better customer experience. You’ll define the analytics strategy and champion that strategy across the business, in order to create buy-in for data-driven decision making. Your end goal is to recommend improvements that will go straight to the bottom line, by helping us serve our customers.

Partner with others to understand business challenges.Design creative approaches to uncover the biggest opportunities for cost and time savings.Define and drive the analytics strategy and modeling approaches.Support business cases and translating findings into practical business implications.Influence the adoption of analytics in decision making.

What we’re looking for...

You are a master at analyzing big data. You thrive in an environment where enormous volumes of data are generated at rapid speed. You’re a creative thinker who likes to explore and uncover the issues. You are decisive. Communicating what you’ve uncovered in a way that can be easily understood by others is one of your strengths. You are great at influencing up, down, and across groups.

You’ll need to have:

Bachelor’s degree or four or more years of work experience.Four or more years of relevant work experience.Experience in applying statistical ideas and methods to data sets to answer business problems.Experience with visual science or dashboard design principles.Experience with general purpose programming languages (Python, R, etc.)

Even better if you have:

Degree in mathematics, statistics, physics, engineering, computer science, or economics.Experience with Tableau or similar visual analysis tool, optimization, analytics and large data sets, developing visually compelling interactive dashboards.Project management experience.Strong understanding of database concepts (Oracle, MS SQL, generic SQL, etc.).Strong understanding of data warehouse and data lake architecture (Teradata, Hadoop).Good understanding of third party analytic tools.Experience with shell scripting tools in Windows, Linux/Unix is a plus.Experience with data aggregating tools such as SPLUNK is a plus.

When you join Verizon...

You’ll have the power to go beyond – doing the work that’s transforming how people, businesses and things connect with each other. Not only do we provide the fastest and most reliable network for our customers, but we were first to 5G - a quantum leap in connectivity. Our connected solutions are making communities stronger and enabling energy efficiency. Here, you’ll have the ability to make an impact and create positive change. Whether you think in code, words, pictures or numbers, join our team of the best and brightest. We offer great pay, amazing benefits and opportunity to learn and grow in every role. Together we’ll go far.

Equal Employment Opportunity

We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. Different makes us better.

]]>Apply Now: click  Apply Now"|data scientist|5|Northeast|Basking Ridge| NJ
Avlino|"
Job DescriptionAvlino Inc. is seeking experienced data scientists to join our growing team

 of AI engineers, analysts, and quantitative developers. The role involves

 model construction, information extraction, prediction and finding solutions

 to large-scale problems for mission critical applications using large

 derived from a broad spectrum of domains for industry specific sectors. The

 ideal candidate will have comprehensive expertise in machine learning,

 time-series analysis modeling, statistical data analysis, and deep neural

 networks. Experience with dynamic programming and reinforcement learning is

 a plus.

Demonstrate your experience in creating real-world artificial intelligence

 applications using pulsing customer data sets!

This is a great opportunity for an experienced Data Scientist with 4+ years

 of relevant experience to work in a fast-paced environment where they can

 share their passion for numbers and AI.Responsibilities

Develop, implement, and use a broad set of machine-learning models and

 quantitative techniques for prediction and classification for mission

 critical applications.
To find problems in industrial and service sector applications.
Strong background in numerical techniques, optimization, and gradient

 methods.
Development of new machine learning algorithms and/or substantial

 modification of pre-existing techniques.
Analysis of high-volume, noisy, heterogeneous real-time data.
Collaborate with business analysts to transform customer needs into

 actionable insights.
Design custom end user reports that are easy to read and interpret for

 multiple business unit audiences.
Architect the next generation analytical platform.
Capable of de novo implementation of mathematical models, or to avail

 widely used open source programming platforms and libraries (Scala, R,

 python, TensorFlow).


Requirements

MUST: Solid 5 years of experience in machine learning, statistical

 modeling, data mining, time-series forecasting, and neural networks.
MUST: Solid 5 years of experience working with big data technologies

 distributed computing such as Hadoop/Spark, Map/Reduce, TensorFlow.
MUST: Solid 5 years of experience in multiple programming languages –

 C#/.NET, C++, C, Scala, Python, R, Java.
Experience in developing or implementing enterprise class Data Analytics

 and BI solutions.
Extremely analytical and able to solve problems independently.
Assesses customer requirements and translate them to appropriate

 deliverables.
MUST: Have an analytical mind, and on point with detailed specifics.
MUST: Education: MS/Ph.D. (Preferred) in Computer Science, Physics, or a

 related discipline.
PLUS: Experience in the logistics or transportation industry.


To apply to this job, click  Easy Apply"|data scientist|5|Northeast|New Jersey|
ADP|"Principal Data Scientist

Location: 71 Hanover Road, Florham Park, NJ 07932

Position Summary:

The SBS Principal Data Scientist will be responsible for the design, planning and execution of major data science and analytics initiatives which span the enterprise and drive measurable business outcomes.

Their focus will on development, validation and business adoption of statistical and machine learning models to identify trends within structured, semi-structured and time-series data; all heavily leveraging our existing big data infrastructure, making use of leading edge analytical approaches.

This individual will be a senior member of the SBS Data Insight team, a highly collaborative team, which provides data science and deep analytics expertise to solve the most challenging business problems here at SBS ADP.Unlock Your Career Potential: Technology at ADP. Do you enjoy exploring, identifying and inspiring the future of the workplace and the lives of millions of people? At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and more. We were first in our industry to offer a SaaS solution and continue to push the envelope utilizing the latest operating platforms to deliver the highly automated, intelligent and predictive solutions that are redefining what is possible. Named one of Forbes' ""Most Innovative Companies"" and one of Computerworld's ""100 Best Places to Work in IT"", we are committed to leading the way in product development and research, empowering you to bring to life the latest innovations that will forever change the way businesses manage their most vital asset, employees.

We strive for every interaction to be driven by our CORE values: Insightful Expertise, Integrity is Everything, Service Excellence, Inspiring Innovation, Each Person Counts, Results-Driven, & Social Responsibility. Qualifications:

 Education & Certification: An advanced degree in computer science or equivalent subject, PhD preferred. Track record in designing and delivering useful, consumer-oriented big data and machine learning applications Track record in top-tier publications (e.g., NIPS, ICML, T-PAMI, ACL, ICDM, AAAI, etc.) Foundational knowledge about statistics and computational probability. Strong foundational knowledge and experience with Machine Learning and Data Mining such as


 Kernel machines, ensemble learning, deep learning, regularization theory Active and semi-supervised learning Transfer learning Clustering Feature selection and dimension reduction Statistical analysis and hypothesis tests
 Strong knowledge and experience with NLP such as POS tagging, chunking, named entity recognition, parsing, sentiment analysis, topic detection, etc. Strong knowledge and experience with recommendation such as learning to rank, collaborative filter, etc. Solid knowledge on numeric computation and scientific optimization including linear programming, convex programming, dynamic programming, etc.  Experience with OO and functional languages (e.g. Scala, Python, etc.) Experience with big data framework (e.g., Hadoop, Spark, etc.) Experience with scientific computing packages and machine/deep learning libraries (e.g., scikit-learn, tensorflow, pytorch, deeplearning4j, h2o.ai, spark ML, etc.) Experience with data visualizations Experience with NLP libraries (e.g., nltk, corenlp, etc.)

Essential Duties and Responsibilities:

 Define how analytics solution will be constructed: which existing will be integrated, how they will be integrated and what gaps in capability need to be filled. Serves as design authority at a project level by understanding the business goals and technology constraints and designing appropriate solutions that create measurable impact to business. Extract, merge, clean and normalize large-scale data from disparate sources in preparation for exploratory data analysis, model building and validation -- within a big data environment. Develop, validate ML classification, regression models using Python or similar in order to directly answer business needs, and to positively impact business operations. Prepare appropriate data visualizations and presentations to highlight findings and recommendations for both a technical and executive audience. Promote a unified approach leveraging existing data sets and efforts while also ensuring collaboration throughout the organization to ensure adoption and common standard approach Establish credibility as a trusted advisor to key stakeholders across the enterprise in order to drive business actions and outcomes based on results of your analysis. Apply good business and financial acumen to create and assess business cases. Implement appropriate mechanisms to track, measure the business impact of your work.

________________req 186040#LITECH</P>We're designing a better way to work, so you can achieve what you're working for. Consistently named one of the 'Most Admired Companies' by FORTUNE® Magazine, and recognized by DiversityInc® as one of the 'Top 50 Companies for Diversity,' ADP works with more than 740,000 organizations across the globe to help their people work smarter, embrace new challenges, and unleash their talent. ""Always Designing for People"" means we're creating platforms that will transform how great work gets done, so together we can unlock a world of opportunity.

At ADP, we believe that diversity fuels innovation. ADP is committed to equal employment opportunities regardless of race, color, genetic information, creed, religion, sex, sexual orientation, gender identity, lawful alien status, national origin, age, marital status, or protected veteran status. We support an inclusive workplace where associates excel based on personal merit, qualifications, experience, ability, and job performance.Start your job application: click  Apply Now"|principal data scientist|5|Northeast|Florham Park| NJ
