position|company|description|reviews|Region|City|State
data analyst|IAT Insurance Group|"IAT has an immediate opening for a Data Science Analyst in the Analytics Group. This role will primarily support the effective identification, management, analysis and delivery of critical data to key decision-makers in order to drive incremental value for the organization. Technical skills include the ability to work effectively with database systems, analytical software and user interface applications. Candidates are also expected to possess strong solutioning skills that will effectively drive the delivery of value-enhancing capabilities to the Analytic Group’s customer base.

The ideal candidate will be based out of our office in Raleigh, NC and play a critical role in supporting the development and maintenance of both legacy and strategic data environments. The data science analyst will partner with business unit facing and information delivery team’s within the Analytics Group. Additionally, the position will be expected to partner effectively with the Information Technology Data Management and Architectural teams. Effective collaboration with these groups is critical to determine, document and inform data and integration needs of the IAT businesses. Candidates need to have strong attention to detail, the ability to clarify the meaning of requested data and ultimately translate data in ways that drive value for the business.

Knowledge and experience with SQL Server database design and development are essential in addition to proficiency in one or more business intelligence tools such as Cognos and/or MS Power BI.

Responsibilities:

Develops working relationships with business partners and functional support groups (Actuarial, Finance, Claims, etc.) to identify the business-based need and value proposition.Analyzes and researches business problems and effective solutions (i.e. creation of data models, leveraging of untapped data sources and automation of data delivery).Develops and effectively documents data requirements used for design, development, and automation of targeted Information Delivery solutions. Effectively leverages and works with technology-based tools that enable data analytics and data managementCommunicates the development of collaborative partnerships and the translation of data-centric issues and solutions understandably to our business partners.Train users in the use of Business Intelligence& Analytics tools (MI reports, self-service applications, dashboards, etc.) to ensure effective adoption and utilization.Provides guidance of analytic processes systems to the business that can be used.Performs other duties as assigned.

Qualifications:

Bachelors’ degree with 2 years of related experience or equivalent.Understanding of business intelligence/data warehousing technologies.Experience creating SQL queries to perform data analysis.Must be able to collaborate productively with internal/external partners, subject matter experts, and business leaders.Excellent verbal and written communication skills at a senior level.Ability to innovatively solve complex business information needs through the application of current business intelligence tools and technology.Collaborates productively with internal/external partners, subject matter experts, and business leaders.Prefer, applicants to be authorized to work in the United States and not require, now or in the future, VISA sponsorship for employment purposes.

We are proud to be an EEO/AA employer M/F/D/V. We maintain a drug-free workplace and participate in E-Verify.

To be formally considered one must apply online through the IAT Career Site.

IAT Recruiter:

Steve Morley | Senior Recruiter

steve.morley@iatinsurance.com

www.linkedin.com/in/stevemorley916"|5|South|Raleigh| NC
data analyst|Yodlee|"Birds Eye View of the Role

 Envestnet | Yodlee is looking for a Data Analyst to support our Product Team. As a Data Analyst, you will support the development of data-driven, analytical solutions related to Transaction Data Enrichment and enable effective evaluation of output quality against business targets.

If you love the idea of working in a Fintech company with the environment and excitement of a start-up where you are making everyday impact - then read on.

Job Responsibilities:

Work collaboratively with stakeholders (Product, Data Science, Professional Services and Client Services) in the delivery of analytics to strengthen our enrichment products and reduce client support requestsPlay a key role in the design and development of analytical solutions across key product portfoliosTranslate business needs/requirements into data strategiesProvide clear, insightful interpretation of available internal and external data.Assist with the definition and implementation of operational reports, decision support tools, KPIs, dashboards, and analytic models that provide enhanced insight and improve organizational decision-makingProvide support to data quality and data validation through analysis of data and assisting in understanding the meaning of data.Perform quality and accessibility testing and verification of ingested data setsData Quality - Understanding of DQ concepts and familiarity with DQ tools and methods; experience working on an active Data

Must Have:

Bachelor’s degree in Computer Science or similar1 - 3 Years of Experience in Data Analysis and Data ScienceExperience using visualization techniques and tools such as Power BIExperience manipulating and analyzing large and complex data setsUnderstanding of the implications on data analysis related to complex end-to-end business processes comprised of multiple systems, manual interventions and customizationHave strong attention to detail and ability to identify trends and patterns of informationUnderstanding of general landscape for data science and big data opportunitiesStrong critical thinking, problem-solving skills, understanding of algorithms and a deep appreciation for working with data

What’s in it for me? (EVP – Employee Value Proposition)

Be a member of a leading financial services and products innovation companyUnderstand a new business proposal life cycle and a variety of delivery modelsWorking with Global team members Opportunity to work with top tiered clients, global 500 companies and startupsEarn a competitive compensation package with unique benefits and facilitiesLead and work with fun, energetic team members who respect each other and celebrate differences
"|0|South|Raleigh| NC
data analyst intern|VisionPoint Marketing||0|South|Raleigh| NC
data analyst|DATA Inc.||0|South|Charlotte| NC
data analyst|Compass Group, North America||0|South|Charlotte| NC
data analyst|Harte Hanks||0|South|North Carolina|
senior data analyst manager|AXA Insurance plc||0|South|Charlotte| NC
data analyst|Piper Enterprise Solutions||0|South|Durham| NC
data analyst|Perm Placement (PAG)||0|South|Raleigh| NC
data scientist|Segra|"Tuesday, December 3, 2019
As Segra continues its impressive growth trajectory, we are developing a world-class commercial operations capability. We are seeking a Prospecting Database Scientist as an addition to this dynamic team. The ideal candidate will be one who thrives managing and analyzing data to make a direct impact on the success of the sales organization.

The Prospecting Database Scientist will directly impact the success of the Commercial Operations group by identifying opportunities to sell to new customers, grow share of wallet with existing customers, and defend against churn. Management, development and curation of the database will primarily consist of maintaining the accuracy of the database as the Segra network expands, and improving the overall enhancements to prospective and existing customer information. In addition to these primary functions, the role will support ad-hoc sales support initiatives within the Go-to-market Strategy and Sales Analytics team and the Commercial Operations group as a whole. The Prospecting Database Scientist will also work with other Segra functions and external vendors to ensure the prospecting database continues to provide the most complete and accurate data.

Key responsibilities include:

Managing and analyzing the prospecting database
Support ad-hoc sales support initiatives
Maintain integrity of data feeds

The ideal candidate will possess the following qualities:

Education:

Bachelor’s degree in analytics, business, or related field; equivalent work experience; or a combination thereof

Experience:

3+ years of experience with Microsoft Excel, Lattice, and/ or related software applications to create models above and beyond basics of reporting
Experience with SQL and Alteryx (or other big data analytics tools), as well as with different ‘big data’ modeling techniques
Sales experience and familiarity with the B2B telecom sales process preferred

Key Competencies:

Excellent analytical skills; able to confidently work with data in Excel and other programs to draw valuable insights
Strong technical skills; able to quickly become proficient in new software programs
Proficient vendor/data management skills; ability to work with vendors and internal data owners to identify high value datasets to merge with the prospecting database
Intellectual curiosity; strong desire to develop new skills and understand complex data sets
Team player able to work effectively across the team and organization to gather data, communicate analysis, and collaboratively solve problems



We are proud to be an

EEO/AA employer M/F/D/V. We maintain a drug-free workplace and perform

pre-employment substance abuse testing.
<h2>Apply Now: click  Apply Now"|2|South|Charlotte| NC
data scientist|Verizon|"What you’ll be doing...

As a data scientist, you will be ensuring that analytics drive continuous business improvements, bringing more profitable growth and an even better customer experience. You’ll define the analytics strategy and champion that strategy across the business, in order to create buy-in for data-driven decision making. Your end goal is to recommend improvements that will go straight to the bottom line, by helping us serve our customers.

Partner with others to understand business challenges.Design creative approaches to uncover the biggest opportunities for cost and time savings.Define and drive the analytics strategy and modeling approaches.Support business cases and translating findings into practical business implications.Influence the adoption of analytics in decision making.

What we’re looking for...

You are a master at analyzing big data. You thrive in an environment where enormous volumes of data are generated at rapid speed. You’re a creative thinker who likes to explore and uncover the issues. You are decisive. Communicating what you’ve uncovered in a way that can be easily understood by others is one of your strengths. You are great at influencing up, down, and across groups.

You’ll need to have:

Bachelor’s degree or four or more years of work experience.Four or more years of relevant work experience.Experience in applying statistical ideas and methods to data sets to answer business problems.Experience with visual science or dashboard design principles.Experience with general purpose programming languages (Python, R, etc.)

Even better if you have:

Degree in mathematics, statistics, physics, engineering, computer science, or economics.Experience with Tableau or similar visual analysis tool, optimization, analytics and large data sets, developing visually compelling interactive dashboards.Project management experience.Strong understanding of database concepts (Oracle, MS SQL, generic SQL, etc.).Strong understanding of data warehouse and data lake architecture (Teradata, Hadoop).Good understanding of third party analytic tools.Experience with shell scripting tools in Windows, Linux/Unix is a plus.Experience with data aggregating tools such as SPLUNK is a plus.

When you join Verizon...

You’ll have the power to go beyond – doing the work that’s transforming how people, businesses and things connect with each other. Not only do we provide the fastest and most reliable network for our customers, but we were first to 5G - a quantum leap in connectivity. Our connected solutions are making communities stronger and enabling energy efficiency. Here, you’ll have the ability to make an impact and create positive change. Whether you think in code, words, pictures or numbers, join our team of the best and brightest. We offer great pay, amazing benefits and opportunity to learn and grow in every role. Together we’ll go far.

Equal Employment Opportunity

We're proud to be an equal opportunity employer - and celebrate our employees' differences, including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. Different makes us better.

]]>Start your job application: click  Apply Now"|5|South|Cary| NC
senior data scientist|TZ Insurance Solutions|"We’re looking for a senior data scientist to drive our data science and analytics group forward! You’ll be joining a group of curious, smart, technically minded yet business savvy data scientists and analysts looking to make a difference to the company by designing and building out our data decisioning capabilities from the ground up!

As a senior data scientist, you’ll work collaboratively with our business, operations, analytics, and IT teams. You’ll be responsible for conceptualizing, designing and building out decision making products for our business in the spaces of marketing / lead gen, business operations, and customer retention.

Our ideal candidate is excited to join our fast-paced culture and is excited to contribute to our growing data science practice!

What you’ll do:

· Find new and improved ways for us to use data in our products, operations, and business strategies

· Lead new projects and initiatives starting from understanding business to carrying out projects and presenting to stakeholders.

· Design and execute data products in marketing, business operations, and customer retention spaces

· Act as a subject matter expert with all things data

· Work to build out the data science team as we grow

What we do:

We achieve competitive advantage through data-driven marketing and full management of the customer experience.We’re constantly refining our technology and our strategies, that’s why we’re the industry leader in delivering the best results to the top insurance brands in America.

That’s not just lip service either, we’re consistently awarded partner of the year from brands like AFLAC, Humana, and more. Our work has also been featured on The Dr. Oz Show, Forbes, and Vox -- to name a few.

We want people who fit within our Be Real culture. We want a diversity of programmers and writers and designers and data scientists and strategists and more. We’re made up of introverts and extroverts, suits and rebels, corporate types and anti-corporate types. We’re an environment where every person feels their full potential is only limited by their ability to conceive of it and make it happen.Our company grew from entrepreneurial roots but has big company resources to get amazing things done.

What we’re looking for:

· 7+ years of experience in a data science role, building predictive algorithms and data products ideally related to marketing, business operations, or customer retention

· Excellent understanding of machine learning techniques and algorithms such as decision forests, logistic regression, k-means clustering, etc.

· Ability to communicate findings clearly and deep understanding of your current business

· Proficiency with Python, SQL, Excel, and data visualization tools (Tableau, Power BI, etc.)

· Experience with big data platform (i.e. Hadoop)

· Intensely curious – always asking questions and not being OK with the status quo. Obsessed with making things better and more efficient.

· A lifelong learner that is excited to learn new data science technologies and apply those to technologies to our business

· Ability to be objective and follow the facts, cut through noise and create a story with data.

· Strong organizational skills including time and project management

· Thrives in a fast-paced environment that is constantly changing

· BS/MS in a quantitative field (Computer Science, Engineering, Mathematics, Statistics, etc.)

What’s in it for you:

· Medical, dental, vision, paid time off/holidays, 401(k), and bonus opportunity

· Frequent office events and outings

· Employee development programs, conference and training reimbursement

· Work remote flexibility

· Joining a growing and exciting team making a big impact on the business!

TRANZACT, aWillis Towers Watson Company is an Equal Opportunity/Affirmative Action employer and voluntarily complies with the laws and regulations related to employment without regard to race, color, religion, sex, national origin, marital status, sexual orientation, age, status as a protected veteran or individual with a disability, ancestry, gender, gender identity or expression, or any other protected group status or non-job related characteristic protected by applicable human rights or equal opportunity legislation. We are a company that values diversity. As required by law, we must record certain information to be used as part of our Affirmative Action Program. In extending this invitation you are advised that (a) response data is used for periodic government reporting and will remain confidential within Human Resources department; (b) responses are used solely to help us comply with government record keeping, reporting and other legal requirements.To apply to this job, click  Apply Now"|5|South|Raleigh| NC
senior data scientist|Brighthouse Financial|"Brighthouse Financial is on a mission to help people achieve financial security. As one of the largest providers of annuities and life insurance in the U.S., we specialize in products designed to help people protect what they’ve earned and ensure it lasts. We are built on a foundation of experience and knowledge, which allows us to keep our promises and provide the value they deserve.

At Brighthouse Financial, we’re fostering a culture where diverse backgrounds and experiences are celebrated, and different ideas are heard and respected. We believe that by creating an inclusive workplace, we’re better able to attract and retain our talent, provide valuable solutions that meet the needs of our advisors and their clients, and deliver on our mission of helping more people achieve financial security. We’re seeking passionate, high-performing team member to join us. Sound like you? Read on.

How This Role Contributes to Brighthouse Financial:

Data Scientists in Brighthouse Financial’s Data Science organization work closely with cross-­functional teams in marketing, distribution, actuarial, product and other functions, leveraging Brighthouse Financial’s rich datasets to develop and deliver propensity models and data-­driven insights, and ultimately drive Brighthouse Financial’s top line growth. A successful candidate will be passionate about finding insights in data and using quantitative analysis to answer complex questions, with a collaborative and resourceful style.

Key Responsibilities:
Conduct data analytics with the relevant programming / statistical package (such as R or Python) for large-scale problem solvingWork independently and possesses exceptional technical ability. Understand complex business challenges, develop hypotheses, convert into the right analytical hypothesis, and communicate the results back to the partner teams with limited or no analytical background to drive the business strategyAnalyze internal / external, online / offline, and structured / unstructured data such as speech analytics, digital footprints, financial information, proprietary market research and secondary sources to identify insights Create innovative solutions to business problems. Partner with other operational areas to identify opportunities for new projects. Build strong working relationships and improve workflow and organizational issues. Build complex advanced-level machine learning and advanced analytics models. Handle and resolve questions and issues referred by junior staff members. May propose, evaluate and implement process improvements to increase efficiency and effectiveness. Perform other duties as required or assigned.

Essential Business Experience and Technical Skills:
Doctoral degree in a technical field and two plus years of related work experience, or a Master’s degree in a technical field and at least 3-4 years of related work experience, or a Bachelor’s degree in a technical field and at least 6-8 years of related work experience. Significant professional experience required applying quantitative analysis and modeling to solving real-world business problems including experience in model validation, testing and deploymentDemonstrated proficiency in Python/PySpark requiredDemonstrated ability to perform high quality work independently Excellent oral and written communication skills, including the ability to explain complicated quantitative concepts to non-­technical stakeholders using effective story telling techniques and visualizationAbility to translate business requirements into detailed analysis plans. Ability to prioritize requests to meet the most important and urgent business needs Working knowledge of insurance industry is a plusPrior exposure to financial services or insurance industry preferred

Travel:

Less than 5%Start your job application: click  Apply Now"|5|South|Charlotte| NC
senior data scientist|Synechron|"


 TECHNOLOGY

 Senior Data Scientist

 New York, NY and Charlotte, NC, USA

Apply



Job DescriptionThe Data Science team is looking for a seasoned data scientist with a strong analytics, programming, and machine learning background. The ideal candidate will work closely with top tier financial services organizations to formulate solutions to complex business problems using multiple analytical tools and frameworks, including statistical analysis, natural language processing, machine learning, and deep learning. The ideal candidate will be able to identify client needs, propose effective solutions, and implement the solutions as part of a team.

Synechron’s collaborative culture and global network of Tier One banking clients provides an incredible environment for a data scientist to work on the most cutting-edge use cases in machine learning and artificial intelligence in finance. You will have the opportunity to work with some of the best data scientists anywhere in an environment which truly values innovation, creative thinking, and a proactive approach to problem solving. Exciting projects include building machine learning platforms for investment research, private wealth management, IPO underwriting, customer analytics, social AI, and retail and commercial banking. As a senior member of the Data Science team you will have the opportunity to lead teams and projects and to mentor junior data scientists in their development.

Responsibilities

Design and develop scalable solutions to complex problems using statistical modeling, machine learning, Natural Language Processing, Optical Character Recognition, and deep learning;
Implement solutions in Python in multiple environments including Spark, AWS, and Azure;
Manage junior data scientists in the implementation of machine learning solutions;
Meet with clients to understand business use cases, identify needs, and formulate end-to-end solutions encompassing data ingestion, cleansing, modeling, and predictive and prescriptive analytics;
Manage the ingestion and cleansing of large data sets using big data tools such as Spark;
Translate solutions into business requirements;
Independently formulate new ideas for solving client problems or providing clients with new tools for growing revenue, reducing cost, improving customer acquisition and retention, and automating business processes.



RequirementsBasic Qualifications

Hold a MS or PhD degree in a quantitative discipline: computer science, applied mathematics, statistics, operations research, management of information systems, engineering, economics, social sciences or equivalent;
Programming skills in Python;
Presentation skills including experience presenting complex ideas to clients and prospects;
The ability to independently formulate solutions to complex problems or to otherwise think of potential solutions without guidance;
8+ years of total experience including 4+ years of experience developing machine learning systems in Python, Java, or a related programming language;
Hands on experience with data mining, machine learning, econometric analysis or equivalent;
Experience in Hadoop or other MapReduce paradigms and associated languages such as Spark;
Experience with Unix/Linux environment for automating processes with shell scripting.

Preferred Qualifications

Strong Python programming skills;
Knowledge of deep learning and related open source libraries such as TensorFlow;
Financial Services experience and knowledge of the FS industry;
Deep knowledge of Natural Language Processing;
Experience with Spark and machine learning libraries such as MLlib;
Experience in marketing and sales, being an innovator and disruptor is also a plus;
Being self-motivated, creative and collaborative;
Strong presentation and communications skills.




To apply to this job, click  Apply Now"|5|South|Charlotte| NC
senior data scientist|NetApp|"33643






Are you data-driven? We at NetApp believe in the transformative power of data – to expand customer touchpoints, to foster greater innovation, and to optimize operations. We are designed for simplicity, optimized to protect, created to embrace future opportunity, and open to enrich choice. We are the data authority for hybrid cloud, and we are helping our customers realize the full potential of their data.

We’ve built a Data Fabric for a data-driven world – to simplify and integrate data management across the resources that are best for the business. With the Data Fabric, our customers can harness the power of cloud data services, build cloud infrastructures, and modernize storage through data management.

By harnessing the power of hybrid cloud data services, customers gain the freedom of choice to securely manage and move data – anywhere, on any cloud. Only NetApp can help organizations deliver data-rich customer experiences when they rapidly test and deploy new applications that easily use data and services regardless of where they reside or in what form.
Job Summary
NetApp’s Cloud Operations and Engineering Services team provide enablers for a world class engineering team using data to support decisions. We are looking to apply Machine Learning and Artificial Intelligence to identify new opportunities for technical issue reduction, productivity gains, leverage assets, and automation. The ideal candidate has a solid data science background who actively listens and collaborates well with engineers, service owners, and leaders to create value out of the data ensuring short- and long-term needs are met. You are savvy with exploring and visualizing data, uncovering relationships and outliers, developing and evaluating statistical models, machine learning algorithms, and data modeling techniques, etc.
Responsibility


Designs, develops, and implements data management systems of analytic frameworks for the business’s data.
Uses analytical rigor and statistical methods to analyze large amounts of data, extracting actionable insights using advanced statistical techniques such as data analysis, data mining, optimization tools, and machine learning techniques and statistics (e.g., predictive models, LTV, propensity models).
Able to work with large data (structured and unstructured), and be proficient in extracting relevant feature data from relational and non-relational databases
Constantly innovating by building new features; improving modeling techniques to boost model performance; maintaining and refining the processes and procedures for building high-end analytic modeling solutions.
Interacting with business teams ensuring effective working relationships, translates business requirements into quick prototypes and building data-fueled solutions that drive the business closer to its overall goals and objectives.
Formulates new and creative ideas for leveraging the business’s vast collection of data in the databases
Assures the data is available, meaningful, and visible.. Where needed applies data cleansing.
Writing coherent reports and presentations on high-end analytical projects.
Constructs forecasts, recommendations and strategic/tactical plans based on applying data science techniques to business data.
 Consistent exercise of independent judgment and discretion in matters of significance.
Engages with service owners, engineers, and managers to VP level as part of shaping and implementing initiatives delivering results.


Job Requirements


 Self-motived, team player. Dependable with a strong work ethic.
 Believes in automated testing, and is able to develop modular, layered software that performs well and is easy to understand.
 Demonstrated ability to think strategically about business, product, and technical challenges.
Strong programming (such as Scala, Spark, Hadoop MapReduce), and statistical modeling skills (like Python or R) and Machine learning (ML) techniques include clustering, classification, regression, decision trees, neural nets, support vector machines, genetic algorithms, anomaly detection, association rules, sequential pattern discovery, and text mining
Proficiency in the use of statistical packages
 Experience in software design and development.
 Has experience and/or interest in refactoring legacy systems to use more modern technology.
 Strong oral and written communication skills.
 Ability to work collaboratively with other engineers and have strong influencing and leadership skills.
 Ability to handle multiple tasks concurrently with competing deadlines.
 Aptitude for troubleshooting and resolving issues even in unfamiliar environments.
 Ability to work on complex issues that require a detailed analysis of a variety of factors.
 Ability to work collaboratively within a team -- yet the ability to work independently, as well.
 Ability to develop longer-range project plans and schedules to complete complex projects or new product development.
 Experience in an environment that included revision control and project lifecycle tooling (Agile preferred).
 Ability to perform well in very dynamic environment.


Education & Experience


The successful candidate will possess 3+ years minimum of experience in data science or data engineering on an Enterprise SaaS solution, platform, marketplace, or other software-led product in an agile B2B environment, and 5+ years of experience overall.
Advanced degree in Computer Science, Statistics, Applied Mathematics or other analytical or quantitative-based field.
Deep mastery of a wide range of ML techniques, tools, and methodologies with a demonstrated capability to apply them to a broad range of business problems and data sources.
Experience with text mining, NLP and Deep Learning packages.
Experience with implementing and shipping predictive data and analytics products.
Proficiency in SQL, Python/R and experience with MapReduce frameworks.
Experience with Asset Management, Services Management or Operational software a plus.
Superb communication skills for both oral and written communication; ability to communicate confidently across all levels inside and outside of the organization.



So get ready to tap into the data visionary within, and join us as we accelerate digital transformation and empower our customers to change the world with data!

If you ask a NetApp employee why they work here, the answer is inevitably the same: the people. At NetApp, our culture is at the heart of what we do. We place importance in trust, integrity, teamwork, and caring above all else. NetApp is a place where people are empowered to make a difference. Empowered to innovate. Empowered to collaborate. Empowered to help ourselves and others be data-driven and change the world. We take care of each other, our customers, our partners, and our communities simply because it’s the right thing to do.

We work hard but also recognize the importance of work-life balance for our employees because what’s important to them is important to us! Recently we implemented Family First, which encourages employees to take paid time off to bond with a new child (through birth or adoption) or to care for a family member with a serious health condition. Our volunteer time off program is best in class, offering employees 40 hours of paid time off per year to donate their time with their favorite organizations. We provide comprehensive medical, dental, wellness and vision plans for you and your family. We offer educational assistance, legal services, and access to discounts and fitness centers. We also offer financial savings programs to help you plan for your future.

Join us and see what empowerment can do.

Equal Opportunity Employer Minorities/Women/Vets/Disabled



Nearest Major Market: Durham

Nearest Secondary Market: Raleigh

Job Segment:

 Database, Scientific, Medical, Engineer, Product Development, Technology, Engineering, Healthcare, Research

Apply now »

Apply Now: click  Apply Now"|5|South|Research Triangle Park| NC
entry level data scientist|RTI International||5|South|Durham| NC
senior data scientist|Brighthouse Financial|"Brighthouse Financial is on a mission to help people achieve financial security. As one of the largest providers of annuities and life insurance in the U.S., we specialize in products designed to help people protect what they’ve earned and ensure it lasts. We are built on a foundation of experience and knowledge, which allows us to keep our promises and provide the value they deserve.

At Brighthouse Financial, we’re fostering a culture where diverse backgrounds and experiences are celebrated, and different ideas are heard and respected. We believe that by creating an inclusive workplace, we’re better able to attract and retain our talent, provide valuable solutions that meet the needs of our advisors and their clients, and deliver on our mission of helping more people achieve financial security. We’re seeking passionate, high-performing team member to join us. Sound like you? Read on.

How This Role Contributes to Brighthouse Financial:

Data Scientists in Brighthouse Financial’s Data Science organization work closely with cross-­functional teams in marketing, distribution, actuarial, product and other functions, leveraging Brighthouse Financial’s rich datasets to develop and deliver propensity models and data-­driven insights, and ultimately drive Brighthouse Financial’s top line growth. A successful candidate will be passionate about finding insights in data and using quantitative analysis to answer complex questions, with a collaborative and resourceful style.

Key Responsibilities:
Conduct data analytics with the relevant programming / statistical package (such as R or Python) for large-scale problem solvingWork independently and possesses exceptional technical ability. Understand complex business challenges, develop hypotheses, convert into the right analytical hypothesis, and communicate the results back to the partner teams with limited or no analytical background to drive the business strategyAnalyze internal / external, online / offline, and structured / unstructured data such as speech analytics, digital footprints, financial information, proprietary market research and secondary sources to identify insights Create innovative solutions to business problems. Partner with other operational areas to identify opportunities for new projects. Build strong working relationships and improve workflow and organizational issues. Build complex advanced-level machine learning and advanced analytics models. Handle and resolve questions and issues referred by junior staff members. May propose, evaluate and implement process improvements to increase efficiency and effectiveness. Perform other duties as required or assigned.

Essential Business Experience and Technical Skills:
Doctoral degree in a technical field and two plus years of related work experience, or a Master’s degree in a technical field and at least 3-4 years of related work experience, or a Bachelor’s degree in a technical field and at least 6-8 years of related work experience. Significant professional experience required applying quantitative analysis and modeling to solving real-world business problems including experience in model validation, testing and deploymentDemonstrated proficiency in Python/PySpark requiredDemonstrated ability to perform high quality work independently Excellent oral and written communication skills, including the ability to explain complicated quantitative concepts to non-­technical stakeholders using effective story telling techniques and visualizationAbility to translate business requirements into detailed analysis plans. Ability to prioritize requests to meet the most important and urgent business needs Working knowledge of insurance industry is a plusPrior exposure to financial services or insurance industry preferred

Travel:

Less than 5%Start your job application: click  Apply Now"|0|South|Charlotte| NC
senior data scientist|TZ Insurance Solutions|"We’re looking for a senior data scientist to drive our data science and analytics group forward! You’ll be joining a group of curious, smart, technically minded yet business savvy data scientists and analysts looking to make a difference to the company by designing and building out our data decisioning capabilities from the ground up!

As a senior data scientist, you’ll work collaboratively with our business, operations, analytics, and IT teams. You’ll be responsible for conceptualizing, designing and building out decision making products for our business in the spaces of marketing / lead gen, business operations, and customer retention.

Our ideal candidate is excited to join our fast-paced culture and is excited to contribute to our growing data science practice!

What you’ll do:

· Find new and improved ways for us to use data in our products, operations, and business strategies

· Lead new projects and initiatives starting from understanding business to carrying out projects and presenting to stakeholders.

· Design and execute data products in marketing, business operations, and customer retention spaces

· Act as a subject matter expert with all things data

· Work to build out the data science team as we grow

What we do:

We achieve competitive advantage through data-driven marketing and full management of the customer experience.We’re constantly refining our technology and our strategies, that’s why we’re the industry leader in delivering the best results to the top insurance brands in America.

That’s not just lip service either, we’re consistently awarded partner of the year from brands like AFLAC, Humana, and more. Our work has also been featured on The Dr. Oz Show, Forbes, and Vox -- to name a few.

We want people who fit within our Be Real culture. We want a diversity of programmers and writers and designers and data scientists and strategists and more. We’re made up of introverts and extroverts, suits and rebels, corporate types and anti-corporate types. We’re an environment where every person feels their full potential is only limited by their ability to conceive of it and make it happen.Our company grew from entrepreneurial roots but has big company resources to get amazing things done.

What we’re looking for:

· 7+ years of experience in a data science role, building predictive algorithms and data products ideally related to marketing, business operations, or customer retention

· Excellent understanding of machine learning techniques and algorithms such as decision forests, logistic regression, k-means clustering, etc.

· Ability to communicate findings clearly and deep understanding of your current business

· Proficiency with Python, SQL, Excel, and data visualization tools (Tableau, Power BI, etc.)

· Experience with big data platform (i.e. Hadoop)

· Intensely curious – always asking questions and not being OK with the status quo. Obsessed with making things better and more efficient.

· A lifelong learner that is excited to learn new data science technologies and apply those to technologies to our business

· Ability to be objective and follow the facts, cut through noise and create a story with data.

· Strong organizational skills including time and project management

· Thrives in a fast-paced environment that is constantly changing

· BS/MS in a quantitative field (Computer Science, Engineering, Mathematics, Statistics, etc.)

What’s in it for you:

· Medical, dental, vision, paid time off/holidays, 401(k), and bonus opportunity

· Frequent office events and outings

· Employee development programs, conference and training reimbursement

· Work remote flexibility

· Joining a growing and exciting team making a big impact on the business!

TRANZACT, aWillis Towers Watson Company is an Equal Opportunity/Affirmative Action employer and voluntarily complies with the laws and regulations related to employment without regard to race, color, religion, sex, national origin, marital status, sexual orientation, age, status as a protected veteran or individual with a disability, ancestry, gender, gender identity or expression, or any other protected group status or non-job related characteristic protected by applicable human rights or equal opportunity legislation. We are a company that values diversity. As required by law, we must record certain information to be used as part of our Affirmative Action Program. In extending this invitation you are advised that (a) response data is used for periodic government reporting and will remain confidential within Human Resources department; (b) responses are used solely to help us comply with government record keeping, reporting and other legal requirements.Start your job application: click  Apply Now"|0|South|Raleigh| NC
