position|company|description|reviews|Region|City|State
data scientist|HHB Systems|"About HHB Systems:

HHB Systems is a small veteran owned business known for systems engineering and technical assistance on world class programs. We lead the way in professional management advisory services; analytic support; cybersecurity; systems engineering; systems and application design; acquisitions and integration; as well a systems administration of major analytical DoD operational systems. We are looking for talented, creative, team-oriented professionals who take pride in providing innovative, relevant, and actionable solutions for our customers' most challenging problems.

HHB Systems is seeking professionals to provide support services that enable effective operations across the key components and offices across the National Geospatial-intelligence Agency. This program is designed to provide access to a large quantity of qualified cleared personnel with skills in management and technical services support, which will allow NGA to more efficiently fulfill its mission of providing timely, relevant, accurate and actionable geospatial intelligence in support of national security. We have multiple openings and seek a broad range of experience. Compensation and responsibilities will be commensurate with the experience of the candidates.

We seek Statisticians/Data Scientists to support our customer at the National Geospatial-Intelligence Agency (NGA). The ideal candidate will provide statistical and mathematical support in assisting NGA analyze and interpret a wide range of data to help NGA understand and improve our customer’s experience. Ability to leverage a range of data sources (e.g., Web traffic, customer requests for information, survey responses, production databases, etc.) for an understanding of what drives a positive customer experience. Provide insights that will be used to inform NGA strategy and decisions, in partnership with teams examining Website design, customer interactions, featured content, and future GEOINT products and services.

Works with various stakeholders to develop business questions and identify the data necessary to analyze to answer those questions. Collaborate across a diverse team of statisticians/data analysts. Utilizes industry standard communication and visualization tools to visualize and communicate complex quantitative information and analysis to senior executives. Applies business analytics and customer segmentation techniques in any corporate function, e.g. marketing analytics, consumer analytics, operations analysis, human capital analytics, or other relevant fields. Uses data mining for structured and unstructured information to join and explore relationships in disparate data sets. Applies advanced analytics capabilities to derive insights from a combination of unstructured, semi-structured, and structured data. Maintains, moves, and manipulates data between applications, using appropriate software: Apache Spark, ElasticSearch, R, Python, Kibana and others as technology evolves. Strength in collaboration and teamwork within, between, and across organizational boundaries.

Demonstrates good oral and written communication skills, along with good interpersonal skills and an ability to work cooperatively and effectively as a team member

Required Qualifications:

TS/SCI clearance

For candidates with less than 3 years of experience:

Bachelor's degree and/or equivalent experience within field.Familiarity with MS Office, data mining, ability to develop and manipulate, and maintain databases. Demonstrated experience using COTS statistical software (SPSS, SAS, MatLab etc.), COTS desktop software (MS Office and Access), and the Windows operating environment. Of particular importance is software packages used for advanced statistical analysis of operational data and tools for data visualization.

For candidates with 3 – 6 years of experience:

Bachelor's degree and/or equivalent experience within field.Same as above with intermediate-level knowledge and skills with: Ability to develop mathematical algorithms and applications in response to complex requirements. Ability to identify systems enhancements and new capabilities, concept demonstrators, capability business cases. Ability to provide training as new systems and capabilities move into operational use. Must be able to take leadership roles on technical teams or consortiums.

For candidates with 7 – 10 years of experience:

Bachelor of Science degree or higher in statistics, mathematics, image science, remote sensing, earth science, physical science or related technical or scientific field; or similar course of study at an accredited school (or substituted education and experience).Same as above at a superior level with: Demonstrated participation in and/or directing the activities of highly skilled technical and analytical teams responsible for developing solutions to highly complex analytical/intelligence problems. Understanding of NGA’s Geospatial Policies like International Policy, Co-Production, and dissemination of data desired.

For candidates with 10+ years of experience:

Bachelor of Science degree or higher in statistics, mathematics, image science, remote sensing, earth science, physical science or related technical or scientific field; or similar course of study at an accredited school (or substituted education and experience).Same as above with Expert-level proficiency, and at least 10 years’ experience. Ability to develop and lead teams in the support of GEOINT regional offices and divisions. Proven ability to interact and provide technical support to Office-level leadership and management internally as well as externally.

WORKING CONDITIONS: The work is typically performed in an office environment and at client site locations; which requires proper safety precautions. The above job description is not intended to be; nor should it be construed as; exhaustive of all responsibilities; skills; efforts; or working conditions associated with this job. Requests for reasonable accommodations will be considered to enable individuals with disabilities to perform the principal (essential) functions of this job.

HHB Systems is an Equal Opportunity and Affirmative Action Employer. We welcome and encourage diversity in our workforce. It is the policy of HHB Systems to provide equal employment opportunity to all employees and qualified applicants without regard to race, color, religion, national origin, sex, age, disability, pregnancy, sexual orientation, gender identity, genetic information, protected veteran status, or any other protected characteristic under federal, state or local laws."|0|South|Springfield| VA
data scientist|Nestle USA|"Foods people love. Brands people trust. And a career that nourishes future like no other.

At Nestlé USA (NUSA), we are committed to providing high quality products that are essential to living well. As individuals and teams, we are empowered to make meaningful contributions that positively impact our families, communities, and planet. With our portfolio of global brands, the opportunities to innovate and grow are limitless. As the world’s leading food and beverage company, our focus is not only about delighting our customers, it’s about enriching you!

Enterprise Analytics (EA) – The Organization You Will Be Part Of

We have established a central Enterprise Analytics team to drive a culture of data and analytics driven business decision-making, from the executive boardroom to the store shelf. To fulfil this vision, we are building advanced data, analytical and automation capabilities while also delivering improved cross-functional insights to help the enterprise make faster and better decisions to ultimately win in the marketplace.

Position Summary – Your Impact

As a “Business Scientist” (Business Acumen Data Scientist), the Enterprise Analytics Data Scientist will serve as the advanced analytics expert across EA initiatives currently in flight or being planned at NUSA, building, enhancing and applying sophisticated, interconnected and predictive algorithms to drive profitable growth across the enterprise.

Primary Responsibilities – What You’ll Do

Test and implement the advanced analytics methods to derive insights that drive business growth
Drive the execution of AI solutions to address business needs
Drive EA priorities through rapid piloting and scaling of next gen technologies
Incorporate the latest data science thinking into NUSA’s solutions and models

A few potential analytics areas you will be involved in are listed below.

Recommendation Engine (e.g. Sales Recommendation Engine, Supply Chain Recommendation Engine)
Predictive Scenario Planning (e.g. Future business performance, drivers and scenarios)
Prescriptive Optimization (e.g. Trade Promotion Optimization, Commercial Spends Optimization, Network Optimization)
Integrated Forecasting (e.g. Financial forecasting, Demand Forecasting)
Intelligent Automation

Your Team – Who You’ll Work With

Work with Director, EA Advanced Analytics to generate innovative, cross-functional solutions which comprehensively address the asks of the business
Collaborate with Analytics, and Insights teams at EA, and business functions across portfolio of analytics projects

Necessary Skills & Qualifications

SKILLS & COMPETENCIES

Business acumen (strong understanding of how business operates, and how to harness data and analytics to meet business needs).
Ability to develop and deploy advanced analytical models and algorithms that drive profitable growth at NUSA.
Strong working knowledge of a variety of machine learning techniques (Regression, Clustering, Decision Tree, Probability Networks, AI, Machine Learning, Neural Networks, Bayesian models etc.).
Proficient with one or more programming language such as R, Python, SAS.Advanced skill interpreting, extrapolating and interpolating date for statistical research and modeling.
Experience visualizing/presenting data for stakeholders using PowerBI and/or Tableau
Passion for solving complex data problems and generating cross-functional solutions in a fast-paced environment
Self-motivated

QUALIFICATIONS & REQUIREMENTS

Undergraduate Degree in Computer Science, Engineering, Mathematics, Statistics, Business or a similar field. Master’s degree preferred


5 years of experience using various programming languages (R, Python etc.) to develop and apply advanced cognitive or machine learning methods and algorithms to address business priorities, with focus on consumer products preferred

#LI-MS1"|5|South|Arlington| VA
data scientist|Virginia Tech Applied Research|"Position Summary: The data scientist performs a broad range of analyses (descriptive and

predictive) on diverse datasets including big data and streaming data. Primary

responsibilities include collecting, processing, and analyzing data and

applying natural language processing, modelling and simulation, and machine

learning techniques to characterize data trends and identify indicators of science

and technology emergence to support U.S. government customers.

Required

Education, Certifications, Skills, Capabilities:

Bachelor’s or Master’s degree in a data

science, computer science or related discipline such as operations research,

though any individual with the necessary skills and a passion for quantitative

analysis is strongly encouraged to apply. Experience developing and using R,

Python, SQL, and/or other language.Experience building statistical models,

performing simulations, and applying various machine learning approaches.Must be comfortable applying state-of

the art techniques to new problems and evaluating their effectiveness.Demonstrable critical and creative

thinking abilities.Strong interpersonal and teambuilding

skills.Strong verbal and written communications

skills. Demonstrated ability to work as a team

contributor with a mission focus and emphasis on service, integrity, and

excellence.

Desired

Education, Certifications, Skills, Capabilities:

Incumbent typically has 3-5 years of post-education experience.Experience accessing and retrieving from open source data

repositories (e.g., using APIs, web scraping).Experience with forecasting or modelling time-series data sets.Prior experience working within a fast-paced cross-discipline

corporate environment.Record of innovation and creative problem solving with an

entrepreneurial mindset.

Duties:

The duties of this position shall include, but are not necessarily

limited to (and not listed in priority order):

Assist in the design, planning, and execution of complex research

projects to supports science and technology analysis and forecasting.Collect and analyze large volumes of data and identify meaningful

trends, extrapolations, or other patterns.Create visualizations summarizing the useful information derived

from data.Research, develop, and write complex content for client reports.Communicate research findings via client presentations and

peer-reviewed publications.Conduct technical reviews of reports and presentation material for

structure, accuracy, consistency, and appropriateness of content.Other duties as may be assigned.

Primary Work Location: Arlington, Virginia – this

position does not qualify for long-term mobile/remote work or telework.

Special Work Conditions: Periodic travel to Blacksburg, Virginia.

Possible travel to other CONUS locations. Occasional work outside of corporate

core business hours.

Security: U.S. citizenship required.

Virginia Tech Applied Research Corporation is an equal opportunity

employer and does not discriminate on the basis of race, color, national

origin, military status, gender, religion, age, or disability."|1|South|Arlington| VA
data scientist|Data Intelligence Technologies|"Description:

Data Intelligence Technologies is seeking a Data Scientist/Analystto join our team! The successful candidate will possess a diverse range of data-focused skills and experience, both technical and analytical. They will have a strong desire and capability for problem solving, data analysis and troubleshooting, analytical thinking, and experimentation.

Duties, Tasks & Responsibilities

Designing and implementing innovative ways to analyze and exploit the Sponsor’s data holdingsResearching and reporting on a wide variety of Sponsor inquiriesRaising proactive inquiries to the Sponsor based on observations and proposed data analysis/exploitationLeveraging technical skills to solve problems and improve analytic methodologiesDeveloping custom searchesCommunicating and coordinating with internal and external partners as needed



Qualifications

REQUIRED:

Must have an active TS/SCI w/poly security clearanceAt least 6 years of investigative experience, using a combination of technical and analytic skillsDemonstrated effectiveness in providing impromptu as well as prepared data analysis and briefingsDemonstrated effectiveness in collecting information and accurately representing/visualizing it to non-technical third partiesDemonstrated proficiency in a wide range of data query tools and technologiesDemonstrated, hand-on technical experience with data visualization techniques and toolsStrong experience with SPSS, Spotfire, SQL, and/or similar technologies

PREFERRED:

Demonstrated, hands-on experience developing algorithms and applying statistics concepts/techniquesDemonstrated proficiency with RDemonstrated record of identifying actionable opportunities to streamline work processes and improve the effectiveness of work productsDemonstrated judgement in following up on questions generated from Sponsor data holdings and leads

Location: Chantilly, VA

About Data Intelligence

Data Intelligence is an ""All Things Big Data"" shop specializing in Data Search & Discovery, Data Engineering, Data Clouds, Data Science, Data Visualizations, Data Analytics and Data Security. We produce innovative software and data services to customers within the Intelligence Community and Department of Defense.Data Intelligence is located in the Washington DC area with offices in Crystal City and the District of Columbia.

www.dataintelligencetech.com

www.blursearch.com"|0|South|Chantilly| VA
junior data scientist|General Dynamics|"Job DescriptionWe are GDIT. The people supporting and securing some of the most complex government, defense, and intelligence projects across the country. We ensure today is safe and tomorrow is smarter. Our work has meaning and impact on the world around us, but also on us, and that’s important.

GDIT is your place. You make it your own by embracing autonomy, seizing opportunity, and being trusted to deliver your best every day. We think. We act. We deliver. There is no challenge we can’t turn into opportunity. And our work depends on TS/SCI level cleared Junior Data Scientist joining our team to support our Intelligence customer in Springfield, VA

Performs data analysis, interpretation, and management duties. Develops rules and methodologies for data collection and analysis

Work as part of a small team of data engineers, database developers and visualization specialists to analyze large sets of structured data, looking for anomalies and undiscovered correlations. Combining analytic, Python, and R skills to discover and solve data problems obscured to the layman by the sheer volume of data. Apply fuzzy matching and statistical analysis to find and deal with inaccurate data points or missing data, and work with data providers to correct their input feeds. You will use a variety of tools to profile and visualize data, developing reports, dashboards, and repeatable analyses for leadership.

Job Responsibilities
Perform deep dive analysis into data sets and reports to identify problems or suspected issues with collected data.
Analyze business operations requirements for data, evaluate existing data quality, and recommend improvement opportunities
Analyze output products to assure data quality and conformance to requirements
Participate in continuous improvement efforts to increase available data quality and speed of delivery
Participate on an Agile development team, using Scrum techniques, as a contributing development team member
Collaborate with peers and provide professional assessments of project tasks
EducationBA/BS

Bachelor’s Degree in a related business or technical discipline, or the equivalent combination of education, technical training, or work/military experience.

Agile development certifications preferred.Qualifications2+

Required Skills:


Good Python Scripting
SQL Scripting
MS Excel (e.g., vlookup, pivot tables , etc)
Time management skills and the drive to work with limited supervision within a small team
Ability to manage priorities across multiple project tasks
TS/SCI clearance required

Desired Skills:


Familiarity with Agile Scrum methodologies
Experience with analytic tools like Tableau, Kibana, or Alteryx,
Experience with relationshal databases like Postgres, SQL Server, Oracle, or MySQL
Jupyter Notebook
R Studio

For more than 50 years, General Dynamics Information Technology has served as a trusted provider of information technology, systems engineering, training and professional services to customers across federal, state, and local governments, and in the commercial sector. Over 40,000 GDIT professionals deliver enterprise solutions, manage mission-critical IT programs and provide mission support services worldwide. GDIT is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class."|0|South|Springfield| VA
data scientist|Management Consulting & Research|"

Data Scientist


Location



Norfolk, VA


Job Code

4537


# of openings

1



Apply Now
THE COMPANY

MCR is the trusted leader in integrated program management solutions. Since 1977, we have provided objectivity, smart thinking and the highest levels of support to help our clients get the job done, and done right. Our vast experience and knowledgeable people are our greatest assets. Their subject matter expertise, commitment to excellence and the high quality of their work, combined with our full suite of services, allows our clients to accomplish their missions and support national priorities. Our corporate values are based on integrity, excellence, honesty, service and trust. It is through these values that we form long-term client partnerships, build expertise, and attract and retain talented employees. For more information about MCR, LLC career opportunities, please visit www.mcri.com.

DESCRIPTION OF DUTIES

NATO established Headquarters Supreme Allied Commander Transformation (HQ SACT) in Norfolk, VA, in 2003 to lead transformation efforts and improve military capabilities to meet 21st century security and defense requirements. This work encompasses the need to enhance the Alliance’s ability to apply a comprehensive approach to the conduct of future operations and engagement with partners, NATO’s interaction with non-NATO entities that include states, non-state actors and international and non-governmental organizations.

Pursuant to the decision by the North Atlantic Council to implement the NATO Command Structure Adaptation, ACT has developed a Strategic Alternatives Branch (SALT). The Branch provides the Commander with alternative ideas derived through the extensive use of data science and analytics that exist outside NATO’s conventional processes in the service of Warfare Development.

The scope of this work is to drive improvements to the quality of NATO’s situational awareness, risk assessment, strategy, and decision making over the mid- to long-term horizon through the application of data science and analytics to improve organizational performance throughout the Alliance.
Job responsibilities include:

Provision of technical expertise regarding the application of data science and analytics to strategic alternatives. Leverages various statistical techniques to identify patterns within large data sets to make predictions and enterprise-oriented suggestions. Utilizes predictive modeling to increase and optimize the effects of Warfare Development.
Development of strategies to identify patterns within large data sets, make predictions based on data science, and provide corresponding recommendations to senior leadership. Simplifies and communicates key findings and insights to senior leadership and draws implications for work organization-wide
Predictions based on data science. This line of effort consists of working alongside key stakeholders across NATO to develop and execute data-science strategies over the long-term. This includes both strategies for data science, e.g., how to scale the use of data science in support of every level of decision-making) and strategies informed by data science, e.g., the use of data science to support the development and translation of policy between NATO HQ and the NATO Command Structure.
Metrics that improve NATO’s ability to assess effects in the mid- to long-term horizon. Doing so includes the development of comprehensive analytical and mapping capabilities to identify or predict relevant, feasible, and potential challenges and opportunities to NATO and partners.

BASIC QUALIFICATIONS

Professional experience in the area international relations and security studies.
Masters degree in a data science or related field.
Four years (within the last seven years) experience conducting predictive analytics using data science (big data) and providing advice on relevant issues in the field of data science.
Demonstrated experience in preparation and development of Flag Officer/General Officer or civilian equivalent briefings, background papers, reports, and speeches.
Active US Secret / NATO Secret security clearance.

EQUAL OPPORTUNITY EMPLOYER

MCR, LLC is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law.

"|1|South|Norfolk| VA
senior data scientist|Discovery Communications, Inc.|"Position Summary

Our Team

The Global Data & Advanced Analytics (GDA) team enables Discovery to turn data into action. Using big data platforms, data warehousing and business intelligence technology, audience data, advanced analytics, data science, visualization, and self-service analytics, this team supports global company efforts to increase revenue, drive audiences, and enhance consumer engagement. Join a team that supports high impact business partners by leveraging data to drive innovation.

The Role As part of a growing team that is innovating the way Discovery does business around the world, the Senior Data Scientist/Statistician will be responsible for executing high impact data science projects to support our Ad Sales, Finance, Research, and Media business partners. These efforts will include optimization of revenue, viewership, engagement, retention, content value, and customer value for multiple media platforms. Specifically, you'll be responsible for developing and operationalizing mathematical/statistical analyses, hypothesis tests, and algorithms/models. You'll also be responsible for refining and executing operationalized algorithms and models.

You'll need to be an innovative forward-thinker who will help lead end-to-end execution of data science projects and contribute directly to existing and emerging business strategies and goals. Communication and ability to work in a collaborative team environment are essential.

You'll work with the Data Science Sr. Manager, data & analytics team, data engineering team, and business stakeholders to develop, refine, and scale data products. Therefore, this role requires strong technical and communication skills, creativity and attention to detail, and experience executing end-to-end data science projectsfrom use case definition to final product delivery.



Discovery Silver Springs, Maryland location and/or virtual work will be considered.

Responsibilities

Apply data mining techniques to cleanse and explore large, complex data sets in preparation for further analysis2. Apply appropriate data reduction, feature selection, and feature engineering techniques3. Develop and implement hypothesis tests4. Develop, validate, and operationalize appropriate mathematical and statistical algorithms and models5. Review, make enhancements to, and execute operationalized algorithms and models6. Develop data products to communicate insights to internal stakeholders7. Communicate insights from analyses to internal stakeholders in clear business terms8. Assist in making data science techniques approachable and understandable to non-data scientists9. Collaborate with data & technology teams to create repeatable processes and scalable data products10. Identify appropriate data science solutions as new data-centric business problems arise 11. Stay current with new data science methods, technologies, and industry trends12. Support Data Science Sr. Manager in developing and implementing data science processes and best practices

Requirements

Master's or PhD degree in a quantitative field (statistics, physics, computer science, etc.) * Minimum of 3-5 years proven business experience and technical expertise in data science * Experience cleansing and preparing large, complex datasets for analysis* Expertise applying statistics or machine learning in a professional or other intensive problem-solving environment with large, complex datasets* Experience with hypothesis testing, regression & classification, time series analysis, & optimization* Expertise in statistical programming languages such as R or the Python scientific stack (NumPy, SciPy, scikit-learn, etc.)* Experience with Amazon Web Services (RedShift, S3, EC2, EMR, etc.) and Apache Spark preferred* Experience with SQL and NoSQL databases* Familiarity with data visualization tools, like Tableau* Strong analytical, critical thinking, and problem solving skills* Excellent communication skillsability to present complex information in a concise and compelling manner* Ability and eagerness to learn and teach others* Prior media or direct-to-consumer industry experience preferred
Must have the legal right to work in the United States


Sterling, Virginia, VASDL2017"|5|South|Sterling| VA
junior data scientist|Booz Allen Hamilton Inc.|"Job Number: R0068419

Financial Intelligence Data Scientist, JuniorThe Challenge:

Are you excited at the prospect of unlocking the secrets held by a data set? Are you fascinated by the possibilities presented by the IoT, machine learning, and artificial intelligence advances? In an increasingly connected world, massive amounts of structured and unstructured data open up new opportunities. As a data scientist, you can turn these complex data sets into useful information to solve global challenges. Across private and public sectors — from fraud detection, to cancer research, to national intelligence — you know the answers are in the data.

We have an opportunity for you to use your leadership and analytical skills to support the US Department of Treasury. You’ll work closely with your customer to understand their financial intelligence needs, then dig into their data-rich environment to find the pieces of their information puzzle. You’ll write scripts to integrate and parse data, conduct exploratory data analysis to discover hidden trends, apply statistical tests to validate hypotheses, and use the right combination of tools to turn disparate data points into objective answers to help senior managers make informed decisions. You’ll provide your customer with a deep understanding of their data, what it all means, and how they can use it. Join us as we use data science to support national security and safeguard the financial system.

Empower change with us.

You Have:

-Experience with conducting data analysis

-Experience with using SQL to conduct complex queries and data joins

-Experience with graph databases, including Neo4j, such as data structures and query concepts

-Ability to develop analytics using Agile processes and procedures

-Current Secret clearance

-HS diploma or GED

Nice If You Have:

-Experience with existing US Department of Treasury and DARPA analytic tools

-Experience with SAS or other commercial analytic tools

-Experience with using Python for basic data cleaning, processing, and modeling using common data science packages, including Numpy, Pandas, and Scikit-Learn

-Knowledge of common machine learning algorithms, including logistic or linear regression, random forests, and support vector machines and associated applications for forecasting and classification

Clearance:

Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; Secret clearance is required.

Build Your Career:

At Booz Allen, we know the power of analytics and we’re dedicated to helping you grow as a data analysis professional. When you join Booz Allen, you can expect:

access to online and onsite training in data analysis and presentation methodologies, and tools like Hortonworks, Docker, Tableau, and Splunka chance to change the world with the Data Science Bowl—the world’s premier data science for social good competitionparticipation in partnerships with data science leaders, like our partnership with NVIDIA to deliver Deep Learning Institute (DLI) training to the federal government

You’ll have access to a wealth of training resources through our Analytics University, an online learning portal specifically geared towards data science and analytics skills, where you can access more than 5000 functional and technical courses, certifications, and books. Build your technical skills through hands-on training on the latest tools and state-of-the-art tech from our in-house experts. Pursuing certifications? Take advantage of our tuition assistance, onsite boot camps, certification training, academic programs, vendor relationships, and a network of professionals who can give you helpful tips. We’ll help you develop the career you want, as you chart your own course for success.

We’re an EOE that empowers our people—no matter their race, color, religion, sex, gender identity, sexual orientation, national origin, disability, veteran status, or other protected characteristic—to fearlessly drive change.</br>"|4|South|Vienna| VA
data scientist|Acuity Inc.|"Acuity, Inc. is a leading management and technology consulting firm that specializes in serving the federal government. Our innovative, collaborative and rewarding work environment has earned repeat honors from the Washington Business Journal’s Best Places to Work and SmartCEO Corporate Culture Awards.

We have an immediate opening for a Data Scientist to join our DHS project team!

Responsibilities:

Work directly with client stakeholders to understand and define analysis objectives and then translate these into actionable results.Obtain data from multiple, disparate data sources including structured, semi-structured and unstructured data.Use machine learning and data mining technique to understand the patterns in large volumes of data, identify relationships detect data anomalies, and classify data sets.Work with data integration developers to assess data quality and define data processing business rules for cleansing, aggregation, enhancement etc. support analysis and predictive modeling activities.Design and build algorithms and predictive models using techniques such as linear and logistic regression, support vector machines, ensemble models (random forest and/or gradient boosted trees), neural networks, and clustering techniques.Deploy predictive models and integrating them into business processes and applications.Validate and optimize model performance upon deployment and tracking over time as necessary.Present complex analysis results tailored to different audiences (e.g. technical, manager, executive) in a highly consumable and actionable form including the use of data visualizations.

Qualifications:

3+ years in a hands-on role performing predictive analytics using tools like Python or R.3+ years using data mining methods, such as clustering and anomaly detection, to understand data patterns and select appropriate predictive techniques.Knowledge of applied machine learning (tree-based methods, ensemble methods, neural networks/deep learning)Proficient understanding of relational (e.g. Oracle, SQL Server, PostgreSQL) and Big Data distributed structures (Hadoop/Spark) in order to source data effectively.Excellent communication skills to be able to interact directly with non-technical client stakeholders and act in a business-to-technical translation role.Experience working in an onsite client technical consulting environment preferred.Experience working within the Agile Scrum Framework.Self-motivated and self-managing.Proficient in creating reasonable and accurate time estimates for assigned tasks.

Clearance Requirements:

Must be US Citizen and be able to obtain and maintain a DHS Suitability

Job Type: Full-time

Experience:

relevant: 3 years (Preferred)

Work Location:

One location

Benefits:

Health insuranceDental insuranceVision insuranceRetirement planPaid time offFlexible scheduleTuition reimbursementProfessional development assistance

This Company Describes Its Culture as:

Stable -- traditional, stable, strong processesPeople-oriented -- supportive and fairness-focusedTeam-oriented -- cooperative and collaborative

Company's website:

www.myacuity.com

Schedule::

Monday to Friday
"|1|South|Arlington| VA
data scientist|Byte Systems|"MUST be a US Citizen with a U.S. Government clearance - TS/SCI with Polygraph

NOTE: Must have an active TS-SCI with poly. No sponsorships or upgrades are available. Submissions without this requirement will not be considered. H1-B holders will not be considered.

Description

This role uses Data Science and engineering techniques to to support and advance analytic tradecraft, exploitation of data sets and solving customer hard problems. This role devises, evaluates and uses algorithms for Natural Language Process (NLP), Social Network Analysis (SNA) and Machine Learning (ML). This role uses large data sets to perform entity resolution and extraction for work products and creates models to test the effectiveness of different courses of action. This role collaborates across a team of Data Scientists, Data Administrators, and Data Engineers to produce work products.

Benefits:

5 weeks paid vacation + 10 gov't holidays

15% contribution to 401k

ISP and cellphone reimbursement

LTD, STD disability and life insurance

Paid health, dental, and vision for employee and family.

$5000 annual training expense reimbursement

Computer purchase plan"|0|South|Reston| VA
data scientist|Ops Tech Alliance|"Data Scientist

Description

Ops Tech Alliance is seeking personnel who have a passion for developing and implementing Big Data solutions and want to do so in direct support to a DoD client. Data Scientists help the team in a distributed, scalable, Big Data store that includes Apache Accumulo, Apache Hadoop, MapReduce programming and technologies, and real0time data processing with Apache Spark. They also contribute to the development of machine learning, data mining, and statistical or graph-based algorithms designed to fuse and analyze massive data sets.

Working in cross functional teams, Ops Tech Alliance's Data Scientists support mission-focused analytic and rapid prototyping teams to deploy new data science capabilities for the customer.

Required Security Clearance: TS/SCI (Top Secret / Sensitive Compartmented Information)

Required Education & Certifications

BS or BA degree in Information Systems or CS

Required Experience & Skills

At least 3 years of experience with high-level languages, including Java
At least 2 years of experience with distributed scalable Big Data storage, including Accumulo, Cloudbase, HBase, or Bigtable
Experience in MapReduce programming with Apache Hadoop, the Hadoop Distributed File System (HDFS), and processing large data stores
Experience with a real-time, large-scale data processing engine, including Apache Spark
Experience using Agile software development methods in a DevOps environment
Experience developing solutions and integrating and extending free and open-source software (FOSS) or COTS products
Ability to exhibit flexibility, initiative, and innovation when dealing with ambiguous and fast-paced situations

Desired Experience & Skills

Experience in working with various intelligence disciplines, including GEOINT, HUMINT, MASINT, OSINT, and SIGINT and comprehension of the data and tools associated with these disciplines
Experience with intelligence or operations analysis in the DoD or intelligence community
Experience deploying applications in a Cloud environment
Experience designing and developing automated analytic software, techniques, and algorithms
Experience with open source software, including GeoWave and MapReduce Geo (MrGEO)
Security+ or CISSP and DoD 8570 Compliance Certifications

"|0|South|Springfield| VA
