company|description|position|reviews|Region|City|State
Kforce Technology Staffing||data analyst|0|West|Tualatin| OR
FlexIT Inc||data analyst|0|West|Beaverton| OR
Professional Resource Group||data analyst|0|West|Beaverton| OR
Centizen|"Description:

At client, we see client Digital Direct Commerce, Operations as a critical cross functional support role that unlocks our geo digital business to drive to their full potential. As Manager, Performance and Analytics, you will be diving into key business and operational indicators that drive value for our geo’s. Additionally, you will participate on projects and strategic initiatives, using analytics to assess and root cause key performance indicators, helping improve client Operations cross-functionally. As a valued member of our global ops community, you will also create, share, and adopt ‘best practices.’ Other responsibilities will include driving improvements in reporting tools and collaborating with stakeholder teams on issue resolution.

Key Responsibilities:

Understand key business drivers, and use this understanding to create analytics tools that will enhance the monitoring, reporting and analysis of operations - related metrics. Provide commentary and analysis regarding changes in operational KPIs, using relevant data points and standard procedures to assess root cause, and propose solutions and improvements

Using your subject matter expertise:

Develop reporting tools to provide NDDC Digital Ops with better insights into performance indicators.Ensure accuracy and timeliness of data, analytics, and reportingIdentify potential opportunities in existing operations processes; i.e. monitor consumer returns and ensure appropriate stakeholders have visibility to changes in trendsResearch and respond to requests from internal and/or external customers, either independently or with assistance from others as neededCollaborate with key global and geo business stakeholders to build and manage operational metrics. In the spirit of continuous improvement, partner cross-functionally to assess which Key Performance Indicators (KPIs) are most critical to the success of our business and adjust if requiredComplete quantitative analyses and modeling on performance end to end business analyticsPerform root cause analysis, on an adhoc basis, into critical KPIs when additional details are required to understand the storyWork with large datasets to create meaningful, executive-level visualizationsCreate efficiencies in the performance management domain through the development of standardized reporting utilizing business intelligence (BI) tools, like Tableau and Excel

A successful candidate will:

Demonstrate the ability to effectively collaborate with senior leaders, managers and team members.Be a self-starter and have an ability to work independently without a high amount of directionHave a passion for continuous improvementAnticipate internal and/or external business challenges and resistance and recommend solutionsPresent complex ideas, anticipate objections and persuade others to adopt a different point of viewCollaborate with operational partners to understand current state and future needsAssess current performance management structure, processes, and tools to identify opportunities for improvement/growthFoster collaboration, strategic alignment, and key deliverables with partners across the value chainDemonstrate an ability to assess and communicate the status of critical performance metrics and the impact that status will have on the business - based on data analysis completed by this individualEmbrace and lead innovation, and changeBring a passion for serving the team with operational support and a relentless pursuit of betterEffectively communicate, both verbally and through written communication, with staff and various levels of client LeadershipLead by example, with the highest standards of ethics and integrityBenchmark and research topics of relevance for best practices and innovation

Qualifications

Bachelor or master’s degree and minimum of five years relevant work experienceExperience managing and reporting key performance indicators (KPIs)Analytically strong, detail oriented with strong organizational skillsExperience with improving operational processesProven ability to navigate and get things done within a large and complex organizationProven ability to influence others, at multiple levels of the organization, from entry-level employees to executivesProven presentation and facilitation skills, including high-profile, executive communicationsDemonstrated experience working in team-oriented roles that rely on ability to collaborate with others Demonstrated experience working successfully in a highly matrixed work environmentExperience with problem-solving and resolving complex issues.Strong background in operations leadership and understanding of core performance culture principles Demonstrated ability to lead and influenceAvailable to work flexible schedule when needed to accommodate multiple time zones.Ability to work in a fast-paced environment, and anticipate the needs of a changing landscape

Advanced expertise of Microsoft Excel and PowerPoint

Prior experience with client systems and programs such as Tableau and Cognos is a plus
"|data analyst|5|West|Beaverton| OR
Centizen|"Description:

At client, we see client Digital Direct Commerce, Operations as a critical cross functional support role that unlocks our geo digital business to drive to their full potential. As Manager, Performance and Analytics, you will be diving into key business and operational indicators that drive value for our geo’s. Additionally, you will participate on projects and strategic initiatives, using analytics to assess and root cause key performance indicators, helping improve client Operations cross-functionally. As a valued member of our global ops community, you will also create, share, and adopt ‘best practices.’ Other responsibilities will include driving improvements in reporting tools and collaborating with stakeholder teams on issue resolution.

Key Responsibilities:

Understand key business drivers, and use this understanding to create analytics tools that will enhance the monitoring, reporting and analysis of operations - related metrics. Provide commentary and analysis regarding changes in operational KPIs, using relevant data points and standard procedures to assess root cause, and propose solutions and improvements

Using your subject matter expertise:

Develop reporting tools to provide NDDC Digital Ops with better insights into performance indicators.Ensure accuracy and timeliness of data, analytics, and reportingIdentify potential opportunities in existing operations processes; i.e. monitor consumer returns and ensure appropriate stakeholders have visibility to changes in trendsResearch and respond to requests from internal and/or external customers, either independently or with assistance from others as neededCollaborate with key global and geo business stakeholders to build and manage operational metrics. In the spirit of continuous improvement, partner cross-functionally to assess which Key Performance Indicators (KPIs) are most critical to the success of our business and adjust if requiredComplete quantitative analyses and modeling on performance end to end business analyticsPerform root cause analysis, on an adhoc basis, into critical KPIs when additional details are required to understand the storyWork with large datasets to create meaningful, executive-level visualizationsCreate efficiencies in the performance management domain through the development of standardized reporting utilizing business intelligence (BI) tools, like Tableau and Excel

A successful candidate will:

Demonstrate the ability to effectively collaborate with senior leaders, managers and team members.Be a self-starter and have an ability to work independently without a high amount of directionHave a passion for continuous improvementAnticipate internal and/or external business challenges and resistance and recommend solutionsPresent complex ideas, anticipate objections and persuade others to adopt a different point of viewCollaborate with operational partners to understand current state and future needsAssess current performance management structure, processes, and tools to identify opportunities for improvement/growthFoster collaboration, strategic alignment, and key deliverables with partners across the value chainDemonstrate an ability to assess and communicate the status of critical performance metrics and the impact that status will have on the business - based on data analysis completed by this individualEmbrace and lead innovation, and changeBring a passion for serving the team with operational support and a relentless pursuit of betterEffectively communicate, both verbally and through written communication, with staff and various levels of client LeadershipLead by example, with the highest standards of ethics and integrityBenchmark and research topics of relevance for best practices and innovation

Qualifications

Bachelor or master’s degree and minimum of five years relevant work experienceExperience managing and reporting key performance indicators (KPIs)Analytically strong, detail oriented with strong organizational skillsExperience with improving operational processesProven ability to navigate and get things done within a large and complex organizationProven ability to influence others, at multiple levels of the organization, from entry-level employees to executivesProven presentation and facilitation skills, including high-profile, executive communicationsDemonstrated experience working in team-oriented roles that rely on ability to collaborate with others Demonstrated experience working successfully in a highly matrixed work environmentExperience with problem-solving and resolving complex issues.Strong background in operations leadership and understanding of core performance culture principles Demonstrated ability to lead and influenceAvailable to work flexible schedule when needed to accommodate multiple time zones.Ability to work in a fast-paced environment, and anticipate the needs of a changing landscape

Advanced expertise of Microsoft Excel and PowerPoint

Prior experience with client systems and programs such as Tableau and Cognos is a plus
"|data analyst|0|West|Beaverton| OR
Kforce||data analyst|0|West|Tualatin| OR
Oregon Department of Education||data analyst|0|West|Oregon|
Randstad US||data analyst|0|West|Clackamas| OR
Kongregate||senior data analyst|0|West|Portland| OR
WE Communications||data analyst|0|West|Portland| OR
Oregon Health & Science University||business data analyst|0|West|Beaverton| OR
Portland Public Schools||data analyst|0|West|Portland| OR
BlackBerry|"Worker Sub-Type:Regular Job Description:

THE POSITION

We’re looking for a Data Scientist to join the Cylance Data Science team. At Cylance, we develop state-of-the-art machine learning techniques to solve long-standing problems in computer security. We discover novel ML techniques and applications, build systems to handle petabytes of ludicrously high dimensional data, and protect people from bad guys.

With machine learning at the heart of all of Cylance’s products, the Data Science team is a critical, highly visible, and high-impact team within the company. The team brings together experts from machine learning, stats, computer science, computer security, and various applied sciences, with backgrounds including deep learning, Bayesian statistics, time-series modeling, topology, scalable data processing, and software engineering.

You don’t need prior experience in security, although it helps. The right candidate will be able to gain domain expertise on the job, surrounded by some of the computer security industry’s leading minds.

WHAT YOU WILL DO

Invent novel machine learning techniques to solve important problems in computer security.Improve upon existing machine learning techniques used within Cylance.Write code that scales to very large datasets, often with millions of dimensions.Discover ways to strengthen machine learning models against adversarial attacks.Collaborate closely with internal product and engineering teams to help turn ML research prototypes into new products or features.Publish papers and present research at conferences, including ML/AI/Stats conferences, as well as security conferences like Black Hat, DEFCON, and RSA.Stay abreast of the latest publications and state-of-the-art techniques in relevant research communities (e.g., ML and stats).Consult with other teams within Cylance on applications of data science.Collaborate with other data scientists on the team to help accomplish all of the above.

WHO WE ARE LOOKING FOR

Extensive knowledge of machine learning fundamentals. You don’t just blindly call fit() in sklearn; you have a deep understanding of how many common ML algorithms work and are able to explain why they work the way they do.Strong math skills in general, especially linear algebra and statistics.Intermediate experience with python, at least to the point that you’re able to implement common machine learning algorithms without much trouble.A Master’s degree or PhD in a relevant area can be substituted for equivalent years of experience.

TECHNOLOGIES WE USE

Python, and libraries like sklearn, numpy, scipy, pytorch, and tensorflow.Various other languages, including Scala, C/C++, C#, Java, and x86 assembly.GitSparkVarious AWS services, like EC2 and S3.

ABOVE AND BEYOND

Excellent communication skills. You can clearly convey your ideas to others in speech and in writing.Kindness, and a deep willingness to help and collaborate with others.Five years minimum related experience with machine learning, computer science, and/or statistics.Experience within Cyber Security

WHAT WE NEED FROM YOU TO APPLY

Current resume Cover letter/summary expressing:



Why you are interested in working at Blackberry Cylance OR BlackberryThe skills, strengths and expertise you will contribute to our diverse team of extraordinary talent and humble hearts

Job Family Group Name:Product DevelopmentScheduled Weekly Hours:40Apply Now: click  Apply Now"|senior data scientist|0|West|Portland| OR
Seen by Indeed|"Seen by Indeed is a free service that connects qualified job-seekers (that's you) with top companies hiring tech roles.With one application you can be considered for thousands of tech roles from leading companies on Seen.

How Seen WorksWe find out what's important to you and match you with your dream job

Get started Complete a 5-minute application to be considered for roles at hundreds of leading companiesGet matched Companies apply to you with opportunities that reflect your role, location and salary specificationsGet career coaching Level up with free 1:1 coaching, our team will make sure you're ready to tackle any interviewGet your dream job

Skills and RequirementsWe look for top tech talent to join the Seen platform. Each candidate is reviewed on the following to make sure you're a good fit for our network

In Demand SkillsFrom strong communication skills to experience with the latest technologies, you have what employers are looking for

Stand Out QualitiesYou bring unique qualities and traits that stand out and make an impact

Change readyYou are ready for a career changes and will be responsive to employers who reach out with job opportunities

Get matched with top tech companies on Seen!"|data scientist|0|West|Portland| OR
Vevo|Vevo is the world’s largest all-premium music video provider, offering artists a global platform with enormous scale through its distribution partners. Vevo connects artists with their audience globally via music videos and original content, working directly with them to find unique ways to bring their music to life visually. Vevo also works with emerging artists, providing them with a platform of global scale and reach, to find and grow their audience. Reaching 26 billion monthly views globally, Vevo has over 400,000 music videos in its catalogue.Take a look inside VevoThe Data Science team’s mission is to harness the power of Vevo’s data to provide better experiences for Vevo’s end users, advertisers, artist & label partners, along with deep insights for internal business groups. This team is also the champion of experimentation and the scientific method, helping to bring data science methodologies to an ever-growing number of business domains. This is a full-time position based in Big Pink in downtown Portland. As a member of our team, you willWork as an embedded team member of one or more product ‘squads’ focused on tackling some of Vevo’s most important challengesBe given a huge potential to innovate in a green-field space: music video offers a unique opportunity for experimentation at scale, building on learnings gleaned from both the music and video verticalsHave a big impact on decisions across all areas of Vevo’s business, including content development, marketing & promotion, advertising and monetizationBecome a trusted advisor to our senior leadership team, and help grow Vevo’s industry profile through targeted public speaking opportunitiesThis describes youYou have a successful track record deploying data science frameworks and approaches in ‘greenfield’ environments, working with a range of stakeholdersProven experience in utilizing various ML packages in Python such as Scikit Learn, TensorFlow, numpy and pandasYou’re not shy about handling your data needs and have a solid grasp of SQL and distributed data ETL processes (preferably in Scala / Spark) such as MapReduce, filters, aggregations and joinsYou have a solid grasp of statistics and how it enables data scientists to solve business problemsYou thrive on working in an agile team environmentYou enjoy music and internet video and possess a deep curiosity for creating music entertainment experiences as well as harnessing the power of data to unlock growth opportunities on global distribution platforms such as YouTubePassionate about making a business impactRequirementsPh.D. and/or another advanced academic study in a relevant data-centric fieldExcellent written and verbal communication skills, with a successful track record of collaboration and influence within a fast-paced environmentPassion for data science advocacy and educationInterested? Great! You might like to knowWe are a tight community of fun, upbeat people with a real passion for music and technologyWe help you remain up to date with new technology including hosting/attending meetupsWe provide daily catered lunches and an assortment of snacks and beverages Excellent benefits packageCompetitive compensation packagesPremier access to music content and new releases of original media content401k MatchVevo considers applicants for all positions without regard to race, color, creed, religion, national origin or ancestry, sex, age, disability, genetic information, veteran status, or any other legally protected status under local, state, or federal law. |data scientist|1|West|Portland| OR
Blackstone Talent Group|"Job DescriptionBlackstone Talent Group, an award-winning technology consulting and talent agency is seeking a Data Scientist I to join our team at our client s site in Bend, Oregon.About the opportunity

The Data Scientist I performs individual work assignments, participates in working groups and contributes to enterprise projects. For each assignment the Data Scientist I utilizes business consulting skills to frame business problems and transform them into analytical problems to be solved using appropriate data science methods. The Data Scientist I leverages appropriate tools for accessing and cleansing data, developing code, building predictive models, and applying statistical methods to achieve solutions to be validated by the business. The Data Scientist I has the ability to quickly learn and comprehend new concepts. This position requires some supervision delivering outcomes, a low level of breadth/depth of job specific knowledge and an average level of service delivery, professionalism, and communication.

Primary responsibilities/functions you are responsible for:

Conduct data science:

Execute discovery processes of low to average complexity with stakeholders to define the business problem, understand IT/business constraints and opportunities. Understand the qualitative nature of data required to deliver results.

Transform the business problem into an analytical problem and identify data science approaches for achieving the desired business insights.

Build data pipelines from sources including internal data (i.e., point-of-sale, ERP and financial systems, websites, etc.) and external data (i.e., weather stations, geo-location systems and social media sites).

Apply data cleansing techniques such as deduplication, hashing, scaling and normalization, dimensionality reduction, fuzzy matching, imputation and cross-validation.

Design experiments to gain insight and test hypotheses using quantitative methods.

Apply various Machine Learning (ML) and advanced analytics techniques to perform classification or prediction tasks.

Present insights and rationale of recommendations in easy to understand terms; guide business stakeholders to validate insights and recommendations.

Collaborate with data engineers and IT to evaluate and implement deployment options for developed models.

Identify the lifecycle of any developed models and insights and develop maintenance plans for ongoing operational use of insights and recommendations.

Contribute to Data Science and BI Team effectiveness:

Create reusable artifacts and contribute to data and insight catalogues and documentation

Participate in peer reviews and presentation of specialist data science topics to advance collective team understanding of relevant technologies and techniques to accomplish data science outcomes

Network within IT and business partner departments to gain business understanding

Proactively engage in continuous professional improvement in both technical and soft skills

Contribute to BI Portfolio effectiveness:

Partner with data stewards and data platform developers in continuous improvement processes to help improve data quality

Recommend ongoing improvements to data capture methods, analysis methods, mathematical algorithms, etc. that lead to better outcomes and quality.

Contribute to group retrospectives and improvement of processes for collective work management

Qualifications:

Educational/Experience Requirements:

Bachelor s degree in applied mathematics, statistics, computer science, operations research, or a related quantitative field. Alternate experience and education in equivalent areas such as economics, engineering or physics is acceptable.

Master s degree preferred

Certified Analytics Professional credential (available through INFORMS.ORG) preferred

AND minimum of two (2) years of full-time or equivalent relevant experience executing data science projects, preferably in the domains of customer behavior prediction and operations management.

Required Technical Skills/Knowledge:

Substantial coding knowledge and experience in at least two programming languages: for example, R, Python/Jupyter, C/C++, Java or Scala.

Experience with database programming languages including SQL, PL/SQL, or others for relational databases, graph databases or NOSQL/Hadoop-oriented databases.

Knowledge and experience in statistical and data mining techniques that include generalized linear model (GLM) / regression, random forest, boosting, trees, text mining, hierarchical clustering, neural networks, graph analysis, data sampling, design of experiments, etc. Familiarity with typical algorithms used by retail businesses (i.e., Churn, Segmentation) preferred.

Technical skills for working across multiple deployment environments including cloud, on-premises and hybrid and skills for acquiring new datasets, parsing datasets, organizing datasets, representing data visually and automating data-driven models.

Experience with statistical tools and advanced analytics platforms such as: Minitab, SAS, Knime, Dataiku, Anaconda, and Google Collaboratory.

General Knowledge and Abilities:

Analytical Skills: Strong analytical and problem-solving skills

Communication: Ability to communicate technical and non-technical/complex information clearly and professionally (both verbally and in writing) while ensuring that the quality and content of the message are relevant to the circumstances and understandable to wide audiences; ability to be an active-listener; the ability to draft, proofread, and send written communications effectively; the ability and willingness to carefully listen to others by asking appropriate questions and avoiding interruptions

Confidentiality: Ability to work with confidential data, effectively and with discretion with all staff levels

Flexibility: Willingness to work in an ever-changing environment with the ability to positively adapt to organizational, process, and technology changes

Initiative: Self-driven, curious and creative

Multitasking: The ability to perform two or more tasks simultaneously or to shift back and forth between two or more activities or sources of information without difficulty

Organization: Ability to manage work assignments through prioritization, paying attention to detail, and optimal time management

Service Excellence: Exhibit the willingness to be stakeholder-focused by anticipating and understanding stakeholders' needs; collaborate with them to reach a suitable solution; then consistently meet and deliver on those expectations

Teamwork: The ability to establish and maintain rapport, interact comfortably, and work well with coworkers. This includes cooperating, being supportive of others, willingly helping others, considering others ideas and opinions, sharing information, giving proper credit, and fulfilling team responsibilities and the professionalism to collaborate cross-functionallyBlackstone Talent Group is a division of Blackstone Technology Group, a global IT services and solutions firm that implements technological solutions across commercial industry verticals and the US Federal Government. Blackstone s global talent augmentation practice was founded in 1998. Blackstone Talent Group has offices in San Francisco, Denver, Houston, Colorado Springs, and Washington, DC. We specialize in providing clients the best talent across a variety of industries and sectors.

EOE of Minorities/Females/Veterans/Disabilities"|data scientist|0|West|Bend| OR
